species,version,language,flavor_text
rec-67-dup-0,34,4,有著不會疲勞的強韌肉體會去幫助人類完成例如搬運沉重行李之類的工作
rec-67-dup-0,33,11,すごく　強靭な　肉体なのでパワーセーブ　ベルトを　つけて強さを　制御している
rec-67-dup-0,34,7,Tiene una complexión tan fuerte que nunca secansa. Suele ayudar a la gente a cargar objetospesados.
rec-67-dup-0,33,3,엄청나게 강한 육체를 지녔기 때문에파워 세이브 벨트를 차서힘을 제어하고 있다.
rec-521-dup-0,34,12,头脑聪明所以自尊心也强如果能成为高傲雉鸡的训练家所有人都会对你刮目相看
rec-521-dup-0,33,7,Hacen gala de una soberbia destreza al volar.La hembra posee una mayor resistencia mientrasque el macho la supera en velocidad.
rec-521-dup-0,34,9,This Pokémon is intelligent and intensely proud.People will sit up and take notice if you becomethe Trainer of one.
rec-521-dup-0,34,4,頭腦聰明所以自尊心也強如果能成為高傲雉雞的訓練家所有人都會對你刮目相看
rec-521-dup-0,33,12,拥有高度的飞行能力雌性擅于持久雄性擅长速度
rec-521-dup-0,33,1,たかい　ひこうのうりょくを　もちメスは　じきゅうりょくに　すぐれるひこうスピードは　オスが　まさる
rec-521-dup-0,34,11,賢いぶん　プライドも　高いケンホロウの　トレーナーに　なればみんなに　一目　置かれるよ
rec-521-dup-0,33,5,Ce Pokémon a une excellente technique de vol.Les femelles ont plus dendurance que les mâlesmais ces derniers peuvent voler plus vite.
rec-521-dup-0,33,11,高い　飛行能力を　もちメスは　持久力に　優れる飛行スピードは　オスが　勝る
rec-521-dup-0,34,6,Es ist schlau aber auch sehr stolz. Seine Trainergenießen daher generell großen Respekt.
rec-521-dup-0,34,1,かしこいぶん　プライドも　たかいケンホロウの　トレーナーに　なればみんなに　いちもく　おかれるよ
rec-521-dup-0,33,4,擁有高度的飛行能力雌性擅於持久雄性擅長速度
rec-521-dup-0,33,6,Sie verfügen über exzellente Flugfertigkeiten.Weibchen können länger fliegen aber dafürerreichen Männchen ein höheres Flugtempo.
rec-521-dup-0,33,8,Eccelle nel volo. La femmina è particolarmenteresistente ma il maschio la batte in velocità.
rec-521-dup-0,33,3,높은 비행 능력을 가졌다.암컷은 지구력이 뛰어나며수컷은 비행 속도가 뛰어나다.
rec-521-dup-0,34,5,Ce Pokémon est aussi intelligent quil est arrogant.Les Dresseurs de Déflaisan sont tenus en hauteestime.
rec-521-dup-0,34,7,Es un Pokémon muy inteligente y orgulloso.Se tiene en alta estima a aquellos que seconvierten en sus Entrenadores.
rec-521-dup-0,34,8,È tanto intelligente quanto orgoglioso.Diventare Allenatori di questo Pokémon equivalea guadagnarsi il rispetto e lammirazione di tutti.
rec-521-dup-0,33,9,Unfezant are exceptional fliers. The femalesare known for their stamina while the malesoutclass them in terms of speed.
rec-521-dup-0,34,3,영리한 만큼 프라이드도 높다.켄호로우의 트레이너가 되면모두에게 실력을 인정받는다.
rec-813-dup-0,34,1,たたかう　じゅんびが　ととのうとはなの　あたまと　あしの　うらのにくきゅうが　こうねつを　はっする
rec-813-dup-0,33,11,走りまわって　体温を　上げると炎エネルギーが　体を　巡り本来の　力を　発揮できる
rec-813-dup-0,34,3,싸울 준비가 되면코끝과 발바닥의볼록살에서 고열을 낸다.
rec-813-dup-0,34,5,Quand il est prêt à se battre la partiequi surmonte son museau ainsi que les coussinetsde ses pattes postérieures émettent de la chaleur.
rec-813-dup-0,34,11,戦う　準備が　整うと鼻の　頭と　足の　裏の肉球が　高熱を　発する
rec-813-dup-0,33,9,A warm-up of running around gets fire energycoursing through this Pokémons body. Once thathappens its ready to fight at full power.
rec-813-dup-0,33,4,不斷奔跑使體溫升高後火之能量會在牠體內循環促使牠發揮出真正的力量
rec-813-dup-0,34,8,Quando si prepara a lottare la punta del nasoe i cuscinetti sotto le zampe irradiano calore.
rec-813-dup-0,33,7,Se pone a correr para elevar su temperaturacorporal y propagar la energía ígnea por todoel cuerpo. Desata así su verdadera fuerza.
rec-813-dup-0,33,3,뛰어다니며 체온을 높이면불꽃 에너지가 몸 안에 맴돌아본래의 힘을 발휘할 수 있다.
rec-813-dup-0,33,5,Il court pour augmenter sa température et fairecirculer lénergie incandescente dans son corps.Il peut ainsi déployer toute sa puissance.
rec-813-dup-0,33,8,Quando corre la sua temperatura corporea salepervadendolo di unenergia infuocata che glipermette di scatenare la sua vera potenza.
rec-813-dup-0,34,12,一旦做好了战斗的准备它鼻头上和脚底的肉球就会发出极度的高温
rec-813-dup-0,34,7,Cuando se prepara para combatir irradia calorpor la punta de la nariz y el pelo que le recubrelas patas.
rec-813-dup-0,34,6,Ist es kampfbereit verströmt es von seinerNasenspitze und von den Ballen an seinenLäufen Hitze.
rec-813-dup-0,34,4,一旦做好了戰鬥的準備牠鼻頭上和腳底的肉球就會散發出極度的高溫
rec-813-dup-0,34,9,It has special pads on the backs of its feet andone on its nose. Once its raring to fight thesepads radiate tremendous heat.
rec-813-dup-0,33,6,Erhöht es durch Rennen seine Körpertemperaturströmt Feuer-Energie durch seinen Körper. Dannkann es seine wahre Kraft entfesseln.
rec-813-dup-0,33,1,はしりまわって　たいおんを　あげるとほのおエネルギーが　からだを　めぐりほんらいの　ちからを　はっきできる
rec-813-dup-0,33,12,不断奔跑使体温升高后火之能量会在它身体循环促使它发挥出真正的力量
rec-809-dup-0,33,12,寿命快到尽头的时候身体就会生锈解体到最后细小的碎片会复活为美录坦
rec-809-dup-0,34,1,えんしんりょくで　はずみを　つけてくりだす　おもい　ナットの　パンチはポケモン　さいきょうと　いわれる
rec-809-dup-0,34,11,遠心力で　弾みを　つけて繰りだす　重い　ナットの　パンチはポケモン　最強と　いわれる
rec-809-dup-0,33,11,寿命が　尽きると　体が錆びて　崩れる　やがて　小さな破片が　メルタンに　復活する
rec-809-dup-0,34,12,美录梅塔利用离心力带动沉重的螺帽挥出的拳击被认为是宝可梦界之最
rec-809-dup-0,33,4,壽命快到盡頭的時候身體就會生鏽解體到最後細小的碎片會復活為美錄坦
rec-809-dup-0,33,7,Al final de su vida su cuerpo se oxida y se hacepedazos. Poco tiempo después estos fragmentosque quedan dan vida a varios Meltan.
rec-809-dup-0,33,9,At the end of its life-span Melmetal will rust andfall apart. The small shards left behind willeventually be reborn as Meltan.
rec-809-dup-0,34,4,美錄梅塔利用離心力帶動沉重的螺帽揮出的拳擊被認為是寶可夢界之最
rec-809-dup-0,34,6,Es holt mit Fliehkraft Schwung um mit seinenschweren Muttern Hiebe auszuteilen die stärkersein sollen als die aller anderen Pokémon.
rec-809-dup-0,34,5,On dit que grâce à la force centrifuge les coupsde poing quil assène avec ses lourds écrousseraient les plus dévastateurs parmi les Pokémon.
rec-809-dup-0,34,3,원심력으로 힘을 더해서날리는 묵직한 너트 펀치는포켓몬 중 최강이라고 전해진다.
rec-809-dup-0,33,8,Alla fine della sua esistenza si arrugginisce ecade a pezzi. Dopo un po di tempo i resti delsuo corpo tornano in vita sotto forma di Meltan.
rec-809-dup-0,34,9,Centrifugal force is behind the punches ofMelmetals heavy hex-nut arms. Melmetal is saidto deliver the strongest punches of all Pokémon.
rec-809-dup-0,33,6,Geht sein Leben dem Ende zu rostet sein Körperund fällt auseinander. Kurz darauf erwachen dieverbliebenen Fragmente als Meltan zum Leben.
rec-809-dup-0,33,5,En fin de vie son corps rouille et se briseen mille morceaux. Ces derniers renaissentensuite sous forme de Meltan.
rec-809-dup-0,34,8,Sferra pugni con i suoi dadi metallici sfruttando laforza centrifuga. Si dice che nessun altro Pokémonsia capace di sferrarne di altrettanto potenti.
rec-809-dup-0,34,7,Gracias a la inercia y la fuerza centrífuga lospuñetazos que propina con sus pesadas tuercasson los más potentes del mundo Pokémon.
rec-809-dup-0,33,3,수명이 다하면 몸이 녹슬고붕괴한다. 이윽고 작은 파편이멜탄으로 부활한다.
rec-809-dup-0,33,1,じゅみょうが　つきると　からだがさびて　くずれる　やがて　ちいさなはへんが　メルタンに　ふっかつする
rec-636-dup-1,33,5,Il y a fort longtemps les gens croyaient queles Pyronille étaient tombés du soleil.
rec-636-dup-1,34,4,全身都相當溫暖會從角的尖端噴出火來威嚇天敵或獵物
rec-636-dup-1,34,11,全身が　かなり　温かいツノの先から　炎を　出し天敵や　獲物を　威嚇する
rec-636-dup-1,34,12,全身都相当温暖会从角的尖端喷出火焰借此威吓天敌或猎物
rec-636-dup-1,34,9,Larvestas body is warm all over. It spouts firefrom the tips of its horns to intimidate predatorsand scare prey.
rec-636-dup-1,33,12,很久很久以前人们相信燃烧虫是从太阳上落下来的
rec-636-dup-1,34,8,Il suo corpo è molto caldo. Lancia fiammedalle corna per intimidire i nemici e le prede.
rec-636-dup-1,33,11,はるか　昔の　人々はメラルバは　太陽から落っこちてきたと　信じていた
rec-636-dup-1,34,1,ぜんしんが　かなり　あたたかいツノのさきから　ほのおを　だしてんてきや　えものを　いかくする
rec-636-dup-1,33,1,はるか　むかしの　ひとびとはメラルバは　たいよう　からおっこちてきたと　しんじていた
rec-636-dup-1,33,8,Anticamente si credeva che Larvesta fossecaduto dal sole.
rec-636-dup-1,34,5,La température de son corps est très élevée.Il projette des flammes du bout de ses cornespour intimider ses ennemis et ses proies.
rec-636-dup-1,34,6,Sein Körper ist ziemlich warm. Aus seinenHörnern feuert es Flammen ab um Feinde undBeute einzuschüchtern.
rec-636-dup-1,33,4,遠古時代的人們相信燃燒蟲是從太陽上摔下來的
rec-636-dup-1,33,7,Antaño se creía que este Pokémon provenía delmismísimo sol.
rec-636-dup-1,34,3,전신이 제법 따뜻하다.뿔 끝에서 불꽃을 뿜어천적이나 먹이를 위협한다.
rec-636-dup-1,33,9,The people of ancient times believed thatLarvesta fell from the sun.
rec-636-dup-1,33,3,먼 옛날 사람들은활화르바가 태양에서떨어진 것이라고 믿었다.
rec-636-dup-1,34,7,Su cuerpo es cálido. Expulsa llamaradas por loscuernos con el fin de intimidar a sus enemigos ypresas.
rec-636-dup-1,33,6,Vor langer Zeit glaubten die MenschenIgnivor sei von der Sonne herabgefallen.
rec-829-dup-1,34,9,It whirls around in the wind while singing a joyoussong. This delightful display has charmed manyinto raising this Pokémon.
rec-829-dup-1,34,3,산들바람에 빙글빙글 돌면서즐겁게 노래하는 귀여운 모습에반해서 키우는 사람이 많다.
rec-829-dup-1,34,8,Canta felice girando su se stesso mentre si lasciatrasportare dal vento. Molti ne allenano unosemplicemente perché lo trovano adorabile.
rec-829-dup-1,33,6,Steckt es sein Beinchen fest in den Boden undbadet dann ausgiebig im Sonnenlicht nimmtseine Blüte eine kräftigere Farbe an.
rec-829-dup-1,34,7,Muchos los crían tras quedar prendados de loadorables que resultan cuando cantan dandovueltas empujados por la brisa.
rec-829-dup-1,33,11,一本足を　地面に　刺して陽の光を　たっぷり　浴びると花びらが　鮮やかに　色づく
rec-829-dup-1,33,8,Quando conficca il suo piede nel terreno eassorbe luce solare in abbondanza il coloredei suoi petali diventa più intenso.
rec-829-dup-1,34,5,Nombreux sont ceux qui ont décidé den éleverun après avoir été charmés par sa manièrede chanter en virevoltant au gré de la brise.
rec-829-dup-1,33,1,いっぽんあしを　じめんに　さしてひのひかりを　たっぷり　あびるとはなびらが　あざやかに　いろづく
rec-829-dup-1,33,5,Quand il plante son unique pied pour absorberla lumière du soleil ses pétales prennentune couleur éclatante.
rec-829-dup-1,34,12,会随着微风一边转圈圈一边愉快地唱歌许多人因为喜欢这可爱的模样而培育它
rec-829-dup-1,34,11,そよ風で　くるくる　回りながら楽しそうに　歌う　愛らしさに魅せられ　育てる　人が　多い
rec-829-dup-1,34,6,Viele Leute werden ihre Trainer weil sie esniedlich finden wie diese Pokémon in sanftenBrisen herumwirbeln und voller Freude singen.
rec-829-dup-1,34,1,そよかぜで　くるくる　まわりながらたのしそうに　うたう　あいらしさにみせられ　そだてる　ひとが　おおい
rec-829-dup-1,34,4,會隨著微風一邊轉圈圈一邊愉快地唱歌許多人因為喜歡這可愛的模樣而培育牠
rec-829-dup-1,33,9,It anchors itself in the ground with its single legthen basks in the sun. After absorbing enoughsunlight its petals spread as it blooms brilliantly.
rec-829-dup-1,33,3,다리 하나를 땅에 꽂은 채햇빛을 잔뜩 받으면꽃잎이 선명한 색을 띠게 된다.
rec-829-dup-1,33,7,Si planta su única extremidad inferior en la tierray se expone a abundante luz solar sus pétaloscobran un color vivo.
rec-829-dup-1,33,12,当它把单脚扎进地面里并且沐浴充分的阳光花瓣就会染上鲜艳的颜色
rec-829-dup-1,33,4,當牠把單腳紮進地面裡並且沐浴充分的陽光花瓣就會染上鮮豔的顏色
rec-539-dup-0,34,1,きたえに　きたえた　ダゲキがくりだす　ひっさつ　からてチョップはうみも　わるほどの　はかいりょく
rec-539-dup-0,34,6,Der Karateschlag eines perfekt durchtrainiertenKaradonis hat genug Wucht um selbst das Meerzu spalten.
rec-539-dup-0,34,7,Cuando un Sawk ha entrenado duro es capazde separar las aguas del océano con la potenciade sus técnicas de kárate.
rec-539-dup-0,33,6,Es strebt unentwegt nach Stärke. Wer in denBergen ein Karadonis beim Training erblicktsollte sich ganz leise aus dem Staub machen.
