pokemon,version,item,rarity
id-735,30,rec-128-dup-0,5
rec-131-dup-1,25,rec-220-dup-0,100
rec-121-dup-0,21,id-90,50
id-469,15,rec-242-dup-0,5
rec-591-dup-0,17,rec-621-dup-0,1
id-511,18,rec-132-dup-0,50
id-557,17,rec-106-dup-0,1
rec-143-dup-0,28,rec-211-dup-0,5
id-193,22,rec-242-dup-1,5
rec-428-dup-0,16,rec-166-dup-0,5
rec-531-dup-0,22,rec-132-dup-0,50
id-516,17,rec-132-dup-0,50
rec-122-dup-0,8,rec-131-dup-0,5
rec-10121-dup-1,28,rec-128-dup-1,5
rec-441-dup-0,22,rec-254-dup-1,5
rec-366-dup-0,8,id-73,5
rec-273-dup-0,26,id-248,5
rec-591-dup-0,18,rec-621-dup-0,1
rec-416-dup-0,21,id-222,5
id-402,15,rec-254-dup-1,5
rec-369-dup-0,22,id-204,5
id-263,8,rec-132-dup-0,5
id-47,24,rec-87-dup-1,5
rec-435-dup-1,15,rec-128-dup-1,5
rec-117-dup-0,25,id-212,5
rec-63-dup-0,16,rec-225-dup-0,5
rec-373-dup-0,14,rec-227-dup-0,5
id-621,29,rec-227-dup-1,5
rec-10056-dup-0,24,rec-224-dup-0,5
rec-83-dup-0,21,rec-236-dup-0,5
id-371,26,rec-227-dup-1,5
rec-457-dup-0,16,rec-164-dup-0,5
rec-531-dup-0,25,rec-132-dup-0,50
rec-444-dup-0,21,id-174,5
id-764,28,rec-900-dup-1,5
id-193,23,rec-242-dup-0,5
id-301,15,rec-131-dup-0,5
rec-120-dup-0,22,id-91,5
rec-10092-dup-0,27,rec-128-dup-0,5
rec-355-dup-1,7,rec-224-dup-0,5
rec-531-dup-0,25,rec-135-dup-1,5
rec-437-dup-0,30,id-210,5
rec-524-dup-1,24,id-206,50
rec-53-dup-0,16,rec-194-dup-0,5
rec-10130-dup-0,27,id-91,5
rec-414-dup-0,21,id-199,5
rec-434-dup-0,22,rec-128-dup-1,5
rec-316-dup-0,24,rec-132-dup-0,5
rec-63-dup-0,8,rec-225-dup-0,5
id-337,22,rec-624-dup-0,1
id-47,28,rec-87-dup-0,5
rec-10005-dup-0,28,id-199,5
rec-211-dup-0,14,id-222,5
rec-780-dup-0,28,id-133,5
rec-63-dup-0,9,rec-225-dup-0,5
rec-120-dup-0,8,id-90,50
rec-19-dup-0,16,id-177,5
rec-437-dup-1,13,id-210,5
rec-51-dup-0,21,id-214,5
rec-121-dup-0,24,id-90,50
id-113,25,rec-233-dup-0,50
rec-316-dup-0,14,rec-89-dup-0,5
id-314,27,rec-190-dup-0,5
id-25,9,rec-132-dup-0,50
id-440,12,rec-233-dup-1,5
rec-524-dup-1,30,id-206,50
rec-316-dup-1,9,rec-89-dup-0,5
id-756,29,rec-87-dup-1,5
rec-78-dup-0,14,rec-168-dup-0,5
rec-118-dup-0,26,rec-220-dup-0,5
rec-10121-dup-1,29,rec-128-dup-0,5
id-36,21,rec-131-dup-0,50
rec-524-dup-0,28,id-206,50
rec-435-dup-1,15,rec-128-dup-1,5
id-10013,29,rec-220-dup-1,5
id-10091,27,rec-128-dup-0,5
id-761,27,rec-901-dup-0,5
rec-373-dup-0,29,rec-227-dup-1,5
rec-584-dup-0,28,id-223,50
rec-373-dup-0,9,id-212,5
id-335,15,rec-194-dup-0,5
id-317,18,rec-89-dup-0,5
id-351,12,rec-220-dup-1,100
id-191,17,rec-169-dup-0,5
rec-232-dup-0,15,rec-162-dup-0,5
rec-53-dup-0,21,rec-194-dup-0,5
rec-49-dup-0,14,rec-272-dup-0,5
rec-331-dup-0,23,id-265,5
rec-296-dup-0,26,id-218,5
rec-90-dup-0,21,rec-89-dup-0,5
rec-401-dup-1,27,rec-254-dup-1,5
rec-10056-dup-0,27,rec-224-dup-0,5
rec-35-dup-0,28,id-81,5
rec-10121-dup-0,27,rec-128-dup-1,5
rec-539-dup-1,18,id-218,5
rec-562-dup-1,27,rec-224-dup-0,5
id-402,13,rec-254-dup-1,5
rec-563-dup-0,27,rec-224-dup-0,5
rec-43-dup-0,29,rec-588-dup-0,5
rec-539-dup-1,22,rec-245-dup-0,1
id-213,26,rec-43-dup-0,100
rec-316-dup-0,27,rec-132-dup-0,50
rec-251-dup-0,26,rec-134-dup-0,100
id-28,14,rec-194-dup-0,5
rec-73-dup-0,12,id-222,5
rec-143-dup-0,29,rec-211-dup-0,5
id-779,27,rec-304-dup-0,5
id-559,18,rec-272-dup-0,5
rec-26-dup-0,18,rec-132-dup-0,50
id-10129,28,rec-205-dup-0,5
rec-90-dup-1,30,id-88,50
rec-441-dup-0,27,rec-254-dup-0,5
rec-369-dup-0,17,id-204,5
id-28,22,rec-194-dup-0,5
rec-372-dup-0,29,rec-227-dup-0,5
rec-316-dup-1,23,rec-132-dup-0,5
id-301,7,rec-131-dup-0,5
rec-373-dup-0,26,rec-227-dup-0,5
rec-63-dup-0,21,rec-225-dup-0,5
rec-513-dup-0,21,rec-162-dup-0,5
rec-354-dup-0,24,rec-224-dup-0,5
rec-366-dup-1,27,rec-89-dup-0,5
id-132,9,rec-234-dup-0,5
rec-531-dup-0,18,rec-135-dup-0,5
rec-331-dup-0,22,id-265,5
rec-556-dup-1,22,id-216,5
id-267,24,rec-272-dup-0,5
id-77,16,rec-168-dup-0,5
rec-358-dup-0,12,rec-175-dup-1,5
id-353,28,rec-224-dup-0,5
id-351,10,rec-220-dup-0,100
id-46,7,rec-87-dup-0,5
rec-10056-dup-0,23,rec-224-dup-0,5
id-10015,13,rec-220-dup-1,100
rec-63-dup-0,21,rec-225-dup-0,5
id-546,30,rec-588-dup-0,5
id-337,18,rec-624-dup-0,1
rec-152-dup-0,10,rec-134-dup-0,100
id-469,24,rec-242-dup-1,5
rec-73-dup-1,18,id-222,5
rec-73-dup-0,17,id-222,5
id-47,15,rec-87-dup-1,5
rec-427-dup-0,12,rec-166-dup-0,5
rec-73-dup-1,29,id-222,5
id-132,13,rec-234-dup-0,5
id-492,17,rec-134-dup-0,100
rec-328-dup-0,9,id-214,5
rec-354-dup-1,17,rec-224-dup-0,5
rec-67-dup-0,26,id-207,5
id-315,22,rec-588-dup-0,1
rec-524-dup-1,27,id-215,5
rec-466-dup-0,12,rec-299-dup-0,50
rec-562-dup-1,29,rec-224-dup-0,5
rec-453-dup-0,28,id-258,5
rec-401-dup-1,21,rec-254-dup-1,5
id-193,16,rec-242-dup-1,5
rec-434-dup-0,15,rec-128-dup-0,5
id-47,21,rec-87-dup-1,5
rec-373-dup-0,22,rec-227-dup-1,5
id-10091,30,rec-128-dup-1,5
rec-539-dup-0,17,rec-245-dup-0,1
id-46,25,rec-87-dup-0,5
rec-531-dup-0,22,rec-135-dup-0,5
rec-104-dup-0,25,rec-235-dup-0,5
id-161,8,rec-132-dup-0,5
rec-427-dup-0,17,rec-166-dup-0,5
rec-120-dup-0,24,id-90,50
id-46,27,rec-87-dup-1,5
rec-74-dup-0,13,id-206,5
rec-64-dup-0,18,rec-225-dup-0,5
id-317,15,rec-89-dup-0,5
rec-117-dup-0,7,id-212,5
rec-10111-dup-0,28,id-589,50
rec-131-dup-1,28,rec-220-dup-0,5
rec-354-dup-1,30,rec-224-dup-0,5
id-758,27,rec-205-dup-0,5
id-77,22,rec-168-dup-0,5
rec-10133-dup-1,27,id-91,5
rec-117-dup-0,30,id-212,5
rec-372-dup-0,17,rec-227-dup-1,5
rec-75-dup-0,24,id-206,5
rec-613-dup-0,18,id-130,50
rec-704-dup-0,30,rec-272-dup-0,5
rec-35-dup-0,8,rec-131-dup-0,50
rec-131-dup-1,27,rec-220-dup-0,5
id-47,8,rec-87-dup-1,5
rec-269-dup-0,12,rec-272-dup-0,5
rec-369-dup-0,24,id-204,5
rec-67-dup-0,29,id-207,5
rec-542-dup-0,28,id-196,5
rec-49-dup-0,23,rec-272-dup-0,5
rec-261-dup-0,9,rec-128-dup-1,5
rec-591-dup-0,18,id-86,50
rec-355-dup-1,10,rec-224-dup-0,5
rec-344-dup-0,25,id-246,5
rec-319-dup-0,25,id-203,5
rec-250-dup-0,26,rec-44-dup-0,100
rec-369-dup-0,28,id-204,5
id-193,29,rec-242-dup-0,5
rec-428-dup-0,22,rec-128-dup-1,50
rec-332-dup-1,26,id-265,5
rec-52-dup-0,26,rec-194-dup-0,5
rec-53-dup-0,30,rec-194-dup-0,5
rec-250-dup-0,24,rec-44-dup-0,100
rec-740-dup-0,28,id-126,5
rec-355-dup-1,27,rec-224-dup-0,5
rec-524-dup-1,22,id-215,5
id-756,28,rec-87-dup-0,5
id-162,14,rec-135-dup-1,5
id-113,26,rec-233-dup-0,50
rec-51-dup-0,13,id-214,5
rec-49-dup-0,29,rec-272-dup-0,5
rec-343-dup-1,28,id-246,5
rec-457-dup-0,15,rec-164-dup-0,5
rec-524-dup-1,26,id-215,5
rec-117-dup-0,9,id-212,5
id-10115,29,rec-235-dup-0,5
rec-328-dup-0,18,id-214,5
rec-50-dup-1,18,id-214,5
rec-75-dup-0,14,id-206,5
rec-64-dup-0,8,rec-225-dup-0,5
rec-332-dup-0,10,id-222,5
id-557,22,rec-106-dup-0,1
id-132,25,rec-234-dup-0,5
rec-90-dup-1,18,rec-89-dup-0,5
rec-358-dup-0,16,rec-175-dup-1,5
rec-232-dup-0,14,rec-162-dup-0,5
rec-269-dup-0,13,rec-272-dup-0,5
rec-316-dup-1,8,rec-89-dup-0,5
id-461,22,rec-194-dup-0,5
rec-366-dup-0,24,rec-89-dup-0,5
id-173,7,rec-131-dup-0,50
rec-208-dup-0,30,id-210,5
id-162,11,rec-132-dup-0,50
rec-437-dup-0,28,id-210,5
rec-121-dup-0,9,id-91,5
id-47,18,rec-87-dup-0,5
rec-269-dup-0,21,rec-272-dup-0,5
rec-401-dup-1,21,rec-254-dup-0,5
id-213,17,rec-43-dup-0,100
id-113,27,rec-233-dup-0,50
id-262,12,rec-128-dup-1,5
id-44,29,rec-588-dup-0,5
rec-316-dup-0,26,rec-135-dup-0,5
id-511,22,rec-132-dup-0,50
rec-367-dup-0,24,id-203,5
rec-622-dup-0,18,id-246,5
id-28,13,rec-194-dup-0,5
rec-416-dup-0,27,id-222,5
rec-435-dup-1,22,rec-128-dup-0,5
id-47,21,rec-87-dup-0,5
rec-269-dup-1,8,id-199,5
id-173,22,rec-624-dup-0,1
rec-316-dup-0,13,rec-89-dup-0,5
rec-95-dup-0,10,id-215,5
rec-749-dup-1,30,id-246,5
rec-434-dup-0,14,rec-128-dup-0,5
rec-90-dup-1,30,rec-89-dup-0,5
rec-10092-dup-0,29,rec-128-dup-0,5
rec-118-dup-0,29,rec-220-dup-0,5
rec-343-dup-0,30,id-246,5
rec-435-dup-1,18,rec-128-dup-0,5
rec-120-dup-0,29,id-90,50
id-402,12,rec-254-dup-0,5
id-109,17,rec-205-dup-0,5
id-317,17,rec-89-dup-0,5
rec-434-dup-0,17,rec-128-dup-0,5
id-402,13,rec-254-dup-0,5
rec-147-dup-0,26,id-212,5
rec-215-dup-0,17,rec-194-dup-0,5
id-400,16,rec-132-dup-0,50
rec-148-dup-1,28,id-212,5
rec-542-dup-0,30,id-196,5
rec-211-dup-0,15,id-222,5
rec-332-dup-0,27,id-265,5
rec-53-dup-0,22,rec-194-dup-0,5
rec-539-dup-0,21,rec-245-dup-0,1
rec-118-dup-0,30,rec-220-dup-0,5
rec-397-dup-0,16,id-165,5
id-10153,30,rec-220-dup-0,5
id-265,29,rec-190-dup-0,5
rec-56-dup-0,16,id-170,5
rec-121-dup-0,13,id-91,5
rec-523-dup-0,17,id-126,50
id-113,22,rec-233-dup-1,50
id-763,29,rec-901-dup-0,50
rec-319-dup-0,21,id-203,5
rec-332-dup-1,28,id-265,5
id-173,16,rec-131-dup-0,50
rec-53-dup-0,29,rec-194-dup-0,5
id-353,22,rec-224-dup-0,5
rec-64-dup-0,12,rec-225-dup-0,5
rec-250-dup-0,16,rec-44-dup-0,100
id-110,30,rec-205-dup-0,5
rec-743-dup-1,29,id-94,5
id-336,26,rec-272-dup-0,5
rec-10121-dup-0,30,rec-128-dup-0,5
rec-63-dup-0,25,rec-225-dup-0,5
id-119,25,rec-220-dup-1,5
rec-782-dup-0,27,rec-303-dup-0,5
rec-10092-dup-0,30,rec-128-dup-0,5
rec-10076-dup-0,27,id-210,5
rec-63-dup-0,24,rec-225-dup-0,5
rec-437-dup-0,22,id-210,5
id-514,18,rec-162-dup-0,5
id-10015,17,rec-220-dup-1,100
rec-354-dup-1,21,rec-224-dup-0,5
id-213,24,rec-43-dup-0,100
rec-372-dup-0,28,rec-227-dup-1,5
id-446,28,rec-211-dup-0,5
id-402,25,rec-254-dup-1,5
id-314,29,rec-190-dup-0,5
rec-531-dup-0,18,rec-132-dup-0,50
id-113,30,rec-233-dup-0,50
id-302,29,rec-242-dup-0,5
rec-563-dup-1,25,rec-224-dup-0,5
rec-250-dup-0,12,rec-44-dup-0,100
rec-26-dup-0,13,rec-132-dup-0,5
rec-453-dup-0,21,id-258,5
id-732,30,rec-135-dup-0,5
rec-373-dup-0,21,rec-227-dup-0,5
rec-437-dup-1,18,id-210,5
id-351,24,rec-220-dup-1,100
rec-10112-dup-1,29,id-258,5
id-161,16,rec-132-dup-0,5
rec-269-dup-1,14,rec-272-dup-0,5
rec-120-dup-0,26,id-90,50
rec-217-dup-1,11,rec-135-dup-0,5
rec-562-dup-0,23,rec-224-dup-0,5
rec-131-dup-0,26,rec-220-dup-0,100
rec-83-dup-0,27,rec-236-dup-0,5
rec-49-dup-0,28,rec-272-dup-0,5
rec-326-dup-0,14,id-171,5
rec-251-dup-0,24,rec-134-dup-0,100
rec-369-dup-0,13,id-204,5
rec-743-dup-1,27,id-94,5
rec-148-dup-0,10,rec-227-dup-1,5
rec-121-dup-1,17,id-91,5
id-469,27,rec-242-dup-1,5
rec-457-dup-0,15,rec-164-dup-0,5
id-433,22,rec-175-dup-0,5
id-264,8,rec-132-dup-0,50
id-302,27,rec-242-dup-1,5
id-402,15,rec-254-dup-0,5
rec-372-dup-0,14,rec-227-dup-0,5
id-162,21,rec-135-dup-1,5
id-400,14,rec-135-dup-0,5
rec-575-dup-0,22,id-133,50
rec-354-dup-0,26,rec-224-dup-0,5
id-10014,8,rec-220-dup-0,100
rec-104-dup-0,16,rec-235-dup-0,5
rec-332-dup-1,27,id-265,5
id-761,29,rec-901-dup-0,5
rec-57-dup-0,16,id-170,5
id-151,29,rec-134-dup-0,5
rec-52-dup-0,30,rec-194-dup-0,5
rec-358-dup-1,21,rec-175-dup-0,5
rec-591-dup-0,24,rec-87-dup-0,5
rec-513-dup-0,22,rec-132-dup-0,50
rec-568-dup-0,22,id-258,5
rec-373-dup-0,28,rec-227-dup-1,5
id-433,13,rec-175-dup-0,5
id-549,27,rec-588-dup-0,5
rec-355-dup-1,21,id-173,5
id-44,26,rec-588-dup-0,5
rec-531-dup-0,17,rec-132-dup-0,50
rec-104-dup-0,9,rec-235-dup-0,5
id-560,27,rec-272-dup-0,5
id-10069,26,rec-132-dup-0,50
rec-316-dup-0,14,rec-89-dup-0,5
rec-35-dup-0,13,id-81,5
rec-563-dup-0,27,rec-224-dup-0,5
id-182,26,rec-588-dup-0,5
id-105,14,rec-235-dup-0,5
rec-401-dup-1,14,rec-254-dup-0,5
rec-373-dup-0,8,id-212,5
rec-478-dup-1,13,id-176,5
rec-328-dup-0,17,id-214,5
rec-120-dup-0,15,id-90,50
rec-20-dup-1,14,id-177,5
rec-753-dup-0,30,id-216,5
id-276,17,rec-172-dup-0,5
id-46,23,rec-87-dup-0,5
rec-121-dup-0,9,id-90,50
id-10014,15,rec-220-dup-1,100
rec-261-dup-0,11,rec-128-dup-0,5
id-546,29,rec-588-dup-0,5
id-10102,28,rec-263-dup-0,5
rec-122-dup-1,18,rec-131-dup-0,5
id-621,30,rec-227-dup-0,5
rec-416-dup-1,26,id-222,5
rec-316-dup-1,17,rec-89-dup-0,5
rec-269-dup-0,10,id-199,5
rec-19-dup-0,13,id-177,5
rec-531-dup-0,30,rec-132-dup-0,50
rec-457-dup-0,17,rec-164-dup-0,5
id-756,30,rec-87-dup-1,5
id-231,12,rec-162-dup-0,5
id-193,26,rec-242-dup-1,5
rec-295-dup-0,8,id-127,5
id-110,18,rec-205-dup-0,5
rec-269-dup-0,17,rec-272-dup-0,5
rec-591-dup-0,22,rec-621-dup-0,1
id-353,9,rec-224-dup-0,5
id-47,30,rec-87-dup-1,5
rec-215-dup-0,18,rec-194-dup-0,5
rec-186-dup-0,21,id-198,5
rec-80-dup-0,13,id-198,5
rec-217-dup-1,11,rec-135-dup-0,5
rec-79-dup-0,21,id-256,5
rec-286-dup-0,26,rec-87-dup-0,5
id-351,17,rec-220-dup-0,100
rec-148-dup-1,27,id-212,5
id-46,26,rec-87-dup-1,5
rec-352-dup-0,16,id-133,5
rec-118-dup-0,26,rec-220-dup-1,5
rec-10133-dup-0,27,id-91,5
id-300,12,rec-131-dup-0,5
rec-441-dup-0,28,rec-254-dup-1,5
rec-531-dup-0,29,rec-135-dup-1,5
rec-10109-dup-0,29,id-589,5
id-10013,10,rec-220-dup-1,100
id-353,13,rec-224-dup-0,5
id-91,9,rec-89-dup-0,5
rec-104-dup-0,11,rec-235-dup-0,5
id-239,12,rec-299-dup-0,50
id-590,29,rec-87-dup-1,5
rec-295-dup-0,18,id-127,5
rec-75-dup-0,16,id-206,5
rec-215-dup-1,7,rec-194-dup-0,5
rec-52-dup-0,16,rec-194-dup-0,5
rec-120-dup-0,25,id-90,50
id-262,7,rec-128-dup-1,5
id-456,18,rec-164-dup-0,5
id-213,11,rec-43-dup-0,100
rec-286-dup-0,25,rec-87-dup-1,5
rec-250-dup-0,24,rec-44-dup-0,100
rec-120-dup-0,24,id-91,5
id-46,29,rec-87-dup-1,5
rec-10032-dup-1,23,id-216,100
id-371,21,rec-227-dup-0,5
rec-316-dup-1,28,rec-132-dup-0,50
rec-215-dup-1,14,rec-263-dup-0,50
rec-591-dup-0,30,id-86,50
rec-286-dup-0,28,id-86,50
rec-332-dup-1,23,id-265,5
rec-20-dup-0,13,id-177,5
rec-437-dup-0,27,id-210,5
id-515,18,rec-164-dup-0,5
rec-401-dup-1,23,rec-254-dup-1,5
id-446,25,rec-211-dup-0,100
rec-215-dup-1,15,rec-194-dup-0,5
id-469,23,rec-242-dup-1,5
rec-148-dup-1,14,id-212,5
rec-372-dup-0,25,rec-227-dup-0,5
rec-10150-dup-0,29,id-94,5
rec-279-dup-0,30,id-612,50
id-109,18,rec-205-dup-0,5
rec-10107-dup-0,30,rec-194-dup-0,5
id-515,18,rec-132-dup-0,50
id-371,15,rec-227-dup-1,5
rec-121-dup-0,22,id-91,5
id-113,18,rec-233-dup-0,50
rec-74-dup-0,27,id-206,5
id-439,18,rec-131-dup-0,5
id-46,17,rec-87-dup-0,5
rec-441-dup-0,13,rec-254-dup-0,5
id-264,18,rec-132-dup-0,50
rec-269-dup-0,18,rec-272-dup-0,5
rec-67-dup-0,10,id-207,5
rec-261-dup-0,7,rec-128-dup-1,5
rec-331-dup-1,8,id-222,5
rec-120-dup-0,27,id-90,50
rec-10093-dup-0,28,rec-128-dup-0,5
id-547,30,rec-588-dup-0,5
rec-120-dup-0,18,id-91,5
rec-524-dup-1,28,id-206,50
rec-434-dup-0,13,rec-128-dup-1,5
rec-120-dup-0,14,id-90,50
rec-121-dup-0,16,id-90,50
id-277,13,rec-172-dup-0,5
rec-215-dup-1,25,rec-194-dup-0,5
rec-416-dup-1,15,id-222,5
rec-366-dup-0,27,rec-89-dup-0,5
rec-326-dup-0,21,id-133,50
id-239,27,rec-299-dup-0,5
rec-444-dup-0,14,id-174,5
rec-435-dup-0,14,rec-128-dup-1,5
rec-122-dup-0,9,rec-131-dup-0,5
rec-152-dup-0,10,rec-134-dup-0,100
rec-441-dup-0,21,rec-254-dup-1,5
rec-370-dup-0,29,rec-93-dup-0,50
rec-437-dup-0,14,id-210,5
rec-90-dup-0,18,rec-89-dup-0,5
rec-64-dup-0,24,rec-225-dup-0,5
id-10089,25,rec-227-dup-1,5
rec-64-dup-0,28,rec-225-dup-0,5
rec-544-dup-0,30,id-222,5
id-400,18,rec-135-dup-1,5
rec-370-dup-0,28,rec-93-dup-0,50
rec-316-dup-0,26,rec-135-dup-1,5
rec-261-dup-0,8,rec-128-dup-0,5
rec-513-dup-1,21,rec-162-dup-0,5
rec-35-dup-0,9,rec-131-dup-0,50
rec-332-dup-1,14,id-265,5
rec-332-dup-1,30,id-265,5
id-161,13,rec-132-dup-0,5
id-125,12,rec-299-dup-0,50
rec-305-dup-0,23,id-215,5
rec-50-dup-1,17,id-214,5
rec-370-dup-0,18,rec-93-dup-0,50
rec-50-dup-0,16,id-214,5
rec-251-dup-0,14,rec-134-dup-0,100
rec-121-dup-1,22,id-91,5
id-265,28,rec-190-dup-1,5
rec-354-dup-0,16,rec-224-dup-0,5
id-91,11,rec-89-dup-0,5
rec-397-dup-0,18,id-165,5
rec-366-dup-1,23,rec-89-dup-0,5
rec-401-dup-1,24,rec-254-dup-1,5
rec-261-dup-1,21,rec-128-dup-0,5
rec-705-dup-0,29,rec-272-dup-0,5
rec-35-dup-0,21,id-81,5
id-10013,24,rec-220-dup-1,100
rec-354-dup-1,11,rec-224-dup-0,5
id-10013,12,rec-220-dup-0,100
rec-122-dup-1,14,rec-131-dup-0,5
id-10108,30,rec-194-dup-0,5
rec-367-dup-0,23,id-203,5
rec-121-dup-1,11,id-90,50
rec-56-dup-0,15,id-170,5
rec-414-dup-0,22,id-199,5
id-590,30,rec-87-dup-1,5
id-752,28,rec-220-dup-0,5
id-47,26,rec-87-dup-1,5
rec-250-dup-0,7,rec-44-dup-0,100
id-10102,27,rec-263-dup-0,5
id-239,28,rec-299-dup-0,5
rec-269-dup-1,18,rec-272-dup-0,5
id-461,24,rec-194-dup-0,5
rec-90-dup-0,12,rec-89-dup-0,5
rec-83-dup-0,8,rec-236-dup-0,5
rec-211-dup-0,24,id-222,5
id-10014,25,rec-220-dup-0,100
rec-543-dup-0,18,rec-128-dup-0,50
rec-10113-dup-0,27,id-258,50
rec-558-dup-0,26,id-215,5
id-193,29,rec-242-dup-1,5
id-469,13,rec-242-dup-0,5
id-264,14,rec-132-dup-0,50
rec-558-dup-0,24,id-215,5
rec-354-dup-0,7,rec-224-dup-0,5
rec-79-dup-0,26,id-256,5
id-351,29,rec-220-dup-1,5
id-109,29,rec-205-dup-0,5
id-351,25,rec-220-dup-1,100
id-10091,28,rec-128-dup-0,5
id-46,13,rec-87-dup-1,5
rec-78-dup-0,21,rec-168-dup-0,5
id-351,14,rec-220-dup-0,100
id-418,14,rec-163-dup-0,5
rec-74-dup-0,9,id-206,5
rec-50-dup-1,25,id-214,5
rec-10076-dup-1,28,id-210,5
id-492,15,rec-134-dup-0,100
rec-68-dup-0,27,id-207,5
id-560,29,rec-272-dup-0,5
rec-64-dup-0,11,rec-225-dup-0,5
id-446,27,rec-211-dup-0,5
rec-462-dup-0,21,id-210,5
rec-563-dup-1,30,rec-224-dup-0,5
rec-344-dup-0,26,id-246,5
rec-437-dup-0,16,id-210,5
rec-319-dup-0,29,id-203,5
id-756,29,rec-87-dup-0,5
id-10101,29,rec-263-dup-0,5
rec-131-dup-1,29,rec-220-dup-1,5
id-303,21,rec-161-dup-0,5
rec-332-dup-1,24,id-265,5
rec-591-dup-0,26,rec-87-dup-1,5
id-172,15,rec-132-dup-0,5
id-10006,30,rec-134-dup-0,5
id-47,21,rec-621-dup-0,1
rec-435-dup-0,21,rec-128-dup-0,5
rec-354-dup-0,21,rec-224-dup-0,5
rec-52-dup-0,29,rec-194-dup-0,5
rec-53-dup-0,12,rec-194-dup-0,5
id-46,8,rec-87-dup-0,5
rec-56-dup-0,18,id-170,5
rec-250-dup-0,23,rec-44-dup-0,100
rec-622-dup-0,27,id-246,5
rec-10113-dup-0,28,id-258,50
rec-63-dup-0,14,rec-225-dup-0,5
rec-90-dup-0,29,rec-89-dup-0,5
rec-401-dup-1,16,rec-254-dup-1,5
rec-562-dup-1,25,rec-224-dup-0,5
rec-366-dup-1,24,rec-89-dup-0,5
rec-10107-dup-0,27,rec-194-dup-0,5
id-402,18,rec-254-dup-1,5
rec-366-dup-0,7,id-73,5
rec-63-dup-0,23,rec-225-dup-0,5
rec-331-dup-1,24,id-265,5
rec-539-dup-0,17,rec-245-dup-0,1
rec-63-dup-0,12,rec-225-dup-0,5
rec-56-dup-0,14,id-170,5
id-10101,27,rec-263-dup-0,5
rec-52-dup-0,14,rec-194-dup-0,5
rec-294-dup-0,10,id-127,5
id-25,13,rec-132-dup-0,50
id-263,25,rec-28-dup-0,5
rec-524-dup-1,17,id-206,50
rec-369-dup-0,27,id-204,5
id-91,25,rec-89-dup-0,5
id-419,17,rec-163-dup-0,5
rec-331-dup-1,23,id-265,5
rec-361-dup-0,18,id-176,5
id-590,21,rec-621-dup-0,1
id-10129,29,rec-205-dup-0,5
id-109,12,rec-205-dup-0,5
rec-269-dup-0,23,rec-272-dup-0,5
rec-294-dup-0,12,id-127,5
id-779,30,rec-304-dup-1,5
rec-83-dup-0,17,rec-236-dup-0,5
rec-63-dup-0,13,rec-225-dup-0,5
rec-462-dup-0,24,id-210,5
id-46,18,rec-87-dup-0,5
id-400,14,rec-132-dup-0,50
rec-131-dup-0,23,rec-220-dup-0,100
rec-354-dup-0,12,rec-224-dup-0,5
id-162,8,rec-135-dup-1,5
id-132,28,rec-234-dup-0,5
rec-352-dup-0,17,id-133,5
rec-354-dup-0,26,rec-224-dup-0,5
id-10037,29,rec-225-dup-0,5
rec-749-dup-0,27,id-246,5
rec-434-dup-0,16,rec-128-dup-0,5
rec-434-dup-0,14,rec-128-dup-0,5
id-10015,10,rec-220-dup-1,100
rec-64-dup-0,30,rec-225-dup-0,5
rec-74-dup-0,7,id-206,5
rec-120-dup-0,10,id-91,5
rec-362-dup-1,21,id-176,5
rec-352-dup-0,13,id-133,5
rec-208-dup-0,7,id-210,5
id-317,30,rec-132-dup-0,50
rec-10107-dup-1,27,rec-194-dup-0,5
id-469,12,rec-242-dup-0,5
rec-435-dup-1,13,rec-128-dup-0,5
rec-84-dup-0,24,id-221,5
rec-531-dup-0,17,rec-135-dup-0,5
rec-427-dup-1,22,rec-128-dup-0,50
rec-531-dup-0,30,rec-135-dup-1,5
rec-343-dup-0,29,id-246,5
rec-416-dup-1,13,id-222,5
rec-457-dup-0,21,rec-164-dup-0,5
rec-273-dup-0,27,id-248,5
id-10014,14,rec-220-dup-1,100
rec-544-dup-0,27,id-222,5
rec-414-dup-1,22,id-199,5
id-371,13,rec-227-dup-1,5
rec-26-dup-1,15,rec-132-dup-0,5
rec-367-dup-1,18,id-203,5
rec-90-dup-0,7,id-88,50
rec-35-dup-0,27,id-81,5
rec-117-dup-0,28,id-212,5
rec-269-dup-1,15,rec-272-dup-0,5
rec-397-dup-0,14,id-165,5
id-262,13,rec-128-dup-1,5
rec-261-dup-0,15,rec-128-dup-1,5
rec-120-dup-0,17,id-90,50
id-47,23,rec-87-dup-0,5
rec-428-dup-0,13,rec-166-dup-0,5
rec-524-dup-0,23,id-206,50
rec-50-dup-0,14,id-214,5
rec-370-dup-0,25,rec-93-dup-1,50
rec-67-dup-0,28,id-207,5
id-10015,30,rec-220-dup-1,5
rec-279-dup-1,28,id-612,50
rec-372-dup-0,17,rec-227-dup-0,5
rec-10095-dup-0,30,id-213,5
id-10006,28,rec-134-dup-0,5
id-433,17,rec-175-dup-0,5
rec-10133-dup-1,29,id-91,5
rec-466-dup-0,18,rec-299-dup-0,5
rec-63-dup-0,10,rec-225-dup-0,5
rec-332-dup-1,21,id-265,5
rec-49-dup-0,11,id-199,5
rec-770-dup-0,29,rec-224-dup-0,5
id-267,28,rec-272-dup-0,5
