item,version_group,language,flavor_text
id-388,20,3,단단한 꼬리로상대를 때려서 공격한다.2-5회 동안 연속으로 쓴다.
id-388,20,4,將堅硬的尾巴掃向對手進行攻擊。可連續攻擊２～５次。
id-388,20,5,Le lanceur frappe l’ennemi de deux à cinq fois d’affiléeavec sa queue robuste.
id-388,20,6,Anwender greift das Ziel mit seiner schlagfesten Rutezwei- bis fünfmal hintereinander an.
id-388,20,7,Golpea con la cola de dos a cinco veces seguidas.
id-388,20,8,Chi la usa colpisce il bersaglio con la sua codadura da due a cinque volte di fila.
id-388,20,9,The user attacks by striking the target with its hardtail. It hits the target two to five times in a row.
id-388,20,11,硬い　しっぽで相手を　たたいて　攻撃する。２ー５回の　間　連続で　だす。
id-388,20,12,用坚硬的尾巴拍打对手进行攻击。连续攻击２～５次。
id-389,20,1,まくしたてる　ように　どなりつけてあいての　とくこうを　さげる。
id-389,20,3,호되게 호통을 쳐서상대의 특수공격을 떨어뜨린다.
id-389,20,4,沒完沒了地向對手大聲咆哮，降低對手的特攻。
id-389,20,5,Le lanceur hurle sur l’ennemi.Baisse l’Attaque Spéciale de l’ennemi.
id-389,20,6,Wäscht gegnerischen Pokémon mit einer ausführlichenStandpauke den Kopf und senkt dabei derenSpezial-Angriff.
id-389,20,7,Chillido desagradable que baja el Ataque Especial delrival.
id-389,20,8,"Chi la usa si mette a urlare per un po’, riducendol’Attacco Speciale dei nemici intorno."
id-389,20,9,"The user yells as if it’s ranting about something,which lowers the Sp. Atk stats of opposing Pokémon."
id-389,20,11,まくしたてる　ように　怒鳴りつけて相手の　特攻を　さげる。
id-389,20,12,没完没了地大声斥责，从而降低对手的特攻。
id-390,20,1,１ターンめで　どこかに　きえて２ターンめに　あいてを　こうげきする。まもりを　むしして　こうげきできる。
id-390,20,3,1턴째에 어디론가 사라져서2턴째에 상대를 공격한다.기술 방어를 무시하고 공격할 수 있다.
id-390,20,4,使用後的第１回合消失到某處，並於第２回合攻擊對手。可不顧對手的守護進行攻擊。
id-390,20,5,Le lanceur disparaît au premier tour et frappe au second.Cette attaque passe outre les protections.
id-390,20,6,"Der Anwender verschwindet in Runde 1, um seine Kraftzu sammeln, und attackiert in Runde 2. Trifft auch,wenn sich das Ziel selbst schützt."
id-390,20,7,El usuario desaparece en el primer turno y ataca a suobjetivo en el segundo. Permite acertar aunque elobjetivo esté protegiéndose.
id-390,20,8,Chi la usa scompare improvvisamente per attaccarepoi nel turno seguente. Questa mossa neutralizzale protezioni del bersaglio.
id-390,20,9,"The user vanishes somewhere, then strikes thetarget on the next turn. This move hits even if thetarget protects itself."
id-390,20,11,１ターンめで　どこかに　消えて２ターンめに　相手を　攻撃する。守りを　無視して　攻撃できる。
id-390,20,12,第１回合消失在某处，第２回合攻击对手。可以无视守护进行攻击。
id-391,20,1,キッスによって　あいてから　ＨＰをすいとる。　あたえた　ダメージのはんぶんいじょう　ＨＰを　かいふくする。
id-391,20,3,키스로 상대의 HP를흡수한다. 준 데미지의반 이상 HP를 회복한다.
id-391,20,4,親吻對手來吸取對手的ＨＰ。可以回復給予對手傷害的一半以上的ＨＰ。
id-391,20,5,Aspire la force vitale de l’ennemi par un baiser.Rend au lanceur un nombre de PV supérieur ou égalà la moitié des dégâts infligés.
id-391,20,6,Der Anwender stiehlt dem Ziel mit einem Kuss KP.Die Höhe der Heilung beträgt mehr als die Hälfte desbeim Ziel angerichteten Schadens.
id-391,20,7,El usuario absorbe PS del objetivo con un beso yrestaura su propia energía en una cantidad igual osuperior a la mitad del daño infligido.
id-391,20,8,"Chi la usa assorbe energia dal bersaglio con un bacio,recuperando così PS in quantità pari a più della metàdel danno inferto."
id-391,20,9,The user steals the target’s HP with a kiss. Theuser’s HP is restored by over half of the damagetaken by the target.
id-391,20,11,キッスによって　相手から　ＨＰを吸い取る。　与えた　ダメージの半分以上　ＨＰを　回復する。
id-391,20,12,用一个吻吸取对手的ＨＰ。回复给予对手伤害的一半以上的ＨＰ。
id-392,20,1,５ターンのあいだ　グラスフィールドにする。じめんにいると　まいターン　かいふくする。くさタイプの　いりょくが　あがる。
id-392,20,3,5턴 동안 그래스필드로 만든다.땅에 있으면 매 턴 회복한다.풀타입의 위력이 올라간다.
id-392,20,4,在５回合內將腳下變成青草場地。地面上的寶可夢每回合都會回復ＨＰ。草屬性招式的威力會提高。
id-392,20,5,"Pendant cinq tours, les Pokémon au sol récupèrentquelques PV à chaque tour et la puissancedes capacités de type Plante augmente."
id-392,20,6,"Regeneriert fünf Runden lang in jeder neuen Rundeein paar KP aller Pokémon, die den Boden berühren.Erhöht die Stärke von Pflanzen-Attacken."
id-392,20,7,"Durante cinco turnos, se potencian los movimientos detipo Planta y los Pokémon que están en contacto con elsuelo recuperan PS en cada turno."
id-392,20,8,Per cinque turni il terreno entra nello stato di CampoErboso: i Pokémon a terra recuperano PS a ogni turnoe la potenza delle mosse di tipo Erba aumenta.
id-392,20,9,The user turns the ground to grass for five turns.This restores the HP of Pokémon on the ground alittle every turn and powers up Grass-type moves.
id-392,20,11,５ターンの　間　グラスフィールドにする。地面にいると　毎ターン　回復する。くさタイプの　威力が　あがる。
id-392,20,12,在５回合内变成青草场地。地面上的宝可梦每回合都能回复。草属性的招式威力还会提高。
id-393,20,1,５ターンのあいだ　じめんにいるとじょうたいいじょうに　ならず　ドラゴンわざの　ダメージも　はんぶんになる。
id-393,20,3,5턴 동안 땅에 있으면상태 이상이 되지 않고드래곤타입 기술의 데미지도 절반이 된다.
id-393,20,4,在５回合內，地面上的寶可夢不會陷入異常狀態。龍屬性招式的傷害也會減半。
id-393,20,5,"Pendant cinq tours, les Pokémon au sol ne peuventpas subir d’altération de statut et la puissancedes capacités de type Dragon est divisée par deux."
id-393,20,6,"Schützt fünf Runden lang alle Pokémon, die den Bodenberühren, vor Statusproblemen. Der erlittene Schadendurch Drachen-Attacken wird halbiert."
id-393,20,7,"Durante cinco turnos, los Pokémon que están en elsuelo no sufren problemas de estado y se reduce a lamitad el daño de los movimientos de tipo Dragón."
id-393,20,8,Per cinque turni il terreno entra nello stato di CampoNebbioso: i Pokémon a terra sono immuni ai problemidi stato e la potenza delle mosse Drago è dimezzata.
id-393,20,9,This protects Pokémon on the ground from statusconditions and halves damage from Dragon-typemoves for five turns.
id-393,20,11,５ターンの　間　地面にいると状態異常に　ならず　ドラゴン技のダメージも　半分になる。
id-393,20,12,在５回合内，地面上的宝可梦不会陷入异常状态。龙属性招式的伤害也会减半。
id-394,20,1,５ターンのあいだ　エレキフィールドにする。じめんにいる　ポケモンは　ねむらない。でんきタイプの　いりょくが　あがる。
id-394,20,3,5턴 동안 일렉트릭필드로 만든다.땅에 있는 포켓몬은 잠들지 않는다.전기타입의 위력이 올라간다.
id-394,20,4,在５回合內將腳下變成電氣場地。地面上的寶可夢將不會陷入睡眠狀態。電屬性招式的威力會提高。
id-394,20,5,"Pendant cinq tours, le terrain se charge d’électricité.Les Pokémon au sol ne peuvent pas s’endormiret la puissance des capacités de type Électrik augmente."
id-394,20,6,"Hindert fünf Runden lang alle Pokémon, die den Bodenberühren, am Einschlafen. Erhöht die Stärke vonElektro-Attacken."
id-394,20,7,"Durante cinco turnos, se potencian los movimientos detipo Eléctrico y los Pokémon que están en contacto conel suelo no pueden quedarse dormidos."
id-394,20,8,Per cinque turni il terreno entra nello stato di CampoElettrico: i Pokémon a terra non si addormentano ela potenza delle mosse di tipo Elettro aumenta.
id-394,20,9,"The user electrifies the ground for five turns,powering up Electric-type moves. Pokémon on theground no longer fall asleep."
id-394,20,11,５ターンの　間　エレキフィールドにする。地面にいる　ポケモンは　眠らない。でんきタイプの　威力が　あがる。
id-394,20,12,在５回合内变成电气场地。地面上的宝可梦将无法入眠。电属性的招式威力还会提高。
id-395,20,1,５ターンの　あいだ　じめんにいるとせんせいわざを　うけない。エスパータイプの　いりょくが　あがる。
id-395,20,3,5턴 동안 땅에 있으면선제공격을 받지 않는다.에스퍼타입의 위력이 올라간다.
id-395,20,4,在５回合內，地面上的寶可夢不會受到先制招式攻擊。超能力屬性的招式威力會提高。
id-395,20,5,"Pendant cinq tours, les Pokémon au sol ne peuventplus subir d’attaques prioritaires et la puissancedes capacités de type Psy augmente."
id-395,20,6,"Verhindert für fünf Runden, dass Pokémon am Bodenvon Erstschlag-Attacken getroffen werden. Erhöht dieStärke von Psycho-Attacken."
id-395,20,7,"Durante cinco turnos, se potencian los movimientosde tipo Psíquico y los Pokémon que están en el sueloquedan protegidos contra movimientos con prioridad."
id-395,20,8,Per cinque turni il terreno entra nello stato di CampoPsichico: i Pokémon a terra non subiscono mosse adalta priorità e le mosse di tipo Psico sono potenziate.
id-395,20,9,This protects Pokémon on the ground from prioritymoves and powers up Psychic-type moves forfive turns.
id-395,20,11,５ターンの間　地面にいると先制技を　受けない。エスパータイプの　威力が　あがる。
id-395,20,12,在５回合内，地面上的宝可梦不会受到先制招式的攻击。超能力属性的招式威力会提高。
id-396,20,1,くちから　はきだす　とくべつあつい　ほのおで　こうげきする。あいての　とくこうを　さげる。
id-396,20,3,입에서 내뱉는 아주뜨거운 불꽃으로 공격한다.상대의 특수공격을 떨어뜨린다.
id-396,20,4,從口中吐出特別灼熱的火焰進行攻擊。可降低對手的特攻。
id-396,20,5,Attaque avec des flammes brûlantes souffléesde la bouche du lanceur. Diminue l’Attaque Spécialede l’ennemi.
id-396,20,6,"Der Anwender greift das Ziel an, indem er ihmeine besondere, heiße Flamme entgegenbläst.Der Spezial-Angriff des Zieles sinkt."
id-396,20,7,El usuario lanza por la boca una singular llama a grantemperatura con la que ataca a su oponente y baja suAtaque Especial.
id-396,20,8,"Colpisce il bersaglio soffiandogli contro dellefiammate incredibilmente roventi, riducendonel’Attacco Speciale."
id-396,20,9,"The user attacks by breathing a special, hot fire.This also lowers the target’s Sp. Atk stat."
id-396,20,11,口から　吐きだす　特別熱い　炎で　攻撃する。相手の　特攻を　さげる。
id-396,20,12,从口中喷出特别灼热的火焰进行攻击。降低对手的特攻。
id-397,20,1,ーーー
id-397,20,3,---
id-397,20,4,ーーー
id-397,20,5,---
id-397,20,6,---
id-397,20,7,---
id-397,20,8,---
id-397,20,9,---
id-397,20,11,ーーー
id-397,20,12,ーーー
id-398,20,1,ーーー
id-398,20,3,---
id-398,20,4,ーーー
id-398,20,5,---
id-398,20,6,---
id-398,20,7,---
id-398,20,8,---
id-398,20,9,---
id-398,20,11,ーーー
id-398,20,12,ーーー
id-399,20,1,ーーー
id-399,20,3,---
id-399,20,4,ーーー
id-399,20,5,---
id-399,20,6,---
id-399,20,7,---
id-399,20,8,---
id-399,20,9,---
id-399,20,11,ーーー
id-399,20,12,ーーー
id-400,20,1,ーーー
id-400,20,3,---
id-400,20,4,ーーー
