pokemon,stat,base_stat,effort
id-515,1,50,0
id-515,2,53,0
id-515,3,48,0
id-515,4,53,0
id-515,5,48,0
id-515,6,64,1
id-516,1,75,0
id-516,2,98,0
id-516,3,63,0
id-516,4,98,0
id-516,5,63,0
id-516,6,101,2
id-517,1,76,1
id-517,2,25,0
id-517,3,45,0
id-517,4,67,0
id-517,5,55,0
id-517,6,24,0
id-518,1,116,2
id-518,2,55,0
id-518,3,85,0
id-518,4,107,0
id-518,5,95,0
id-518,6,29,0
id-519,1,50,0
id-519,2,55,1
id-519,3,50,0
id-519,4,36,0
id-519,5,30,0
id-519,6,43,0
id-520,1,62,0
id-520,2,77,2
id-520,3,62,0
id-520,4,50,0
id-520,5,42,0
id-520,6,65,0
id-521,1,80,0
id-521,2,115,3
id-521,3,80,0
id-521,4,65,0
id-521,5,55,0
id-521,6,93,0
id-522,1,45,0
id-522,2,60,0
id-522,3,32,0
id-522,4,50,0
id-522,5,32,0
id-522,6,76,1
id-523,1,75,0
id-523,2,100,0
id-523,3,63,0
id-523,4,80,0
id-523,5,63,0
id-523,6,116,2
id-524,1,55,0
id-524,2,75,0
id-524,3,85,1
id-524,4,25,0
id-524,5,25,0
id-524,6,15,0
id-525,1,70,0
id-525,2,105,1
id-525,3,105,1
id-525,4,50,0
id-525,5,40,0
id-525,6,20,0
id-526,1,85,0
id-526,2,135,3
id-526,3,130,0
id-526,4,60,0
id-526,5,80,0
id-526,6,25,0
id-527,1,65,0
id-527,2,45,0
id-527,3,43,0
id-527,4,55,0
id-527,5,43,0
id-527,6,72,1
id-528,1,67,0
id-528,2,57,0
id-528,3,55,0
id-528,4,77,0
id-528,5,55,0
id-528,6,114,2
id-529,1,60,0
id-529,2,85,1
id-529,3,40,0
id-529,4,30,0
id-529,5,45,0
id-529,6,68,0
id-530,1,110,0
id-530,2,135,2
id-530,3,60,0
id-530,4,50,0
id-530,5,65,0
id-530,6,88,0
id-531,1,103,2
id-531,2,60,0
id-531,3,86,0
id-531,4,60,0
id-531,5,86,0
id-531,6,50,0
id-532,1,75,0
id-532,2,80,1
id-532,3,55,0
id-532,4,25,0
id-532,5,35,0
id-532,6,35,0
id-533,1,85,0
id-533,2,105,2
id-533,3,85,0
id-533,4,40,0
id-533,5,50,0
id-533,6,40,0
id-534,1,105,0
id-534,2,140,3
id-534,3,95,0
id-534,4,55,0
id-534,5,65,0
id-534,6,45,0
id-535,1,50,0
id-535,2,50,0
id-535,3,40,0
id-535,4,50,0
id-535,5,40,0
id-535,6,64,1
id-536,1,75,2
id-536,2,65,0
id-536,3,55,0
id-536,4,65,0
id-536,5,55,0
id-536,6,69,0
id-537,1,105,3
id-537,2,95,0
id-537,3,75,0
id-537,4,85,0
id-537,5,75,0
id-537,6,74,0
id-538,1,120,2
id-538,2,100,0
id-538,3,85,0
id-538,4,30,0
id-538,5,85,0
id-538,6,45,0
id-539,1,75,0
id-539,2,125,2
id-539,3,75,0
id-539,4,30,0
id-539,5,75,0
id-539,6,85,0
id-540,1,45,0
id-540,2,53,0
id-540,3,70,1
id-540,4,40,0
id-540,5,60,0
id-540,6,42,0
id-541,1,55,0
id-541,2,63,0
id-541,3,90,2
id-541,4,50,0
id-541,5,80,0
id-541,6,42,0
id-542,1,75,0
id-542,2,103,3
id-542,3,80,0
id-542,4,70,0
id-542,5,80,0
id-542,6,92,0
id-543,1,30,0
id-543,2,45,0
id-543,3,59,1
id-543,4,30,0
id-543,5,39,0
id-543,6,57,0
id-544,1,40,0
id-544,2,55,0
id-544,3,99,2
id-544,4,40,0
id-544,5,79,0
id-544,6,47,0
id-545,1,60,0
id-545,2,100,0
id-545,3,89,0
id-545,4,55,0
id-545,5,69,0
id-545,6,112,3
id-546,1,40,0
id-546,2,27,0
id-546,3,60,0
id-546,4,37,0
id-546,5,50,0
id-546,6,66,1
id-547,1,60,0
id-547,2,67,0
id-547,3,85,0
id-547,4,77,0
id-547,5,75,0
id-547,6,116,2
id-548,1,45,0
id-548,2,35,0
id-548,3,50,0
id-548,4,70,1
id-548,5,50,0
id-548,6,30,0
id-549,1,70,0
id-549,2,60,0
id-549,3,75,0
id-549,4,110,2
id-549,5,75,0
id-549,6,90,0
id-550,1,70,0
id-550,2,92,0
id-550,3,65,0
id-550,4,80,0
id-550,5,55,0
id-550,6,98,2
id-551,1,50,0
id-551,2,72,1
id-551,3,35,0
id-551,4,35,0
id-551,5,35,0
id-551,6,65,0
id-552,1,60,0
id-552,2,82,2
id-552,3,45,0
id-552,4,45,0
id-552,5,45,0
id-552,6,74,0
id-553,1,95,0
id-553,2,117,3
id-553,3,80,0
id-553,4,65,0
id-553,5,70,0
id-553,6,92,0
id-554,1,70,0
id-554,2,90,1
id-554,3,45,0
id-554,4,15,0
id-554,5,45,0
id-554,6,50,0
id-555,1,105,0
id-555,2,140,2
id-555,3,55,0
id-555,4,30,0
id-555,5,55,0
id-555,6,95,0
id-556,1,75,0
id-556,2,86,0
id-556,3,67,0
id-556,4,106,2
id-556,5,67,0
id-556,6,60,0
id-557,1,50,0
id-557,2,65,0
id-557,3,85,1
id-557,4,35,0
id-557,5,35,0
id-557,6,55,0
id-558,1,70,0
id-558,2,105,0
id-558,3,125,2
id-558,4,65,0
id-558,5,75,0
id-558,6,45,0
id-559,1,50,0
id-559,2,75,1
id-559,3,70,0
id-559,4,35,0
id-559,5,70,0
id-559,6,48,0
id-560,1,65,0
id-560,2,90,0
id-560,3,115,1
id-560,4,45,0
id-560,5,115,1
id-560,6,58,0
id-561,1,72,0
id-561,2,58,0
id-561,3,80,0
id-561,4,103,2
id-561,5,80,0
id-561,6,97,0
id-562,1,38,0
id-562,2,30,0
id-562,3,85,1
id-562,4,55,0
id-562,5,65,0
id-562,6,30,0
id-563,1,58,0
id-563,2,50,0
id-563,3,145,2
id-563,4,95,0
id-563,5,105,0
id-563,6,30,0
id-564,1,54,0
id-564,2,78,0
id-564,3,103,1
id-564,4,53,0
id-564,5,45,0
id-564,6,22,0
id-565,1,74,0
id-565,2,108,0
id-565,3,133,2
id-565,4,83,0
id-565,5,65,0
id-565,6,32,0
id-566,1,55,0
id-566,2,112,1
id-566,3,45,0
id-566,4,74,0
id-566,5,45,0
id-566,6,70,0
id-567,1,75,0
id-567,2,140,2
id-567,3,65,0
id-567,4,112,0
id-567,5,65,0
id-567,6,110,0
id-568,1,50,0
id-568,2,50,0
id-568,3,62,0
id-568,4,40,0
id-568,5,62,0
id-568,6,65,1
id-569,1,80,0
id-569,2,95,2
id-569,3,82,0
id-569,4,60,0
id-569,5,82,0
id-569,6,75,0
id-570,1,40,0
id-570,2,65,0
id-570,3,40,0
id-570,4,80,1
id-570,5,40,0
id-570,6,65,0
id-571,1,60,0
id-571,2,105,0
id-571,3,60,0
id-571,4,120,2
id-571,5,60,0
id-571,6,105,0
id-572,1,55,0
id-572,2,50,0
id-572,3,40,0
id-572,4,40,0
id-572,5,40,0
id-572,6,75,1
id-573,1,75,0
id-573,2,95,0
id-573,3,60,0
id-573,4,65,0
id-573,5,60,0
id-573,6,115,2
id-574,1,45,0
id-574,2,30,0
id-574,3,50,0
id-574,4,55,0
id-574,5,65,1
id-574,6,45,0
id-575,1,60,0
id-575,2,45,0
id-575,3,70,0
id-575,4,75,0
id-575,5,85,2
id-575,6,55,0
id-576,1,70,0
id-576,2,55,0
id-576,3,95,0
id-576,4,95,0
id-576,5,110,3
id-576,6,65,0
id-577,1,45,0
id-577,2,30,0
id-577,3,40,0
id-577,4,105,1
id-577,5,50,0
id-577,6,20,0
id-578,1,65,0
id-578,2,40,0
id-578,3,50,0
id-578,4,125,2
id-578,5,60,0
id-578,6,30,0
id-579,1,110,0
id-579,2,65,0
id-579,3,75,0
id-579,4,125,3
id-579,5,85,0
id-579,6,30,0
id-580,1,62,1
id-580,2,44,0
id-580,3,50,0
id-580,4,44,0
id-580,5,50,0
id-580,6,55,0
id-581,1,75,0
id-581,2,87,0
id-581,3,63,0
id-581,4,87,0
id-581,5,63,0
id-581,6,98,2
id-582,1,36,0
id-582,2,50,0
id-582,3,50,0
id-582,4,65,1
id-582,5,60,0
id-582,6,44,0
id-583,1,51,0
id-583,2,65,0
id-583,3,65,0
id-583,4,80,2
id-583,5,75,0
id-583,6,59,0
id-584,1,71,0
id-584,2,95,0
id-584,3,85,0
id-584,4,110,3
id-584,5,95,0
id-584,6,79,0
id-585,1,60,0
id-585,2,60,0
id-585,3,50,0
id-585,4,40,0
id-585,5,50,0
id-585,6,75,1
id-586,1,80,0
id-586,2,100,2
id-586,3,70,0
id-586,4,60,0
id-586,5,70,0
id-586,6,95,0
id-587,1,55,0
id-587,2,75,0
id-587,3,60,0
id-587,4,75,0
id-587,5,60,0
id-587,6,103,2
id-588,1,50,0
id-588,2,75,1
id-588,3,45,0
id-588,4,40,0
id-588,5,45,0
id-588,6,60,0
id-589,1,70,0
id-589,2,135,2
id-589,3,105,0
id-589,4,60,0
id-589,5,105,0
id-589,6,20,0
id-590,1,69,1
id-590,2,55,0
id-590,3,45,0
id-590,4,55,0
id-590,5,55,0
id-590,6,15,0
id-591,1,114,2
id-591,2,85,0
id-591,3,70,0
id-591,4,85,0
id-591,5,80,0
id-591,6,30,0
id-592,1,55,0
id-592,2,40,0
id-592,3,50,0
id-592,4,65,0
id-592,5,85,1
id-592,6,40,0
id-593,1,100,0
id-593,2,60,0
id-593,3,70,0
id-593,4,85,0
id-593,5,105,2
id-593,6,60,0
id-594,1,165,2
id-594,2,75,0
id-594,3,80,0
id-594,4,40,0
id-594,5,45,0
id-594,6,65,0
id-595,1,50,0
id-595,2,47,0
id-595,3,50,0
id-595,4,57,0
id-595,5,50,0
id-595,6,65,1
id-596,1,70,0
id-596,2,77,0
id-596,3,60,0
id-596,4,97,0
id-596,5,60,0
id-596,6,108,2
id-597,1,44,0
id-597,2,50,0
id-597,3,91,1
id-597,4,24,0
id-597,5,86,0
id-597,6,10,0
id-598,1,74,0
id-598,2,94,0
id-598,3,131,2
id-598,4,54,0
id-598,5,116,0
id-598,6,20,0
id-599,1,40,0
id-599,2,55,0
id-599,3,70,1
id-599,4,45,0
id-599,5,60,0
id-599,6,30,0
id-600,1,60,0
id-600,2,80,0
id-600,3,95,2
id-600,4,70,0
id-600,5,85,0
id-600,6,50,0
id-601,1,60,0
id-601,2,100,0
id-601,3,115,3
id-601,4,70,0
id-601,5,85,0
id-601,6,90,0
id-602,1,35,0
id-602,2,55,0
id-602,3,40,0
id-602,4,45,0
id-602,5,40,0
id-602,6,60,1
id-603,1,65,0
id-603,2,85,2
id-603,3,70,0
id-603,4,75,0
id-603,5,70,0
id-603,6,40,0
id-604,1,85,0
id-604,2,115,3
id-604,3,80,0
id-604,4,105,0
id-604,5,80,0
id-604,6,50,0
id-605,1,55,0
id-605,2,55,0
id-605,3,55,0
id-605,4,85,1
id-605,5,55,0
id-605,6,30,0
id-606,1,75,0
id-606,2,75,0
id-606,3,75,0
id-606,4,125,2
id-606,5,95,0
id-606,6,40,0
id-607,1,50,0
id-607,2,30,0
id-607,3,55,0
id-607,4,65,1
id-607,5,55,0
id-607,6,20,0
id-608,1,60,0
id-608,2,40,0
id-608,3,60,0
id-608,4,95,2
id-608,5,60,0
id-608,6,55,0
id-609,1,60,0
id-609,2,55,0
id-609,3,90,0
id-609,4,145,3
id-609,5,90,0
id-609,6,80,0
id-610,1,46,0
id-610,2,87,1
id-610,3,60,0
id-610,4,30,0
id-610,5,40,0
id-610,6,57,0
id-611,1,66,0
id-611,2,117,2
id-611,3,70,0
id-611,4,40,0
id-611,5,50,0
id-611,6,67,0
id-612,1,76,0
id-612,2,147,3
id-612,3,90,0
id-612,4,60,0
id-612,5,70,0
id-612,6,97,0
id-613,1,55,0
id-613,2,70,1
id-613,3,40,0
id-613,4,60,0
id-613,5,40,0
id-613,6,40,0
id-614,1,95,0
id-614,2,130,2
id-614,3,80,0
id-614,4,70,0
id-614,5,80,0
id-614,6,50,0
id-615,1,80,0
id-615,2,50,0
id-615,3,50,0
id-615,4,95,0
id-615,5,135,2
id-615,6,105,0
id-616,1,50,0
id-616,2,40,0
id-616,3,85,1
id-616,4,40,0
id-616,5,65,0
id-616,6,25,0
id-617,1,80,0
id-617,2,70,0
id-617,3,40,0
id-617,4,100,0
id-617,5,60,0
id-617,6,145,2
id-618,1,109,2
id-618,2,66,0
id-618,3,84,0
id-618,4,81,0
id-618,5,99,0
id-618,6,32,0
id-619,1,45,0
id-619,2,85,1
id-619,3,50,0
id-619,4,55,0
id-619,5,50,0
id-619,6,65,0
id-620,1,65,0
id-620,2,125,2
id-620,3,60,0
id-620,4,95,0
id-620,5,60,0
id-620,6,105,0
id-621,1,77,0
id-621,2,120,2
id-621,3,90,0
id-621,4,60,0
id-621,5,90,0
id-621,6,48,0
id-622,1,59,0
id-622,2,74,1
id-622,3,50,0
id-622,4,35,0
id-622,5,50,0
id-622,6,35,0
id-623,1,89,0
id-623,2,124,2
id-623,3,80,0
id-623,4,55,0
id-623,5,80,0
id-623,6,55,0
id-624,1,45,0
id-624,2,85,1
id-624,3,70,0
id-624,4,40,0
id-624,5,40,0
id-624,6,60,0
id-625,1,65,0
id-625,2,125,2
id-625,3,100,0
id-625,4,60,0
id-625,5,70,0
id-625,6,70,0
id-626,1,95,0
id-626,2,110,2
id-626,3,95,0
id-626,4,40,0
id-626,5,95,0
id-626,6,55,0
id-627,1,70,0
id-627,2,83,1
id-627,3,50,0
id-627,4,37,0
id-627,5,50,0
id-627,6,60,0
id-628,1,100,0
id-628,2,123,2
id-628,3,75,0
id-628,4,57,0
id-628,5,75,0
id-628,6,80,0
id-629,1,70,0
id-629,2,55,0
id-629,3,75,1
id-629,4,45,0
id-629,5,65,0
id-629,6,60,0
id-630,1,110,0
id-630,2,65,0
id-630,3,105,0
id-630,4,55,2
id-630,5,95,0
id-630,6,80,0
id-631,1,85,0
id-631,2,97,0
id-631,3,66,0
id-631,4,105,2
id-631,5,66,0
id-631,6,65,0
id-632,1,58,0
id-632,2,109,0
id-632,3,112,2
id-632,4,48,0
id-632,5,48,0
id-632,6,109,0
id-633,1,52,0
id-633,2,65,1
id-633,3,50,0
id-633,4,45,0
id-633,5,50,0
id-633,6,38,0
id-634,1,72,0
id-634,2,85,2
id-634,3,70,0
id-634,4,65,0
id-634,5,70,0
id-634,6,58,0
id-635,1,92,0
id-635,2,105,0
id-635,3,90,0
id-635,4,125,3
id-635,5,90,0
id-635,6,98,0
id-636,1,55,0
id-636,2,85,1
id-636,3,55,0
id-636,4,50,0
id-636,5,55,0
id-636,6,60,0
id-637,1,85,0
id-637,2,60,0
id-637,3,65,0
id-637,4,135,3
id-637,5,105,0
id-637,6,100,0
id-638,1,91,0
id-638,2,90,0
id-638,3,129,3
id-638,4,90,0
id-638,5,72,0
id-638,6,108,0
id-639,1,91,0
id-639,2,129,3
id-639,3,90,0
id-639,4,72,0
id-639,5,90,0
id-639,6,108,0
id-640,1,91,0
id-640,2,90,0
id-640,3,72,0
id-640,4,90,0
id-640,5,129,3
id-640,6,108,0
id-641,1,79,0
id-641,2,115,3
id-641,3,70,0
id-641,4,125,0
id-641,5,80,0
id-641,6,111,0
id-642,1,79,0
id-642,2,115,3
id-642,3,70,0
id-642,4,125,0
id-642,5,80,0
id-642,6,111,0
id-643,1,100,0
id-643,2,120,0
id-643,3,100,0
id-643,4,150,3
id-643,5,120,0
id-643,6,90,0
id-644,1,100,0
id-644,2,150,3
id-644,3,120,0
id-644,4,120,0
id-644,5,100,0
id-644,6,90,0
id-645,1,89,0
id-645,2,125,0
id-645,3,90,0
id-645,4,115,3
id-645,5,80,0
id-645,6,101,0
id-646,1,125,1
id-646,2,130,1
id-646,3,90,0
id-646,4,130,1
id-646,5,90,0
id-646,6,95,0
id-647,1,91,0
id-647,2,72,0
id-647,3,90,0
id-647,4,129,3
id-647,5,90,0
id-647,6,108,0
id-648,1,100,0
id-648,2,77,0
id-648,3,77,0
id-648,4,128,1
id-648,5,128,1
id-648,6,90,1
id-649,1,71,0
id-649,2,120,1
id-649,3,95,0
id-649,4,120,1
id-649,5,95,0
id-649,6,99,1
id-650,1,56,0
id-650,2,61,0
id-650,3,65,1
id-650,4,48,0
id-650,5,45,0
id-650,6,38,0
id-651,1,61,0
id-651,2,78,0
id-651,3,95,2
id-651,4,56,0
id-651,5,58,0
id-651,6,57,0
id-652,1,88,0
id-652,2,107,0
id-652,3,122,3
id-652,4,74,0
id-652,5,75,0
id-652,6,64,0
id-653,1,40,0
id-653,2,45,0
id-653,3,40,0
id-653,4,62,1
id-653,5,60,0
id-653,6,60,0
id-654,1,59,0
id-654,2,59,0
id-654,3,58,0
id-654,4,90,2
id-654,5,70,0
id-654,6,73,0
id-655,1,75,0
id-655,2,69,0
id-655,3,72,0
id-655,4,114,3
id-655,5,100,0
id-655,6,104,0
id-656,1,41,0
id-656,2,56,0
id-656,3,40,0
id-656,4,62,0
id-656,5,44,0
id-656,6,71,1
id-657,1,54,0
id-657,2,63,0
id-657,3,52,0
id-657,4,83,0
id-657,5,56,0
id-657,6,97,2
id-658,1,72,0
id-658,2,95,0
id-658,3,67,0
id-658,4,103,0
id-658,5,71,0
id-658,6,122,3
id-659,1,38,0
id-659,2,36,0
id-659,3,38,0
id-659,4,32,0
id-659,5,36,0
id-659,6,57,1
id-660,1,85,2
id-660,2,56,0
id-660,3,77,0
id-660,4,50,0
id-660,5,77,0
id-660,6,78,0
id-661,1,45,0
id-661,2,50,0
id-661,3,43,0
id-661,4,40,0
id-661,5,38,0
id-661,6,62,1
id-662,1,62,0
id-662,2,73,0
id-662,3,55,0
id-662,4,56,0
id-662,5,52,0
id-662,6,84,2
id-663,1,78,0
id-663,2,81,0
id-663,3,71,0
id-663,4,74,0
id-663,5,69,0
id-663,6,126,3
id-664,1,38,0
id-664,2,35,0
id-664,3,40,1
id-664,4,27,0
id-664,5,25,0
id-664,6,35,0
id-665,1,45,0
id-665,2,22,0
id-665,3,60,2
id-665,4,27,0
id-665,5,30,0
id-665,6,29,0
id-666,1,80,1
id-666,2,52,0
id-666,3,50,0
id-666,4,90,1
id-666,5,50,0
id-666,6,89,1
id-667,1,62,0
id-667,2,50,0
id-667,3,58,0
id-667,4,73,1
id-667,5,54,0
id-667,6,72,0
id-668,1,86,0
id-668,2,68,0
id-668,3,72,0
id-668,4,109,2
id-668,5,66,0
id-668,6,106,0
id-669,1,44,0
id-669,2,38,0
id-669,3,39,0
id-669,4,61,0
id-669,5,79,1
id-669,6,42,0
id-670,1,54,0
id-670,2,45,0
id-670,3,47,0
id-670,4,75,0
id-670,5,98,2
id-670,6,52,0
id-671,1,78,0
id-671,2,65,0
id-671,3,68,0
id-671,4,112,0
id-671,5,154,3
id-671,6,75,0
id-672,1,66,1
id-672,2,65,0
id-672,3,48,0
id-672,4,62,0
id-672,5,57,0
id-672,6,52,0
id-673,1,123,2
id-673,2,100,0
id-673,3,62,0
id-673,4,97,0
id-673,5,81,0
id-673,6,68,0
id-674,1,67,0
id-674,2,82,1
id-674,3,62,0
id-674,4,46,0
id-674,5,48,0
id-674,6,43,0
id-675,1,95,0
id-675,2,124,2
id-675,3,78,0
id-675,4,69,0
id-675,5,71,0
id-675,6,58,0
id-676,1,75,0
id-676,2,80,0
id-676,3,60,0
id-676,4,65,0
id-676,5,90,0
id-676,6,102,1
id-677,1,62,0
id-677,2,48,0
id-677,3,54,0
id-677,4,63,0
id-677,5,60,0
id-677,6,68,1
id-678,1,74,0
id-678,2,48,0
id-678,3,76,0
id-678,4,83,0
id-678,5,81,0
id-678,6,104,2
id-679,1,45,0
id-679,2,80,0
id-679,3,100,1
id-679,4,35,0
id-679,5,37,0
id-679,6,28,0
id-680,1,59,0
id-680,2,110,0
id-680,3,150,2
id-680,4,45,0
id-680,5,49,0
id-680,6,35,0
id-681,1,60,0
id-681,2,50,0
id-681,3,140,2
id-681,4,50,0
id-681,5,140,1
id-681,6,60,0
id-682,1,78,1
id-682,2,52,0
id-682,3,60,0
id-682,4,63,0
id-682,5,65,0
id-682,6,23,0
id-683,1,101,2
id-683,2,72,0
id-683,3,72,0
id-683,4,99,0
id-683,5,89,0
id-683,6,29,0
id-684,1,62,0
id-684,2,48,0
id-684,3,66,1
id-684,4,59,0
id-684,5,57,0
id-684,6,49,0
id-685,1,82,0
id-685,2,80,0
id-685,3,86,2
id-685,4,85,0
id-685,5,75,0
id-685,6,72,0
id-686,1,53,0
id-686,2,54,1
id-686,3,53,0
id-686,4,37,0
id-686,5,46,0
id-686,6,45,0
id-687,1,86,0
id-687,2,92,2
id-687,3,88,0
id-687,4,68,0
id-687,5,75,0
id-687,6,73,0
id-688,1,42,0
id-688,2,52,1
id-688,3,67,0
id-688,4,39,0
id-688,5,56,0
id-688,6,50,0
id-689,1,72,0
id-689,2,105,2
id-689,3,115,0
id-689,4,54,0
id-689,5,86,0
id-689,6,68,0
id-690,1,50,0
id-690,2,60,0
id-690,3,60,0
id-690,4,60,0
id-690,5,60,1
id-690,6,30,0
id-691,1,65,0
id-691,2,75,0
id-691,3,90,0
id-691,4,97,0
id-691,5,123,2
id-691,6,44,0
id-692,1,50,0
id-692,2,53,0
id-692,3,62,0
id-692,4,58,1
id-692,5,63,0
id-692,6,44,0
id-693,1,71,0
id-693,2,73,0
id-693,3,88,0
id-693,4,120,2
id-693,5,89,0
id-693,6,59,0
id-694,1,44,0
id-694,2,38,0
id-694,3,33,0
id-694,4,61,0
id-694,5,43,0
id-694,6,70,1
id-695,1,62,0
id-695,2,55,0
id-695,3,52,0
id-695,4,109,1
id-695,5,94,0
id-695,6,109,1
id-696,1,58,0
id-696,2,89,1
id-696,3,77,0
id-696,4,45,0
id-696,5,45,0
id-696,6,48,0
id-697,1,82,0
id-697,2,121,2
id-697,3,119,0
id-697,4,69,0
id-697,5,59,0
id-697,6,71,0
id-698,1,77,1
id-698,2,59,0
id-698,3,50,0
id-698,4,67,0
id-698,5,63,0
id-698,6,46,0
id-699,1,123,2
id-699,2,77,0
id-699,3,72,0
id-699,4,99,0
id-699,5,92,0
id-699,6,58,0
id-700,1,95,0
id-700,2,65,0
id-700,3,65,0
id-700,4,110,0
id-700,5,130,2
id-700,6,60,0
id-701,1,78,0
id-701,2,92,2
id-701,3,75,0
id-701,4,74,0
id-701,5,63,0
id-701,6,118,0
id-702,1,67,0
id-702,2,58,0
id-702,3,57,0
id-702,4,81,0
id-702,5,67,0
id-702,6,101,2
id-703,1,50,0
id-703,2,50,0
id-703,3,150,1
id-703,4,50,0
id-703,5,150,1
id-703,6,50,0
id-704,1,45,0
id-704,2,50,0
id-704,3,35,0
id-704,4,55,0
id-704,5,75,1
id-704,6,40,0
id-705,1,68,0
id-705,2,75,0
id-705,3,53,0
id-705,4,83,0
id-705,5,113,2
id-705,6,60,0
id-706,1,90,0
id-706,2,100,0
id-706,3,70,0
id-706,4,110,0
id-706,5,150,3
id-706,6,80,0
id-707,1,57,0
id-707,2,80,0
id-707,3,91,1
id-707,4,80,0
id-707,5,87,0
id-707,6,75,0
id-708,1,43,0
id-708,2,70,1
id-708,3,48,0
id-708,4,50,0
id-708,5,60,0
id-708,6,38,0
id-709,1,85,0
id-709,2,110,2
id-709,3,76,0
id-709,4,65,0
id-709,5,82,0
id-709,6,56,0
id-710,1,49,0
id-710,2,66,0
id-710,3,70,1
id-710,4,44,0
id-710,5,55,0
id-710,6,51,0
id-711,1,65,0
id-711,2,90,0
id-711,3,122,2
id-711,4,58,0
id-711,5,75,0
id-711,6,84,0
id-712,1,55,0
id-712,2,69,0
id-712,3,85,1
id-712,4,32,0
id-712,5,35,0
id-712,6,28,0
id-713,1,95,0
id-713,2,117,0
id-713,3,184,2
id-713,4,44,0
id-713,5,46,0
id-713,6,28,0
id-714,1,40,0
id-714,2,30,0
id-714,3,35,0
id-714,4,45,0
id-714,5,40,0
id-714,6,55,1
id-715,1,85,0
id-715,2,70,0
id-715,3,80,0
id-715,4,97,0
id-715,5,80,0
id-715,6,123,2
id-716,1,126,3
id-716,2,131,0
id-716,3,95,0
id-716,4,131,0
id-716,5,98,0
id-716,6,99,0
id-717,1,126,3
id-717,2,131,0
id-717,3,95,0
id-717,4,131,0
id-717,5,98,0
id-717,6,99,0
id-718,1,108,3
id-718,2,100,0
id-718,3,121,0
id-718,4,81,0
id-718,5,95,0
id-718,6,95,0
id-719,1,50,0
id-719,2,100,0
id-719,3,150,1
id-719,4,100,0
id-719,5,150,2
id-719,6,50,0
id-720,1,80,0
id-720,2,110,0
id-720,3,60,0
id-720,4,150,3
id-720,5,130,0
id-720,6,70,0
id-721,1,80,0
id-721,2,110,0
id-721,3,120,0
id-721,4,130,3
id-721,5,90,0
id-721,6,70,0
id-722,1,68,1
id-722,2,55,0
id-722,3,55,0
id-722,4,50,0
id-722,5,50,0
id-722,6,42,0
id-723,1,78,2
id-723,2,75,0
id-723,3,75,0
id-723,4,70,0
id-723,5,70,0
id-723,6,52,0
id-724,1,78,0
id-724,2,107,3
id-724,3,75,0
id-724,4,100,0
id-724,5,100,0
id-724,6,70,0
id-725,1,45,0
id-725,2,65,0
id-725,3,40,0
id-725,4,60,0
id-725,5,40,0
id-725,6,70,1
id-726,1,65,0
id-726,2,85,0
id-726,3,50,0
id-726,4,80,0
id-726,5,50,0
id-726,6,90,2
id-727,1,95,0
id-727,2,115,3
id-727,3,90,0
id-727,4,80,0
id-727,5,90,0
id-727,6,60,0
id-728,1,50,0
id-728,2,54,0
id-728,3,54,0
id-728,4,66,1
id-728,5,56,0
id-728,6,40,0
id-729,1,60,0
id-729,2,69,0
id-729,3,69,0
id-729,4,91,2
id-729,5,81,0
id-729,6,50,0
id-730,1,80,0
id-730,2,74,0
id-730,3,74,0
id-730,4,126,3
id-730,5,116,0
id-730,6,60,0
id-731,1,35,0
id-731,2,75,1
id-731,3,30,0
id-731,4,30,0
id-731,5,30,0
id-731,6,65,0
id-732,1,55,0
id-732,2,85,2
id-732,3,50,0
id-732,4,40,0
id-732,5,50,0
id-732,6,75,0
id-733,1,80,0
id-733,2,120,3
id-733,3,75,0
id-733,4,75,0
id-733,5,75,0
id-733,6,60,0
id-734,1,48,0
id-734,2,70,1
id-734,3,30,0
id-734,4,30,0
id-734,5,30,0
id-734,6,45,0
id-735,1,88,0
id-735,2,110,2
id-735,3,60,0
id-735,4,55,0
id-735,5,60,0
id-735,6,45,0
id-736,1,47,0
id-736,2,62,1
id-736,3,45,0
id-736,4,55,0
id-736,5,45,0
id-736,6,46,0
id-737,1,57,0
id-737,2,82,0
id-737,3,95,2
id-737,4,55,0
id-737,5,75,0
id-737,6,36,0
id-738,1,77,0
id-738,2,70,0
id-738,3,90,0
id-738,4,145,3
id-738,5,75,0
id-738,6,43,0
id-739,1,47,0
id-739,2,82,1
id-739,3,57,0
id-739,4,42,0
id-739,5,47,0
id-739,6,63,0
id-740,1,97,0
id-740,2,132,2
id-740,3,77,0
id-740,4,62,0
id-740,5,67,0
id-740,6,43,0
id-741,1,75,0
id-741,2,70,0
id-741,3,70,0
id-741,4,98,2
id-741,5,70,0
id-741,6,93,0
id-742,1,40,0
id-742,2,45,0
id-742,3,40,0
id-742,4,55,0
id-742,5,40,0
id-742,6,84,1
id-743,1,60,0
id-743,2,55,0
id-743,3,60,0
id-743,4,95,0
id-743,5,70,0
id-743,6,124,2
id-744,1,45,0
id-744,2,65,1
id-744,3,40,0
id-744,4,30,0
id-744,5,40,0
id-744,6,60,0
id-745,1,75,0
id-745,2,115,2
id-745,3,65,0
id-745,4,55,0
id-745,5,65,0
id-745,6,112,0
id-746,1,45,1
id-746,2,20,0
id-746,3,20,0
id-746,4,25,0
id-746,5,25,0
id-746,6,40,0
id-747,1,50,0
id-747,2,53,0
id-747,3,62,1
id-747,4,43,0
id-747,5,52,0
id-747,6,45,0
