pokemon,version_group,move,pokemon_move_method,level,order
id-80,20,id-244,1,41,
id-80,20,id-247,4,0,
id-80,20,id-248,4,0,
id-80,20,id-250,4,0,
id-80,20,id-258,4,0,
id-80,20,id-263,4,0,
id-80,20,id-271,4,0,
id-80,20,id-280,4,0,
id-80,20,id-281,1,9,
id-80,20,id-285,4,0,
id-80,20,id-286,4,0,
id-80,20,id-291,4,0,
id-80,20,id-303,1,33,
id-80,20,id-311,4,0,
id-80,20,id-330,4,0,
id-80,20,id-334,4,0,
id-80,20,id-341,4,0,
id-80,20,id-347,4,0,
id-80,20,id-352,1,18,
id-80,20,id-362,4,0,
id-80,20,id-374,4,0,
id-80,20,id-409,4,0,
id-80,20,id-411,4,0,
id-80,20,id-416,4,0,
id-80,20,id-417,4,0,
id-80,20,id-419,4,0,
id-80,20,id-428,1,24,
id-80,20,id-428,4,0,
id-80,20,id-433,4,0,
id-80,20,id-447,4,0,
id-80,20,id-472,4,0,
id-80,20,id-473,4,0,
id-80,20,id-492,4,0,
id-80,20,id-496,4,0,
id-80,20,id-500,4,0,
id-80,20,id-503,4,0,
id-80,20,id-505,1,51,
id-80,20,id-523,4,0,
id-80,20,id-534,4,0,
id-80,20,id-678,4,0,
id-80,20,id-710,4,0,
id-80,20,id-776,4,0,
id-80,20,id-797,3,0,
id-81,20,id-33,1,1,2.0
id-81,20,id-48,1,4,
id-81,20,id-84,1,1,1.0
id-81,20,id-85,4,0,
id-81,20,id-86,1,8,
id-81,20,id-86,4,0,
id-81,20,id-87,4,0,
id-81,20,id-103,1,24,
id-81,20,id-103,4,0,
id-81,20,id-113,1,44,
id-81,20,id-113,4,0,
id-81,20,id-115,4,0,
id-81,20,id-129,4,0,
id-81,20,id-156,4,0,
id-81,20,id-164,4,0,
id-81,20,id-173,4,0,
id-81,20,id-182,4,0,
id-81,20,id-192,1,52,
id-81,20,id-199,1,48,
id-81,20,id-203,4,0,
id-81,20,id-209,1,20,
id-81,20,id-214,4,0,
id-81,20,id-240,4,0,
id-81,20,id-241,4,0,
id-81,20,id-263,4,0,
id-81,20,id-319,1,40,
id-81,20,id-334,4,0,
id-81,20,id-360,1,16,
id-81,20,id-360,4,0,
id-81,20,id-393,1,28,
id-81,20,id-430,1,32,
id-81,20,id-430,4,0,
id-81,20,id-435,1,36,
id-81,20,id-486,1,12,
id-81,20,id-486,4,0,
id-81,20,id-496,4,0,
id-81,20,id-521,4,0,
id-81,20,id-527,4,0,
id-81,20,id-528,4,0,
id-81,20,id-796,3,0,
id-81,20,id-804,3,0,
id-82,20,id-33,1,1,4.0
id-82,20,id-48,1,1,5.0
id-82,20,id-63,4,0,
id-82,20,id-84,1,1,3.0
id-82,20,id-85,4,0,
id-82,20,id-86,1,1,6.0
id-82,20,id-86,4,0,
id-82,20,id-87,4,0,
id-82,20,id-103,1,24,
id-82,20,id-103,4,0,
id-82,20,id-113,1,52,
id-82,20,id-113,4,0,
id-82,20,id-115,4,0,
id-82,20,id-129,4,0,
id-82,20,id-156,4,0,
id-82,20,id-161,1,0,
id-82,20,id-161,1,1,1.0
id-82,20,id-161,4,0,
id-82,20,id-164,4,0,
id-82,20,id-173,4,0,
id-82,20,id-182,4,0,
id-82,20,id-192,1,64,
id-82,20,id-199,1,58,
id-82,20,id-203,4,0,
id-82,20,id-209,1,20,
id-82,20,id-214,4,0,
id-82,20,id-240,4,0,
id-82,20,id-241,4,0,
id-82,20,id-263,4,0,
id-82,20,id-319,1,46,
id-82,20,id-334,4,0,
id-82,20,id-360,1,16,
id-82,20,id-360,4,0,
id-82,20,id-393,1,28,
id-82,20,id-416,4,0,
id-82,20,id-430,1,34,
id-82,20,id-430,4,0,
id-82,20,id-435,1,40,
id-82,20,id-486,1,12,
id-82,20,id-486,4,0,
id-82,20,id-496,4,0,
id-82,20,id-521,4,0,
id-82,20,id-527,4,0,
id-82,20,id-528,4,0,
id-82,20,id-604,1,1,2.0
id-82,20,id-604,4,0,
id-82,20,id-796,3,0,
id-82,20,id-804,3,0,
id-83,20,id-14,1,45,
id-83,20,id-14,4,0,
id-83,20,id-15,1,15,
id-83,20,id-16,2,0,
id-83,20,id-19,4,0,
id-83,20,id-28,1,1,2.0
id-83,20,id-34,4,0,
id-83,20,id-43,1,5,
id-83,20,id-64,1,1,1.0
id-83,20,id-97,1,60,
id-83,20,id-97,4,0,
id-83,20,id-98,2,0,
id-83,20,id-116,4,0,
id-83,20,id-129,4,0,
id-83,20,id-143,2,0,
id-83,20,id-156,4,0,
id-83,20,id-163,1,40,
id-83,20,id-164,4,0,
id-83,20,id-168,4,0,
id-83,20,id-173,4,0,
id-83,20,id-174,2,0,
id-83,20,id-175,2,0,
id-83,20,id-182,4,0,
id-83,20,id-203,4,0,
id-83,20,id-206,1,35,
id-83,20,id-206,4,0,
id-83,20,id-210,1,10,
id-83,20,id-211,4,0,
id-83,20,id-213,4,0,
id-83,20,id-214,4,0,
id-83,20,id-226,4,0,
id-83,20,id-231,4,0,
id-83,20,id-241,4,0,
id-83,20,id-253,4,0,
id-83,20,id-257,4,0,
id-83,20,id-263,4,0,
id-83,20,id-270,4,0,
id-83,20,id-279,4,0,
id-83,20,id-282,1,30,
id-83,20,id-297,2,0,
id-83,20,id-314,1,25,
id-83,20,id-332,1,20,
id-83,20,id-343,2,0,
id-83,20,id-348,1,55,
id-83,20,id-348,4,0,
id-83,20,id-355,2,0,
id-83,20,id-364,2,0,
id-83,20,id-369,4,0,
id-83,20,id-370,4,0,
id-83,20,id-398,4,0,
id-83,20,id-400,2,0,
id-83,20,id-403,1,50,
id-83,20,id-403,4,0,
id-83,20,id-413,1,65,
id-83,20,id-413,4,0,
id-83,20,id-493,2,0,
id-83,20,id-496,4,0,
id-83,20,id-512,4,0,
id-83,20,id-514,4,0,
id-83,20,id-515,2,0,
id-83,20,id-526,4,0,
id-83,20,id-660,2,0,
id-83,20,id-669,4,0,
id-83,20,id-675,4,0,
id-83,20,id-693,4,0,
id-83,20,id-814,3,0,
id-90,20,id-33,1,1,1.0
id-90,20,id-43,1,12,
id-90,20,id-48,1,20,
id-90,20,id-55,1,1,2.0
id-90,20,id-56,1,48,
id-90,20,id-56,4,0,
id-90,20,id-57,4,0,
id-90,20,id-58,1,40,
id-90,20,id-58,4,0,
id-90,20,id-59,4,0,
id-90,20,id-61,2,0,
id-90,20,id-62,1,24,
id-90,20,id-103,4,0,
id-90,20,id-110,1,4,
id-90,20,id-120,4,0,
id-90,20,id-129,4,0,
id-90,20,id-156,4,0,
id-90,20,id-161,4,0,
id-90,20,id-164,4,0,
id-90,20,id-173,4,0,
id-90,20,id-182,1,28,
id-90,20,id-182,4,0,
id-90,20,id-196,4,0,
id-90,20,id-203,4,0,
id-90,20,id-213,4,0,
id-90,20,id-214,4,0,
id-90,20,id-240,4,0,
id-90,20,id-250,1,16,
id-90,20,id-250,4,0,
id-90,20,id-258,4,0,
id-90,20,id-263,4,0,
id-90,20,id-291,4,0,
id-90,20,id-333,4,0,
id-90,20,id-334,1,36,
id-90,20,id-334,4,0,
id-90,20,id-341,4,0,
id-90,20,id-350,4,0,
id-90,20,id-352,2,0,
id-90,20,id-362,4,0,
id-90,20,id-371,4,0,
id-90,20,id-392,2,0,
id-90,20,id-419,4,0,
id-90,20,id-420,1,8,
id-90,20,id-496,4,0,
id-90,20,id-504,1,44,
id-90,20,id-534,1,32,
id-90,20,id-534,4,0,
id-90,20,id-710,4,0,
id-90,20,id-791,2,0,
id-91,20,id-33,1,1,15.0
id-91,20,id-42,4,0,
id-91,20,id-43,1,1,5.0
id-91,20,id-48,1,1,7.0
id-91,20,id-55,1,1,16.0
id-91,20,id-56,1,1,14.0
id-91,20,id-56,4,0,
id-91,20,id-57,4,0,
id-91,20,id-58,1,1,12.0
id-91,20,id-58,4,0,
id-91,20,id-59,4,0,
id-91,20,id-62,1,1,8.0
id-91,20,id-63,4,0,
id-91,20,id-103,4,0,
id-91,20,id-110,1,1,17.0
id-91,20,id-113,4,0,
id-91,20,id-120,4,0,
id-91,20,id-129,4,0,
id-91,20,id-156,4,0,
id-91,20,id-161,4,0,
id-91,20,id-164,4,0,
id-91,20,id-173,4,0,
id-91,20,id-182,1,1,9.0
id-91,20,id-182,4,0,
id-91,20,id-191,1,1,4.0
id-91,20,id-191,4,0,
id-91,20,id-196,4,0,
id-91,20,id-203,4,0,
id-91,20,id-213,4,0,
id-91,20,id-214,4,0,
id-91,20,id-240,4,0,
id-91,20,id-250,1,1,6.0
id-91,20,id-250,4,0,
id-91,20,id-258,4,0,
id-91,20,id-263,4,0,
id-91,20,id-291,4,0,
id-91,20,id-311,4,0,
id-91,20,id-333,1,0,
id-91,20,id-333,1,1,1.0
id-91,20,id-333,4,0,
id-91,20,id-334,1,1,11.0
id-91,20,id-334,4,0,
id-91,20,id-341,4,0,
id-91,20,id-350,4,0,
id-91,20,id-362,4,0,
id-91,20,id-371,4,0,
id-91,20,id-390,1,1,3.0
id-91,20,id-390,4,0,
id-91,20,id-398,4,0,
id-91,20,id-416,4,0,
id-91,20,id-419,4,0,
id-91,20,id-420,1,1,18.0
id-91,20,id-496,4,0,
id-91,20,id-504,1,1,13.0
id-91,20,id-534,1,1,10.0
id-91,20,id-534,4,0,
id-91,20,id-556,1,1,2.0
id-91,20,id-684,4,0,
id-91,20,id-710,4,0,
id-91,20,id-798,3,0,
id-92,20,id-7,4,0,
id-92,20,id-8,4,0,
id-92,20,id-9,4,0,
id-92,20,id-50,2,0,
id-92,20,id-85,4,0,
id-92,20,id-92,2,0,
id-92,20,id-94,4,0,
id-92,20,id-95,1,4,
id-92,20,id-101,1,28,
id-92,20,id-109,1,1,2.0
id-92,20,id-114,2,0,
id-92,20,id-120,4,0,
id-92,20,id-122,1,1,1.0
id-92,20,id-123,2,0,
id-92,20,id-138,1,48,
id-92,20,id-156,4,0,
id-92,20,id-164,4,0,
id-92,20,id-168,4,0,
id-92,20,id-173,4,0,
id-92,20,id-174,1,20,
id-92,20,id-180,1,16,
id-92,20,id-182,4,0,
id-92,20,id-184,4,0,
id-92,20,id-188,4,0,
id-92,20,id-194,1,44,
id-92,20,id-195,2,0,
id-92,20,id-196,4,0,
id-92,20,id-202,4,0,
id-92,20,id-203,4,0,
id-92,20,id-212,1,8,
id-92,20,id-213,4,0,
id-92,20,id-214,4,0,
id-92,20,id-240,4,0,
id-92,20,id-241,4,0,
id-92,20,id-247,1,40,
id-92,20,id-247,4,0,
id-92,20,id-253,4,0,
id-92,20,id-261,4,0,
id-92,20,id-263,4,0,
id-92,20,id-269,4,0,
id-92,20,id-271,4,0,
id-92,20,id-285,4,0,
id-92,20,id-288,2,0,
id-92,20,id-310,2,0,
id-92,20,id-371,1,12,
id-92,20,id-371,4,0,
id-92,20,id-389,1,32,
id-92,20,id-398,4,0,
id-92,20,id-399,1,36,
id-92,20,id-399,4,0,
id-92,20,id-412,4,0,
id-92,20,id-433,4,0,
id-92,20,id-472,4,0,
id-92,20,id-474,4,0,
id-92,20,id-482,4,0,
id-92,20,id-492,4,0,
id-92,20,id-496,4,0,
id-92,20,id-499,2,0,
id-92,20,id-502,4,0,
id-92,20,id-506,1,24,
id-92,20,id-506,4,0,
id-92,20,id-513,2,0,
id-92,20,id-605,4,0,
id-92,20,id-806,3,0,
id-92,20,id-809,3,0,
id-92,20,id-810,3,0,
id-93,20,id-7,4,0,
id-93,20,id-8,4,0,
id-93,20,id-9,4,0,
id-93,20,id-85,4,0,
id-93,20,id-94,4,0,
id-93,20,id-95,1,1,4.0
id-93,20,id-101,1,30,
id-93,20,id-109,1,1,3.0
id-93,20,id-120,4,0,
id-93,20,id-122,1,1,2.0
id-93,20,id-138,1,60,
id-93,20,id-156,4,0,
id-93,20,id-164,4,0,
id-93,20,id-168,4,0,
id-93,20,id-173,4,0,
id-93,20,id-174,1,20,
id-93,20,id-180,1,16,
id-93,20,id-182,4,0,
id-93,20,id-184,4,0,
id-93,20,id-188,4,0,
id-93,20,id-194,1,54,
id-93,20,id-196,4,0,
id-93,20,id-202,4,0,
id-93,20,id-203,4,0,
id-93,20,id-212,1,1,5.0
id-93,20,id-213,4,0,
id-93,20,id-214,4,0,
id-93,20,id-227,4,0,
id-93,20,id-240,4,0,
id-93,20,id-241,4,0,
id-93,20,id-247,1,48,
id-93,20,id-247,4,0,
id-93,20,id-253,4,0,
id-93,20,id-261,4,0,
id-93,20,id-263,4,0,
id-93,20,id-269,4,0,
id-93,20,id-271,4,0,
id-93,20,id-285,4,0,
id-93,20,id-325,1,0,
id-93,20,id-325,1,1,1.0
id-93,20,id-371,1,12,
id-93,20,id-371,4,0,
id-93,20,id-374,4,0,
id-93,20,id-389,1,36,
id-93,20,id-398,4,0,
id-93,20,id-399,1,42,
id-93,20,id-399,4,0,
id-93,20,id-412,4,0,
id-93,20,id-421,4,0,
id-93,20,id-433,4,0,
id-93,20,id-472,4,0,
id-93,20,id-474,4,0,
id-93,20,id-482,4,0,
id-93,20,id-492,4,0,
id-93,20,id-496,4,0,
id-93,20,id-502,4,0,
id-93,20,id-506,1,24,
id-93,20,id-506,4,0,
id-93,20,id-605,4,0,
id-93,20,id-806,3,0,
id-93,20,id-809,3,0,
id-93,20,id-810,3,0,
id-94,20,id-5,4,0,
id-94,20,id-7,4,0,
id-94,20,id-8,4,0,
id-94,20,id-9,4,0,
id-94,20,id-25,4,0,
id-94,20,id-34,4,0,
id-94,20,id-63,4,0,
id-94,20,id-85,4,0,
id-94,20,id-87,4,0,
id-94,20,id-94,4,0,
id-94,20,id-95,1,1,6.0
id-94,20,id-101,1,30,
id-94,20,id-109,1,1,5.0
id-94,20,id-118,4,0,
id-94,20,id-120,4,0,
id-94,20,id-122,1,1,4.0
id-94,20,id-138,1,60,
id-94,20,id-156,4,0,
id-94,20,id-164,4,0,
id-94,20,id-168,4,0,
id-94,20,id-173,4,0,
id-94,20,id-174,1,20,
id-94,20,id-180,1,16,
id-94,20,id-182,4,0,
id-94,20,id-184,4,0,
id-94,20,id-188,4,0,
id-94,20,id-194,1,54,
id-94,20,id-195,1,1,2.0
id-94,20,id-196,4,0,
id-94,20,id-202,4,0,
id-94,20,id-203,4,0,
id-94,20,id-212,1,1,7.0
id-94,20,id-213,4,0,
id-94,20,id-214,4,0,
id-94,20,id-227,4,0,
id-94,20,id-240,4,0,
id-94,20,id-241,4,0,
id-94,20,id-247,1,48,
id-94,20,id-247,4,0,
id-94,20,id-253,4,0,
id-94,20,id-261,4,0,
id-94,20,id-263,4,0,
id-94,20,id-269,4,0,
id-94,20,id-271,4,0,
id-94,20,id-280,4,0,
id-94,20,id-285,4,0,
id-94,20,id-286,4,0,
id-94,20,id-325,1,1,1.0
id-94,20,id-371,1,12,
id-94,20,id-371,4,0,
id-94,20,id-374,4,0,
id-94,20,id-389,1,36,
id-94,20,id-398,4,0,
id-94,20,id-399,1,42,
id-94,20,id-399,4,0,
id-94,20,id-409,4,0,
id-94,20,id-411,4,0,
id-94,20,id-412,4,0,
id-94,20,id-416,4,0,
id-94,20,id-417,4,0,
id-94,20,id-421,4,0,
id-94,20,id-433,4,0,
id-94,20,id-472,4,0,
id-94,20,id-474,4,0,
id-94,20,id-482,4,0,
id-94,20,id-492,4,0,
id-94,20,id-496,4,0,
id-94,20,id-502,4,0,
id-94,20,id-506,1,24,
id-94,20,id-506,4,0,
id-94,20,id-513,1,1,3.0
id-94,20,id-566,4,0,
id-94,20,id-605,4,0,
id-94,20,id-806,3,0,
id-94,20,id-809,3,0,
id-94,20,id-810,3,0,
id-95,20,id-20,1,1,3.0
id-95,20,id-21,1,36,
id-95,20,id-33,1,1,1.0
id-95,20,id-34,4,0,
id-95,20,id-38,1,56,
id-95,20,id-88,1,1,4.0
id-95,20,id-89,4,0,
id-95,20,id-91,1,44,
id-95,20,id-91,4,0,
id-95,20,id-103,1,24,
id-95,20,id-103,4,0,
id-95,20,id-106,1,1,2.0
id-95,20,id-111,2,0,
id-95,20,id-120,4,0,
id-95,20,id-156,4,0,
id-95,20,id-157,1,20,
id-95,20,id-157,4,0,
id-95,20,id-164,4,0,
id-95,20,id-173,4,0,
id-95,20,id-174,1,16,
id-95,20,id-175,2,0,
id-95,20,id-182,4,0,
id-95,20,id-184,4,0,
id-95,20,id-201,1,40,
id-95,20,id-201,4,0,
id-95,20,id-203,4,0,
id-95,20,id-205,2,0,
id-95,20,id-213,4,0,
id-95,20,id-214,4,0,
id-95,20,id-225,1,12,
id-95,20,id-231,1,48,
id-95,20,id-231,4,0,
id-95,20,id-241,4,0,
id-95,20,id-263,4,0,
id-95,20,id-269,4,0,
id-95,20,id-317,4,0,
id-95,20,id-328,1,28,
id-95,20,id-328,4,0,
id-95,20,id-335,2,0,
id-95,20,id-349,4,0,
id-95,20,id-350,4,0,
id-95,20,id-360,4,0,
id-95,20,id-371,4,0,
id-95,20,id-397,1,8,
id-95,20,id-406,4,0,
id-95,20,id-414,4,0,
id-95,20,id-430,4,0,
id-95,20,id-442,4,0,
id-95,20,id-444,1,52,
id-95,20,id-444,4,0,
id-95,20,id-446,1,32,
id-95,20,id-446,4,0,
id-95,20,id-457,2,0,
id-95,20,id-469,2,0,
id-95,20,id-479,1,4,
id-95,20,id-484,4,0,
id-95,20,id-496,4,0,
id-95,20,id-523,4,0,
id-95,20,id-525,2,0,
id-95,20,id-529,4,0,
id-95,20,id-667,4,0,
id-95,20,id-693,4,0,
id-95,20,id-707,4,0,
id-95,20,id-776,4,0,
id-95,20,id-784,4,0,
id-95,20,id-800,3,0,
id-95,20,id-815,3,0,
id-98,20,id-12,1,48,
id-98,20,id-14,1,40,
id-98,20,id-14,4,0,
id-98,20,id-21,1,36,
id-98,20,id-23,1,24,
id-98,20,id-34,4,0,
id-98,20,id-43,1,1,2.0
id-98,20,id-55,1,1,1.0
id-98,20,id-57,4,0,
id-98,20,id-58,4,0,
id-98,20,id-59,4,0,
id-98,20,id-61,1,20,
id-98,20,id-91,4,0,
id-98,20,id-97,4,0,
id-98,20,id-106,1,4,
id-98,20,id-133,4,0,
id-98,20,id-152,1,44,
id-98,20,id-156,4,0,
id-98,20,id-157,4,0,
id-98,20,id-163,2,0,
id-98,20,id-164,4,0,
id-98,20,id-168,4,0,
id-98,20,id-173,4,0,
id-98,20,id-175,1,29,
id-98,20,id-182,1,16,
id-98,20,id-182,4,0,
id-98,20,id-196,4,0,
id-98,20,id-203,4,0,
id-98,20,id-206,4,0,
id-98,20,id-213,4,0,
id-98,20,id-214,4,0,
id-98,20,id-232,1,8,
id-98,20,id-240,4,0,
id-98,20,id-246,2,0,
id-98,20,id-250,4,0,
id-98,20,id-258,4,0,
id-98,20,id-263,4,0,
id-98,20,id-276,4,0,
id-98,20,id-280,4,0,
id-98,20,id-282,2,0,
id-98,20,id-291,4,0,
id-98,20,id-317,4,0,
id-98,20,id-334,4,0,
id-98,20,id-341,1,12,
id-98,20,id-341,4,0,
id-98,20,id-359,2,0,
id-98,20,id-362,4,0,
id-98,20,id-374,4,0,
id-98,20,id-400,2,0,
id-98,20,id-404,4,0,
id-98,20,id-496,4,0,
id-98,20,id-502,4,0,
id-98,20,id-503,4,0,
id-98,20,id-534,1,32,
id-98,20,id-534,4,0,
id-98,20,id-710,4,0,
id-99,20,id-12,1,60,
id-99,20,id-14,1,48,
id-99,20,id-14,4,0,
id-99,20,id-21,1,42,
id-99,20,id-23,1,24,
id-99,20,id-34,4,0,
id-99,20,id-43,1,1,4.0
id-99,20,id-55,1,1,3.0
id-99,20,id-56,4,0,
id-99,20,id-57,4,0,
id-99,20,id-58,4,0,
id-99,20,id-59,4,0,
id-99,20,id-61,1,20,
id-99,20,id-63,4,0,
id-99,20,id-91,4,0,
id-99,20,id-97,4,0,
id-99,20,id-106,1,1,5.0
id-99,20,id-133,4,0,
id-99,20,id-152,1,54,
id-99,20,id-156,4,0,
id-99,20,id-157,4,0,
id-99,20,id-164,4,0,
id-99,20,id-168,4,0,
id-99,20,id-173,4,0,
id-99,20,id-175,1,31,
id-99,20,id-182,1,16,
id-99,20,id-182,4,0,
id-99,20,id-196,4,0,
id-99,20,id-203,4,0,
id-99,20,id-206,4,0,
id-99,20,id-213,4,0,
id-99,20,id-214,4,0,
id-99,20,id-232,1,1,6.0
id-99,20,id-240,4,0,
id-99,20,id-250,4,0,
id-99,20,id-258,4,0,
id-99,20,id-263,4,0,
id-99,20,id-276,4,0,
id-99,20,id-280,4,0,
id-99,20,id-291,4,0,
id-99,20,id-317,4,0,
id-99,20,id-334,4,0,
id-99,20,id-341,1,12,
id-99,20,id-341,4,0,
id-99,20,id-359,1,1,2.0
id-99,20,id-362,4,0,
id-99,20,id-374,4,0,
id-99,20,id-404,4,0,
id-99,20,id-416,4,0,
id-99,20,id-469,1,1,1.0
id-99,20,id-496,4,0,
id-99,20,id-502,4,0,
id-99,20,id-503,4,0,
id-99,20,id-534,1,36,
id-99,20,id-534,4,0,
id-99,20,id-667,4,0,
id-99,20,id-693,4,0,
id-99,20,id-707,4,0,
id-99,20,id-710,4,0,
id-102,20,id-14,4,0,
id-102,20,id-71,1,1,1.0
id-102,20,id-72,1,15,
id-102,20,id-73,1,10,
id-102,20,id-76,1,55,
id-102,20,id-76,4,0,
id-102,20,id-77,2,0,
id-102,20,id-78,2,0,
id-102,20,id-79,2,0,
id-102,20,id-93,1,20,
id-102,20,id-94,4,0,
id-102,20,id-95,1,1,2.0
id-102,20,id-113,4,0,
id-102,20,id-115,1,5,
id-102,20,id-115,4,0,
id-102,20,id-120,4,0,
id-102,20,id-156,4,0,
id-102,20,id-164,4,0,
id-102,20,id-168,4,0,
id-102,20,id-173,4,0,
id-102,20,id-174,2,0,
id-102,20,id-182,4,0,
id-102,20,id-188,4,0,
id-102,20,id-202,1,35,
id-102,20,id-202,4,0,
id-102,20,id-203,4,0,
id-102,20,id-213,4,0,
id-102,20,id-214,4,0,
id-102,20,id-235,1,25,
id-102,20,id-236,2,0,
id-102,20,id-241,4,0,
id-102,20,id-246,2,0,
id-102,20,id-253,1,45,
id-102,20,id-253,4,0,
id-102,20,id-263,4,0,
id-102,20,id-275,2,0,
id-102,20,id-285,4,0,
id-102,20,id-326,1,40,
id-102,20,id-331,1,30,
id-102,20,id-331,4,0,
id-102,20,id-335,2,0,
id-102,20,id-384,4,0,
id-102,20,id-388,1,50,
id-102,20,id-402,4,0,
id-102,20,id-412,4,0,
id-102,20,id-433,4,0,
id-102,20,id-437,4,0,
id-102,20,id-447,4,0,
id-102,20,id-496,4,0,
id-102,20,id-580,4,0,
id-102,20,id-803,3,0,
id-103,20,id-14,4,0,
id-103,20,id-23,1,0,
id-103,20,id-23,1,1,1.0
id-103,20,id-63,4,0,
id-103,20,id-67,4,0,
id-103,20,id-71,1,1,15.0
id-103,20,id-72,1,1,6.0
id-103,20,id-73,1,1,18.0
id-103,20,id-76,1,1,14.0
id-103,20,id-76,4,0,
id-103,20,id-93,1,1,7.0
id-103,20,id-94,4,0,
id-103,20,id-95,1,1,16.0
id-103,20,id-113,4,0,
id-103,20,id-115,1,1,17.0
id-103,20,id-115,4,0,
id-103,20,id-120,4,0,
id-103,20,id-156,4,0,
id-103,20,id-164,4,0,
id-103,20,id-168,4,0,
id-103,20,id-173,4,0,
id-103,20,id-182,4,0,
id-103,20,id-188,4,0,
id-103,20,id-202,1,1,10.0
id-103,20,id-202,4,0,
id-103,20,id-203,4,0,
id-103,20,id-213,4,0,
id-103,20,id-214,4,0,
id-103,20,id-235,1,1,8.0
id-103,20,id-241,4,0,
id-103,20,id-248,4,0,
id-103,20,id-253,1,1,12.0
id-103,20,id-253,4,0,
id-103,20,id-263,4,0,
id-103,20,id-285,4,0,
id-103,20,id-326,1,1,11.0
id-103,20,id-331,1,1,9.0
id-103,20,id-331,4,0,
id-103,20,id-345,4,0,
id-103,20,id-347,4,0,
id-103,20,id-384,4,0,
id-103,20,id-388,1,1,13.0
id-103,20,id-402,1,1,2.0
id-103,20,id-402,4,0,
id-103,20,id-412,4,0,
id-103,20,id-416,4,0,
id-103,20,id-427,4,0,
id-103,20,id-428,4,0,
id-103,20,id-433,4,0,
id-103,20,id-437,1,1,5.0
id-103,20,id-437,4,0,
id-103,20,id-447,4,0,
id-103,20,id-452,1,1,4.0
id-103,20,id-473,1,1,3.0
id-103,20,id-473,4,0,
id-103,20,id-496,4,0,
id-103,20,id-523,4,0,
id-103,20,id-580,4,0,
id-103,20,id-707,4,0,
id-103,20,id-797,3,0,
id-103,20,id-803,3,0,
id-103,20,id-805,3,0,
id-104,20,id-5,4,0,
id-104,20,id-7,4,0,
id-104,20,id-9,4,0,
id-104,20,id-14,4,0,
id-104,20,id-24,2,0,
id-104,20,id-25,4,0,
id-104,20,id-29,1,12,
id-104,20,id-34,4,0,
id-104,20,id-37,1,44,
id-104,20,id-38,1,48,
id-104,20,id-39,1,4,
id-104,20,id-43,2,0,
id-104,20,id-45,1,1,2.0
id-104,20,id-53,4,0,
id-104,20,id-58,4,0,
id-104,20,id-59,4,0,
id-104,20,id-67,4,0,
id-104,20,id-89,4,0,
id-104,20,id-91,4,0,
id-104,20,id-103,4,0,
id-104,20,id-116,1,32,
id-104,20,id-116,4,0,
id-104,20,id-126,4,0,
id-104,20,id-129,4,0,
id-104,20,id-130,2,0,
id-104,20,id-155,1,40,
id-104,20,id-156,4,0,
id-104,20,id-157,4,0,
id-104,20,id-164,4,0,
id-104,20,id-168,4,0,
id-104,20,id-173,4,0,
id-104,20,id-174,2,0,
id-104,20,id-182,4,0,
id-104,20,id-187,2,0,
id-104,20,id-189,1,1,1.0
id-104,20,id-195,2,0,
id-104,20,id-196,4,0,
id-104,20,id-197,2,0,
id-104,20,id-198,1,29,
id-104,20,id-201,4,0,
id-104,20,id-203,4,0,
id-104,20,id-206,1,8,
id-104,20,id-206,4,0,
id-104,20,id-213,4,0,
id-104,20,id-214,4,0,
id-104,20,id-231,4,0,
id-104,20,id-241,4,0,
id-104,20,id-246,2,0,
id-104,20,id-253,4,0,
id-104,20,id-263,4,0,
id-104,20,id-280,4,0,
id-104,20,id-283,1,36,
id-104,20,id-317,4,0,
id-104,20,id-334,4,0,
id-104,20,id-374,1,20,
id-104,20,id-374,4,0,
id-104,20,id-414,4,0,
id-104,20,id-442,4,0,
id-104,20,id-446,4,0,
id-104,20,id-496,4,0,
id-104,20,id-514,1,16,
id-104,20,id-514,4,0,
id-104,20,id-523,4,0,
id-104,20,id-693,4,0,
id-104,20,id-707,1,24,
id-104,20,id-707,4,0,
id-104,20,id-815,3,0,
id-105,20,id-5,4,0,
id-105,20,id-7,4,0,
id-105,20,id-9,4,0,
id-105,20,id-14,4,0,
id-105,20,id-25,4,0,
id-105,20,id-29,1,12,
id-105,20,id-34,4,0,
id-105,20,id-37,1,54,
id-105,20,id-38,1,60,
id-105,20,id-39,1,1,3.0
id-105,20,id-45,1,1,2.0
id-105,20,id-53,4,0,
id-105,20,id-58,4,0,
id-105,20,id-59,4,0,
id-105,20,id-63,4,0,
id-105,20,id-67,4,0,
id-105,20,id-89,4,0,
id-105,20,id-91,4,0,
id-105,20,id-103,4,0,
id-105,20,id-116,1,36,
id-105,20,id-116,4,0,
id-105,20,id-126,4,0,
id-105,20,id-129,4,0,
id-105,20,id-155,1,48,
id-105,20,id-156,4,0,
id-105,20,id-157,4,0,
id-105,20,id-164,4,0,
id-105,20,id-168,4,0,
id-105,20,id-173,4,0,
id-105,20,id-182,4,0,
id-105,20,id-189,1,1,1.0
id-105,20,id-196,4,0,
id-105,20,id-198,1,31,
id-105,20,id-200,4,0,
id-105,20,id-201,4,0,
id-105,20,id-203,4,0,
id-105,20,id-206,1,1,4.0
id-105,20,id-206,4,0,
id-105,20,id-213,4,0,
id-105,20,id-214,4,0,
id-105,20,id-231,4,0,
id-105,20,id-241,4,0,
