ability,version_group,language,flavor_text
id-75,20,11,硬い　殻に　守られ相手の　攻撃が急所に　当たらない。
id-75,20,12,被坚硬的壳保护着，对手的攻击不会击中要害。
id-76,20,1,あらゆる　てんきの　えいきょうがきえて　しまう。
id-76,20,3,모든 날씨의 영향이없어진다.
id-76,20,4,所有天氣的影響都會消失。
id-76,20,5,Annule tous les effets de la météo.
id-76,20,6,Hebt alle Wetter-Effekte auf.
id-76,20,7,Neutraliza todos los efectos del tiempo atmosférico.
id-76,20,8,Neutralizza gli effetti di tutte le condizioniatmosferiche.
id-76,20,9,Eliminates the effects of weather.
id-76,20,11,あらゆる　天気の　影響が消えて　しまう。
id-76,20,12,所有天气的影响都会消失。
id-77,20,1,こんらん　じょうたいの　ときはかいひりつが　アップする。
id-77,20,3,혼란 상태일 때는회피율이 올라간다.
id-77,20,4,陷入混亂狀態時，閃避率會提高。
id-77,20,5,Augmente l’Esquive du Pokémon s’il est confus.
id-77,20,6,"Erhöht den Ausweichwert, wenn das Pokémonverwirrt ist."
id-77,20,7,Sube su Evasión si está confuso.
id-77,20,8,"Se il Pokémon è confuso, la sua elusione aumenta."
id-77,20,9,Raises evasiveness if the Pokémon is confused.
id-77,20,11,こんらん状態の　ときは回避率が　アップする。
id-77,20,12,在混乱状态时，闪避率会提高。
id-78,20,1,でんきタイプの　わざを　うけるとダメージを　うけずにすばやさが　あがる。
id-78,20,3,전기타입의 기술을 받으면데미지를 받지 않고스피드가 올라간다.
id-78,20,4,受到電屬性的招式攻擊時，不但不會受到傷害，反而速度會提高。
id-78,20,5,"Si le Pokémon est touché par une capacité Électrik,il ne subit aucun dégât et sa Vitesse augmente."
id-78,20,6,"Treffer durch Elektro-Attacken verursachen keinenSchaden, sondern geben dem Pokémon eineStarthilfe und erhöhen so seine Initiative."
id-78,20,7,"Si le alcanza un movimiento de tipo Eléctrico, le subela Velocidad en vez de sufrir daño."
id-78,20,8,"Se il Pokémon viene colpito da una mossa ditipo Elettro, la neutralizza e sfrutta la caricaelettrica per aumentare la propria Velocità."
id-78,20,9,Boosts its Speed stat if hit by an Electric-type moveinstead of taking damage.
id-78,20,11,でんきタイプの　技を　受けるとダメージを　受けずに素早さが　上がる。
id-78,20,12,受到电属性的招式攻击时，不会受到伤害，而是速度会提高。
id-79,20,1,せいべつが　おなじだととうそうしんを　もやして　つよくなるせいべつが　ちがうと　よわくなる
id-79,20,3,성별이 같으면투쟁심을 불태워 강해진다.성별이 다르면 약해진다.
id-79,20,4,面對性別相同的對手，會燃起鬥爭心，變得更強。面對性別不同的對手時則會變弱。
id-79,20,5,"Le Pokémon déteste la concurrence et inflige plusde dégâts si l’ennemi est du même sexe. Par contre,il en inflige moins si l’ennemi est du sexe opposé."
id-79,20,6,"Greift es einen Rivalen desselben Geschlechts an,wird es stärker. Greift es ein Ziel des anderenGeschlechts an, wird es schwächer."
id-79,20,7,"Si el objetivo es del mismo sexo, su competitividad lelleva a infligir más daño. Si es del sexo contrario, encambio, el daño será menor."
id-79,20,8,"Rende più forti contro nemici dello stesso sesso,ma più deboli contro nemici di sesso opposto."
id-79,20,9,"Becomes competitive and deals more damage toPokémon of the same gender, but deals less toPokémon of the opposite gender."
id-79,20,11,性別が　同じだと闘争心を　燃やして　強くなる。性別が　違うと　弱くなる。
id-79,20,12,面对性别相同的对手，会燃起斗争心，变得更强。而面对性别不同的，则会变弱。
id-80,20,1,ひるむ　たびにふくつのこころを　もやしてすばやさが　あがる。
id-80,20,3,풀죽을 때마다불굴의 마음을 불태워스피드가 올라간다.
id-80,20,4,每次畏縮時，不屈之心就會燃起，速度也會提高。
id-80,20,5,Augmente la Vitesse du Pokémon quand il a peur.
id-80,20,6,"Sein eiserner Wille erhöht die Initiative, wann immerdas Pokémon zurückschreckt."
id-80,20,7,"Cada vez que se amedrenta sube su Velocidad, debidoa su voluntad inquebrantable."
id-80,20,8,"Se il Pokémon tentenna, il suo animo indomitosi risveglia e la sua Velocità aumenta."
id-80,20,9,The Pokémon’s determination boosts the Speedstat each time the Pokémon flinches.
id-80,20,11,ひるむ　たびに不屈の心を　燃やして素早さが　上がる。
id-80,20,12,每次畏缩时，不屈之心就会燃起，速度也会提高。
id-81,20,1,てんきが　あられのときかいひりつが　あがる。
id-81,20,3,날씨가 싸라기눈일 때회피율이 올라간다.
id-81,20,4,天氣為冰雹時，閃避率會提高。
id-81,20,5,Augmente l’Esquive du Pokémon durant les tempêtesde grêle.
id-81,20,6,Erhöht bei Hagel den Ausweichwert.
id-81,20,7,Sube la Evasión cuando graniza.
id-81,20,8,"Se grandina, l’elusione aumenta."
id-81,20,9,Boosts evasiveness in a hailstorm.
id-81,20,11,天気が　あられのとき回避率が　上がる。
id-81,20,12,冰雹天气时，闪避率会提高。
id-82,20,1,ＨＰが　すくなくなったら　たべるきのみを　ＨＰ　はんぶんのときに　たべてしまう。
id-82,20,3,HP가 줄어들면 먹을나무열매를 HP가절반일 때 먹어버린다.
id-82,20,4,原本ＨＰ變得很少時才會吃的樹果，在ＨＰ還有一半時就會把它吃掉。
id-82,20,5,"Si le Pokémon tient une Baie à manger en cas de PVbas, il la mange dès qu’il a perdu la moitié de ses PV."
id-82,20,6,"Setzt bestimmte Beeren nicht erst in einer Notlage ein,sondern bereits dann, wenn seine KP auf die Hälfte desMaximalwerts fallen."
id-82,20,7,"Cuando sus PS se ven reducidos a la mitad, engullela baya que normalmente solo se comería cuando lequedasen pocos PS."
id-82,20,8,"Il Pokémon non attende di aver perso molti PSper mangiare certe bacche, ma lo fa non appenai suoi PS scendono a metà o meno."
id-82,20,9,"Makes the Pokémon eat a held Berry when its HPdrops to half or less, which is sooner than usual."
id-82,20,11,ＨＰが　少なくなったら　食べるきのみを　ＨＰ　半分の時に　食べてしまう。
id-82,20,12,原本ＨＰ变得很少时才会吃树果，在ＨＰ还有一半时就会把它吃掉。
id-83,20,1,きゅうしょに　こうげきが　あたるといかりくるって　こうげきりょくがさいだいに　なる。
id-83,20,3,급소에 공격이 맞으면크게 분노해 공격력이최대가 된다.
id-83,20,4,要害被擊中時會大發雷霆。攻擊力會提高到最大。
id-83,20,5,"Si le Pokémon subit un coup critique, il entredans une colère noire qui augmente son Attaqueau maximum."
id-83,20,6,Wird nach Einstecken eines Volltreffers wütend undmaximiert dabei seinen Angriffs-Wert.
id-83,20,7,"Si recibe un golpe crítico, monta en cólera y sube suAtaque hasta el máximo."
id-83,20,8,"Se il Pokémon subisce un brutto colpo, monta sututte le furie e il suo Attacco aumenta al massimo."
id-83,20,9,"The Pokémon is angered when it takes a critical hit,and that maxes its Attack stat."
id-83,20,11,急所に　攻撃が　当たると怒りくるって　攻撃力が最大に　なる。
id-83,20,12,要害被击中时，会大发雷霆，攻击力变为最大。
id-84,20,1,もっていた　どうぐが　なくなるとすばやさが　あがる。
id-84,20,3,지니던 도구가 없어지면스피드가 올라간다.
id-84,20,4,失去所持有的道具時，速度會提高。
id-84,20,5,Augmente la Vitesse du Pokémon s’il perd ou utilisel’objet qu’il tenait au début du combat.
id-84,20,6,"Wenn das von ihm getragene Item verwendet wirdoder verloren geht, erhöht dies seine Initiative."
id-84,20,7,Sube su Velocidad si usa o pierde el objeto que lleva.
id-84,20,8,"Se il Pokémon usa o perde uno strumento,la sua Velocità aumenta."
id-84,20,9,Boosts the Speed stat if the Pokémon’s held item isused or lost.
id-84,20,11,持っていた　道具が　なくなると素早さが　上がる。
id-84,20,12,失去所持有的道具时，速度会提高。
id-85,20,1,たいねつの　からだに　よってほのおタイプの　わざのダメージを　はんげんさせる
id-85,20,3,내열인 몸으로 인해불꽃타입 공격의데미지를 반감한다.
id-85,20,4,靠著耐熱的體質，讓火屬性的招式威力減半。
id-85,20,5,Diminue de moitié les dégâts infligés au Pokémonpar les capacités de type Feu.
id-85,20,6,Sein Hitze abweisender Körper halbiert den durchFeuer-Attacken erlittenen Schaden.
id-85,20,7,"Su cuerpo, resistente al calor, reduce a la mitad el dañorecibido por movimientos de tipo Fuego."
id-85,20,8,Il corpo termoresistente del Pokémon dimezza i danniche subisce dalle mosse di tipo Fuoco.
id-85,20,9,The heatproof body of the Pokémon halves thedamage from Fire-type moves that hit it.
id-85,20,11,耐熱の　体に　よってほのおタイプの　技の威力を　半減させる。
id-85,20,12,耐热的体质会让火属性的招式威力减半。
id-86,20,1,のうりょく　へんかがいつもの　２ばいに　なる。
id-86,20,3,능력 변화가평소의 2배가 된다.
id-86,20,4,能力變化會變為平時的２倍。
id-86,20,5,Les variations de stats sont deux fois plus importantespour le Pokémon.
id-86,20,6,Verdoppelt die Wirkung eigener Statusveränderungen.
id-86,20,7,Duplica los cambios en las características.
id-86,20,8,Raddoppia le modifiche alle statistiche.
id-86,20,9,The stat changes the Pokémon receives are doubled.
id-86,20,11,能力　変化がいつもの　２倍に　なる。
id-86,20,12,能力变化会变为平时的２倍。
id-87,20,1,てんきが　あめのときや　みずタイプのわざで　ＨＰが　かいふくし　はれのときやほのおタイプの　わざで　へってしまう。
id-87,20,3,비가 오는 날씨나 물타입의기술로 HP가 회복되고맑을 때나 불꽃타입의 기술로는 줄어든다.
id-87,20,4,下雨天氣時和受到水屬性的招式攻擊時，ＨＰ會回復。晴朗天氣時和受到火屬性的招式攻擊時，ＨＰ會減少。
id-87,20,5,"Le Pokémon perd des PV quand le soleil brille,mais il en regagne lorsqu’il pleut ou s’il est touché parune capacité Eau. Il subit aussi plus de dégâts de Feu."
id-87,20,6,Bei Sonnenschein verliert das Pokémon KP und derSchaden durch Feuer-Attacken steigt. Bei Regen undTreffern durch Wasser-Attacken regeneriert es KP.
id-87,20,7,"Pierde PS si hace sol y los recupera si llueve o recibeun movimiento de tipo Agua. Los movimientos de tipoFuego, por su parte, le hacen más daño de lo normal."
id-87,20,8,"Il Pokémon recupera PS se piove o se subiscemosse di tipo Acqua, ma perde PS con la luce solareintensa. Subisce più danni da mosse di tipo Fuoco."
id-87,20,9,"Restores HP in rain or when hit by Water-typemoves. Reduces HP in harsh sunlight, and increasesthe damage received from Fire-type moves."
id-87,20,11,天気が　雨の時や　みずタイプの技で　ＨＰが　回復し　はれの時やほのおタイプの　技で　減ってしまう。
id-87,20,12,下雨天气时和受到水属性的招式时，ＨＰ会回复。晴朗天气时和受到火属性的招式时，ＨＰ会减少。
id-88,20,1,あいての　ぼうぎょと　とくぼうを　くらべてひくい　ほうの　のうりょくに　あわせてじぶんの　こうげきか　とくこうを　あげる。
id-88,20,3,상대의 방어와 특수방어를 비교해서낮은 쪽 능력에 맞춰서자신의 공격이나 특수공격을 올린다.
id-88,20,4,比較對手的防禦和特防，根據較低的那項能力相應地提高自己的攻擊或特攻。
id-88,20,5,Le Pokémon compare la Défense et la Défense Spécialede l’adversaire et augmente son Attaque ou son AttaqueSpéciale en conséquence.
id-88,20,6,"Ist die Spezial-Verteidigung des Gegners höher alsseine Verteidigung, wird der eigene Spezial-Angrifferhöht. Ist die Verteidigung höher, steigt der Angriff."
id-88,20,7,Compara la Defensa y la Defensa Especial del rivalpara ver cuál es inferior y aumenta su propio Ataqueo Ataque Especial según sea lo más eficaz.
id-88,20,8,"Il Pokémon analizza Difesa e Difesa Specialedel nemico e, a seconda di qual è più bassa,aumenta il proprio Attacco o Attacco Speciale."
id-88,20,9,Compares an opposing Pokémon’s Defense andSp. Def stats before raising its own Attack orSp. Atk stat—whichever will be more effective.
id-88,20,11,相手の　防御と　特防を　くらべて低い　ほうの　能力に　あわせて自分の　攻撃か　特攻を　上げる。
id-88,20,12,比较对手的防御和特防，根据较低的那项能力相应地提高自己的攻击或特攻。
id-89,20,1,パンチを　つかう　わざのいりょくが　あがる。
id-89,20,3,펀치를 사용하는 기술의위력이 올라간다.
id-89,20,4,使用到拳頭的招式威力會提高。
id-89,20,5,Augmente la puissance des capacités coups de poing.
id-89,20,6,"Erhöht die Stärke von Hieb-, Punch-, Faust- undSchlag-Attacken."
id-89,20,7,Aumenta la potencia de los puñetazos.
id-89,20,8,Potenzia le mosse che utilizzano pugni.
id-89,20,9,Powers up punching moves.
id-89,20,11,パンチを　使う　技の威力が　上がる。
id-89,20,12,使用拳类招式的威力会提高。
id-90,20,1,どくじょうたいに　なるとＨＰが　へらずに　ふえていく。
id-90,20,3,독 상태가 되면HP가 줄지 않고 증가한다.
id-90,20,4,陷入中毒狀態時，ＨＰ不會減少，反而會漸漸增加。
id-90,20,5,"Quand le Pokémon est empoisonné, il regagne des PVau lieu d’en perdre."
id-90,20,6,"Das Pokémon erleidet keinen Schaden durch Vergiftung,sondern regeneriert KP."
id-90,20,7,"Si resulta envenenado, recupera PS en vez de perderlos."
id-90,20,8,"Se il Pokémon è avvelenato, recupera PS anzichéperderli."
id-90,20,9,Restores HP if the Pokémon is poisoned instead oflosing HP.
