move,version_group,language,flavor_text
id-306,20,1,かたく　するどい　ツメで　きりさいてこうげきする。あいての　ぼうぎょをさげることが　ある。
id-306,20,3,단단하고 날카로운 손톱으로베어 갈라서 공격한다.상대의 방어를 떨어뜨릴 때가 있다.
id-306,20,4,用堅硬的銳爪撕裂對手進行攻擊。有時會降低對手的防禦。
id-306,20,5,Lacère l’ennemi avec des griffes solides et aiguisées.Peut aussi baisser sa Défense.
id-306,20,6,Angriff mit scharfen Klauen. Senkt eventuell denVerteidigungs-Wert.
id-306,20,7,Hace trizas al objetivo con garras afiladas y puede bajarsu Defensa.
id-306,20,8,Colpisce il bersaglio con artigli robusti e affilatiche possono ridurne la Difesa.
id-306,20,9,The user slashes the target with hard and sharpclaws. This may also lower the target’s Defense stat.
id-306,20,11,硬く　鋭い　ツメで切り裂いて　攻撃する。相手の　防御を　さげることが　ある。
id-306,20,12,用坚硬的锐爪劈开对手进行攻击。有时会降低对手的防御。
id-307,20,1,ばくはつの　ほのおであいてを　やきつくして　こうげきする。つぎの　ターンは　うごけなく　なる。
id-307,20,3,폭발하는 불꽃으로상대를 태워서 공격한다.다음 턴은 움직일 수 없다.
id-307,20,4,用爆炸的火焰燒盡對手進行攻擊。下一回合自己將無法動彈。
id-307,20,5,Une explosion ardente souffle l’adversaire.Le lanceur doit se reposer au tour suivant.
id-307,20,6,Das Ziel wird von einer starken Explosion getroffen.Anwender setzt eine Runde aus.
id-307,20,7,Explosión de fuego. El atacante debe descansar el siguiente turno.
id-307,20,8,"Potente esplosione che danneggia il bersaglio,ma fa saltare il turno successivo a chi la provoca."
id-307,20,9,The target is razed by a fiery explosion. The usercan’t move on the next turn.
id-307,20,11,爆発の　炎で相手を　焼きつくして　攻撃する。次の　ターンは　動けなくなる。
id-307,20,12,用爆炸的火焰烧尽对手进行攻击。下一回合自己将无法动弹。
id-308,20,1,みずの　たいほうをあいてに　はっしゃして　こうげきする。つぎの　ターンは　うごけなく　なる。
id-308,20,3,물의 대포를상대에게 발사해서 공격한다.다음 턴은 움직일 수 없다.
id-308,20,4,向對手發射水炮進行攻擊。下一回合自己將無法動彈。
id-308,20,5,Une trombe d’eau heurte l’ennemi.Le lanceur doit se reposer au tour suivant.
id-308,20,6,Das Ziel wird von einer Wasserkanone getroffen.Anwender setzt eine Runde aus.
id-308,20,7,Disparo de agua. El atacante debe descansar el siguiente turno.
id-308,20,8,Colpisce il bersaglio con un potente getto d’acqua.Chi la usa salta il turno successivo.
id-308,20,9,The target is hit with a watery blast. The user can’tmove on the next turn.
id-308,20,11,水の　大砲を相手に　発射して　攻撃する。次の　ターンは　動けなくなる。
id-308,20,12,向对手喷射水炮进行攻击。下一回合自己将无法动弹。
id-309,20,1,すいせいの　ごとく　パンチを　くりだしてあいてを　こうげきする。　じぶんのこうげきが　あがることが　ある。
id-309,20,3,혜성과 같은 펀치를 날려서상대를 공격한다. 자신의공격이 올라갈 때가 있다.
id-309,20,4,使出如同彗星般的拳頭攻擊對手。有時會提高自己的攻擊。
id-309,20,5,Un coup de poing lancé à la vitesse d’un météore.Peut aussi augmenter l’Attaque du lanceur.
id-309,20,6,"Angriff mit einem harten, schnellen Schlag. Erhöhteventuell Angriffs-Wert des Anwenders."
id-309,20,7,Puñetazo que impacta como un meteorito y puede subirel Ataque del agresor.
id-309,20,8,Colpisce il bersaglio con un pugno veloce comeuna meteora. Può far salire l’Attacco di chi la usa.
id-309,20,9,The target is hit with a hard punch fired like ameteor. This may also raise the user’s Attack stat.
id-309,20,11,すい星の　ごとく　パンチを　くりだして相手を　攻撃する。　自分の攻撃が　あがることが　ある。
id-309,20,12,使出彗星般的拳头攻击对手。有时会提高自己的攻击。
id-310,20,1,おおきな　こえなどでふいに　おどろかして　こうげきする。あいてを　ひるませる　ことが　ある。
id-310,20,3,큰 소리 등으로불시에 놀래켜서 공격한다.상대를 풀죽게 만들 때가 있다.
id-310,20,4,用巨大的聲響等突然驚嚇對手進行攻擊。有時會讓對手畏縮。
id-310,20,5,Le lanceur attaque l’ennemi en poussant un criterrifiant. Peut aussi l’apeurer.
id-310,20,6,"Anwender greift mit einem Schrei an. Ein Angriff,der das Ziel eventuell zurückschrecken lässt."
id-310,20,7,Lanza un grito tan tremendo que impresiona y puedeamedrentar al objetivo.
id-310,20,8,Chi la usa attacca il bersaglio emettendo un versoterrificante. Può anche farlo tentennare.
id-310,20,9,The user attacks the target while shouting in astartling fashion. This may also make thetarget flinch.
id-310,20,11,大きな　声などで不意に　驚かして　攻撃する。相手を　ひるませることが　ある。
id-310,20,12,用尖叫声等突然惊吓对手进行攻击。有时会使对手畏缩。
id-311,20,1,つかった　ときの　てんきに　よってわざの　タイプと　いりょくが　かわる。
id-311,20,3,사용했을 때의 날씨에 따라서기술 타입과 위력이 바뀐다.
id-311,20,4,招式屬性和威力會隨著使用時天氣的不同而改變。
id-311,20,5,Une attaque dont la puissance et le type varienten fonction du temps qu’il fait.
id-311,20,6,Typ und Stärke der Attacke sind vom Wetter zumZeitpunkt der Anwendung abhängig.
id-311,20,7,El tipo y fuerza del ataque varían según el tiempo quehaga.
id-311,20,8,Mossa d’attacco il cui tipo e la cui potenza varianoin base alle condizioni atmosferiche.
id-311,20,9,This attack move varies in power and typedepending on the weather.
id-311,20,11,使ったときの　天気に　よって技の　タイプと　威力が　変わる。
id-311,20,12,根据使用时的天气，招式属性和威力会改变。
id-312,20,1,ここちよい　やすらぐ　かおりを　かがせてみかた　ぜんいんのじょうたい　いじょうを　かいふく　する。
id-312,20,3,기분 좋은 평온한 향기를 맡게 하여같은 편 모두의 상태 이상을 회복한다.
id-312,20,4,釋放出宜人的香氣，治癒我方全體的異常狀態。
id-312,20,5,Le lanceur libère un parfum apaisant qui guérittoutes les altérations de statut de l’équipe.
id-312,20,6,Heilt alle Statusprobleme des Teams mitberuhigendem Duft.
id-312,20,7,Cura todos los problemas de estado del equipo con unsuave aroma.
id-312,20,8,Chi la usa rilascia un dolce profumo che curatutti i problemi di stato propri e degli alleati.
id-312,20,9,The user releases a soothing scent that heals allstatus conditions affecting the user’s party.
id-312,20,11,心地好い　やすらぐ　香りを　かがせて味方全員の　状態異常を　回復する。
id-312,20,12,让同伴闻沁人心脾的香气，从而治愈我方全员的异常状态。
id-313,20,1,ないた　ふりをして　なみだを　ながす。こまらせる　ことであいての　とくぼうを　がくっと　さげる。
id-313,20,3,우는 척을 하며 눈물을 흘린다.난처하게 만들어상대의 특수방어를 크게 떨어뜨린다.
id-313,20,4,裝哭掉眼淚。讓對手不知所措，大幅降低對手的特防。
id-313,20,5,Le lanceur fait semblant de pleurer pour troublerl’ennemi et beaucoup baisser sa Défense Spéciale.
id-313,20,6,"Täuscht Weinen vor, um die Spezial-Verteidigung desZieles stark zu senken."
id-313,20,7,Lágrimas de cocodrilo que bajan mucho la DefensaEspecial del objetivo.
id-313,20,8,Chi la usa inscena un pianto teatrale per commuovereil bersaglio. Ne riduce di molto la Difesa Speciale.
id-313,20,9,"The user feigns crying to fluster the target, harshlylowering its Sp. Def stat."
id-313,20,11,ないた　ふりをして　涙を　流す。こまらせる　ことで相手の　特防を　がくっと　さげる。
id-313,20,12,装哭流泪。使对手不知所措，从而大幅降低对手的特防。
id-314,20,1,するどい　かぜであいてを　きりつけて　こうげきする。きゅうしょに　あたりやすい。
id-314,20,3,날카로운 바람으로상대를 베어 공격한다.급소에 맞기 쉽다.
id-314,20,4,用鋒利的風刃斬切對手進行攻擊。容易擊中要害。
id-314,20,5,Le lanceur appelle des vents tranchants qui lacèrentl’ennemi. Taux de critiques élevé.
id-314,20,6,Greift gegnerische Pokémon mit rasierklingenartigemWind an. Hohe Volltrefferquote.
id-314,20,7,Viento cortante que azota. Suele ser un golpe crítico.
id-314,20,8,Chi la usa provoca un vento tagliente che sferzai nemici intorno. Probabile brutto colpo.
id-314,20,9,The user launches razor-like wind to slash opposingPokémon. Critical hits land more easily.
id-314,20,11,鋭い　風で相手を　切りつけて　攻撃する。急所に　当たりやすい。
id-314,20,12,用锐利的风切斩对手进行攻击。容易击中要害。
id-315,20,1,フルパワーで　あいてを　こうげきする。つかうと　はんどうでじぶんの　とくこうが　がくっと　さがる。
id-315,20,3,풀 파워로 상대를 공격한다.쓰면 반동으로자신의 특수공격이 크게 떨어진다.
id-315,20,4,釋放全部能量攻擊對手。使用後因為反作用力，自己的特攻會大幅降低。
id-315,20,5,Attaque l’ennemi à pleine puissance.Le contrecoup baisse beaucoup l’Attaque Spécialedu lanceur.
id-315,20,6,"Angriff mit voller Kraft, der den Spezial-Angriff desAnwenders durch den Rückstoß stark senkt."
id-315,20,7,Ataque en toda regla que baja mucho el Ataque Especial de quien lo usa.
id-315,20,8,"Chi la usa sferra un potente attacco, ma il contraccolporiduce di molto il suo Attacco Speciale."
id-315,20,9,The user attacks the target at full power. The attack’srecoil harshly lowers the user’s Sp. Atk stat.
id-315,20,11,フルパワーで　相手を　攻撃する。使うと　反動で自分の　特攻が　がくっと　さがる。
id-315,20,12,使出全部力量攻击对手。使用之后会因为反作用力，自己的特攻大幅降低。
id-316,20,1,このわざは　つかえませんおもいだすことが　できなくなりますがわざを　わすれることを　おすすめします
id-316,20,3,사용할 수 없는 기술입니다.다시 배우게 할 수 없지만기술을 잊게 하는 것을 권장합니다.
id-316,20,4,無法使用此招式。雖然忘記後將無法再想起來，但還是建議忘記此招式。
id-316,20,5,"Cette capacité ne peut pas être utilisée.Il est recommandé de l’oublier, même s’il seraimpossible de se la remémorer une fois oubliée."
id-316,20,6,"Diese Attacke kann nicht eingesetzt werden. Du solltestdein Pokémon sie vergessen lassen. Beachte aber,dass es sich danach nicht wieder an sie erinnern kann."
id-316,20,7,"Este movimiento no se puede usar, por lo que seríamejor olvidarlo, aunque eso implique que no se puedarecordar posteriormente."
id-316,20,8,"Questa mossa non può essere usata.È consigliabile farla dimenticare al Pokémon. Tuttavia,una volta dimenticata, non potrà più essere ricordata."
id-316,20,9,"This move can’t be used.It’s recommended that this move is forgotten.Once forgotten, this move can’t be remembered."
id-316,20,11,この技は　使えません思い出すことが　できなくなりますが技を　忘れることを　おすすめします
id-316,20,12,无法使用这个招式。虽然忘记之后就再也想不起来了，但还是建议忘记这个招式。
id-317,20,1,がんせきを　なげつけて　こうげきする。あいての　うごきを　ふうじることですばやさを　さげる。
