item,local_language,name
id-210,5,Peau Métal
id-210,6,Metallmantel
id-210,7,Revest. Metálico
id-210,8,Metalcoperta
id-210,9,Metal Coat
id-210,11,メタルコート
id-210,12,金属膜
id-211,1,たべのこし
id-211,3,먹다남은음식
id-211,4,吃剩的東西
id-211,5,Restes
id-211,6,Überreste
id-211,7,Restos
id-211,8,Avanzi
id-211,9,Leftovers
id-211,11,たべのこし
id-211,12,吃剩的东西
id-212,1,りゅうのウロコ
id-212,3,용의비늘
id-212,4,龍之鱗片
id-212,5,Écaille Draco
id-212,6,Drachenhaut
id-212,7,Escama Dragón
id-212,8,Squama Drago
id-212,9,Dragon Scale
id-212,11,りゅうのウロコ
id-212,12,龙之鳞片
id-213,1,でんきだま
id-213,3,전기구슬
id-213,4,電氣球
id-213,5,Balle Lumière
id-213,6,Kugelblitz
id-213,7,Bola Luminosa
id-213,8,Elettropalla
id-213,9,Light Ball
id-213,11,でんきだま
id-213,12,电气球
id-214,1,やわらかいすな
id-214,3,부드러운모래
id-214,4,柔軟沙子
id-214,5,Sable Doux
id-214,6,Pudersand
id-214,7,Arena Fina
id-214,8,Sabbia Soffice
id-214,9,Soft Sand
id-214,11,やわらかいすな
id-214,12,柔软沙子
id-215,1,かたいいし
id-215,3,딱딱한돌
id-215,4,硬石頭
id-215,5,Pierre Dure
id-215,6,Granitstein
id-215,7,Piedra Dura
id-215,8,Pietradura
id-215,9,Hard Stone
id-215,11,かたいいし
id-215,12,硬石头
id-216,1,きせきのタネ
id-216,3,기적의씨
id-216,4,奇跡種子
id-216,5,Graine Miracle
id-216,6,Wundersaat
id-216,7,Semilla Milagro
id-216,8,Miracolseme
id-216,9,Miracle Seed
id-216,11,きせきのタネ
id-216,12,奇迹种子
id-217,1,くろいメガネ
id-217,3,검은안경
id-217,4,黑色眼鏡
id-217,5,Lunettes Noires
id-217,6,Schattenbrille
id-217,7,Gafas de Sol
id-217,8,Occhialineri
id-217,9,Black Glasses
id-217,11,くろいメガネ
id-217,12,黑色眼镜
id-218,1,くろおび
id-218,3,검은띠
id-218,4,黑帶
id-218,5,Ceinture Noire
id-218,6,Schwarzgurt
id-218,7,Cinturón Negro
id-218,8,Cinturanera
id-218,9,Black Belt
id-218,11,くろおび
id-218,12,黑带
id-219,1,じしゃく
id-219,3,자석
id-219,4,磁鐵
id-219,5,Aimant
id-219,6,Magnet
id-219,7,Imán
id-219,8,Calamita
id-219,9,Magnet
id-219,11,じしゃく
id-219,12,磁铁
id-220,1,しんぴのしずく
id-220,3,신비의물방울
id-220,4,神秘水滴
id-220,5,Eau Mystique
id-220,6,Zauberwasser
id-220,7,Agua Mística
id-220,8,Acqua Magica
id-220,9,Mystic Water
id-220,11,しんぴのしずく
id-220,12,神秘水滴
id-221,1,するどいくちばし
id-221,3,예리한부리
id-221,4,銳利鳥嘴
id-221,5,Bec Pointu
id-221,6,Spitzer Schnabel
id-221,7,Pico Afilado
id-221,8,Beccaffilato
id-221,9,Sharp Beak
id-221,11,するどいくちばし
id-221,12,锐利鸟嘴
id-222,1,どくバリ
id-222,3,독바늘
id-222,4,毒針
id-222,5,Pic Venin
id-222,6,Giftstich
id-222,7,Flecha Venenosa
id-222,8,Velenaculeo
id-222,9,Poison Barb
id-222,11,どくバリ
id-222,12,毒针
id-223,1,とけないこおり
id-223,3,녹지않는얼음
id-223,4,不融冰
id-223,5,Glace Éternelle
id-223,6,Ewiges Eis
id-223,7,Antiderretir
id-223,8,Gelomai
id-223,9,Never-Melt Ice
id-223,11,とけないこおり
id-223,12,不融冰
id-224,1,のろいのおふだ
id-224,3,저주의부적
id-224,4,詛咒之符
id-224,5,Rune Sort
id-224,6,Bannsticker
id-224,7,Hechizo
id-224,8,Spettrotarga
id-224,9,Spell Tag
id-224,11,のろいのおふだ
id-224,12,诅咒之符
id-225,1,まがったスプーン
id-225,3,휘어진스푼
id-225,4,彎曲的湯匙
id-225,5,Cuillère Tordue
id-225,6,Krummlöffel
id-225,7,Cuchara Torcida
id-225,8,Cucchiaio Torto
id-225,9,Twisted Spoon
id-225,11,まがったスプーン
id-225,12,弯曲的汤匙
id-226,1,もくたん
id-226,3,목탄
id-226,4,木炭
id-226,5,Charbon
id-226,6,Holzkohle
id-226,7,Carbón
id-226,8,Carbonella
id-226,9,Charcoal
id-226,11,もくたん
id-226,12,木炭
id-227,1,りゅうのキバ
id-227,3,용의이빨
id-227,4,龍之牙
id-227,5,Croc Dragon
id-227,6,Drachenzahn
id-227,7,Colmillo Dragón
id-227,8,Dentedidrago
id-227,9,Dragon Fang
id-227,11,りゅうのキバ
id-227,12,龙之牙
id-228,1,シルクのスカーフ
id-228,3,실크스카프
id-228,4,絲綢圍巾
id-228,5,Mouchoir Soie
id-228,6,Seidenschal
id-228,7,Pañuelo de Seda
id-228,8,Sciarpa Seta
id-228,9,Silk Scarf
id-228,11,シルクのスカーフ
id-228,12,丝绸围巾
id-229,1,アップグレード
id-229,3,업그레이드
id-229,4,升級資料
id-229,5,Améliorator
id-229,6,Up-Grade
id-229,7,Mejora
id-229,8,Upgrade
id-229,9,Upgrade
id-229,11,アップグレード
id-229,12,升级数据
id-230,1,かいがらのすず
id-230,3,조개껍질방울
id-230,4,貝殼之鈴
id-230,5,Grelot Coque
id-230,6,Muschelglocke
id-230,7,Cascabel Concha
id-230,8,Conchinella
id-230,9,Shell Bell
id-230,11,かいがらのすず
id-230,12,贝壳之铃
id-231,1,うしおのおこう
id-231,3,바닷물향로
id-231,4,海潮薰香
id-231,5,Encens Mer
id-231,6,Seerauch
id-231,7,Incienso Marino
id-231,8,Marearoma
id-231,9,Sea Incense
id-231,11,うしおのおこう
id-231,12,海潮薰香
id-232,1,のんきのおこう
id-232,3,무사태평향로
id-232,4,悠閒薰香
id-232,5,Encens Doux
id-232,6,Laxrauch
id-232,7,Incienso Suave
id-232,8,Distraroma
id-232,9,Lax Incense
id-232,11,のんきのおこう
id-232,12,悠闲薰香
id-233,1,ラッキーパンチ
id-233,3,럭키펀치
id-233,4,吉利拳
id-233,5,Poing Chance
id-233,6,Lucky Punch
id-233,7,Puño Suerte
id-233,8,Fortunpugno
id-233,9,Lucky Punch
id-233,11,ラッキーパンチ
id-233,12,吉利拳
id-234,1,メタルパウダー
id-234,3,금속파우더
id-234,4,金屬粉
id-234,5,Poudre Métal
id-234,6,Metallstaub
id-234,7,Polvo Metálico
id-234,8,Metalpolvere
id-234,9,Metal Powder
id-234,11,メタルパウダー
id-234,12,金属粉
id-235,1,ふといホネ
id-235,3,굵은뼈
id-235,4,粗骨頭
id-235,5,Masse Os
id-235,6,Kampfknochen
id-235,7,Hueso Grueso
id-235,8,Ossospesso
id-235,9,Thick Club
id-235,11,ふといホネ
id-235,12,粗骨头
id-236,1,ながねぎ
id-236,3,대파
id-236,4,大蔥
id-236,5,Poireau
id-236,6,Lauchstange
id-236,7,Puerro
id-236,8,Gambo
id-236,9,Leek
id-236,11,ながねぎ
id-236,12,大葱
id-237,1,あかいバンダナ
id-237,3,빨강밴드
id-237,4,紅色頭巾
id-237,5,Foulard Rouge
id-237,6,Roter Schal
id-237,7,Pañuelo Rojo
id-237,8,Fascia Rossa
id-237,9,Red Scarf
id-237,11,あかいバンダナ
id-237,12,红色头巾
id-238,1,あおいバンダナ
id-238,3,파랑밴드
id-238,4,藍色頭巾
id-238,5,Foulard Bleu
id-238,6,Blauer Schal
id-238,7,Pañuelo Azul
id-238,8,Fascia Blu
id-238,9,Blue Scarf
id-238,11,あおいバンダナ
id-238,12,蓝色头巾
id-239,1,ピンクのバンダナ
id-239,3,분홍밴드
id-239,4,粉紅頭巾
id-239,5,Foulard Rose
id-239,6,Rosa Schal
id-239,7,Pañuelo Rosa
id-239,8,Fascia Rosa
id-239,9,Pink Scarf
id-239,11,ピンクのバンダナ
id-239,12,粉红头巾
id-240,1,みどりのバンダナ
id-240,3,초록밴드
id-240,4,綠色頭巾
id-240,5,Foulard Vert
id-240,6,Grüner Schal
id-240,7,Pañuelo Verde
id-240,8,Fascia Verde
id-240,9,Green Scarf
id-240,11,みどりのバンダナ
id-240,12,绿色头巾
id-241,1,きいろのバンダナ
id-241,3,노랑밴드
id-241,4,黃色頭巾
id-241,5,Foulard Jaune
id-241,6,Gelber Schal
id-241,7,Pañuelo Amarillo
id-241,8,Fascia Gialla
id-241,9,Yellow Scarf
id-241,11,きいろのバンダナ
id-241,12,黄色头巾
id-242,1,こうかくレンズ
id-242,3,광각렌즈
id-242,4,廣角鏡
id-242,5,Loupe
id-242,6,Großlinse
id-242,7,Lupa
id-242,8,Grandelente
id-242,9,Wide Lens
id-242,11,こうかくレンズ
id-242,12,广角镜
id-243,1,ちからのハチマキ
id-243,3,힘의머리띠
id-243,4,力量頭帶
id-243,5,Bandeau Muscle
id-243,6,Muskelband
id-243,7,Cinta Fuerte
id-243,8,Muscolbanda
id-243,9,Muscle Band
id-243,11,ちからのハチマキ
id-243,12,力量头带
id-244,1,ものしりメガネ
id-244,3,박식안경
id-244,4,博識眼鏡
id-244,5,Lunettes Sages
id-244,6,Schlaubrille
id-244,7,Gafas Especiales
id-244,8,Saviocchiali
id-244,9,Wise Glasses
id-244,11,ものしりメガネ
id-244,12,博识眼镜
id-245,1,たつじんのおび
id-245,3,달인의띠
id-245,4,達人帶
id-245,5,Ceinture Pro
id-245,6,Expertengurt
id-245,7,Cinta Experto
id-245,8,Abilcintura
id-245,9,Expert Belt
id-245,11,たつじんのおび
id-245,12,达人带
id-246,1,ひかりのねんど
id-246,3,빛의점토
id-246,4,光之黏土
id-246,5,Lumargile
id-246,6,Lichtlehm
id-246,7,Refleluz
id-246,8,Creta Luce
id-246,9,Light Clay
id-246,11,ひかりのねんど
id-246,12,光之黏土
id-247,1,いのちのたま
id-247,3,생명의구슬
id-247,4,生命寶珠
id-247,5,Orbe Vie
id-247,6,Leben-Orb
id-247,7,Vidasfera
id-247,8,Assorbisfera
id-247,9,Life Orb
id-247,11,いのちのたま
id-247,12,生命宝珠
id-248,1,パワフルハーブ
id-248,3,파워풀허브
id-248,4,強力香草
id-248,5,Herbe Pouvoir
id-248,6,Energiekraut
id-248,7,Hierba Única
id-248,8,Vigorerba
id-248,9,Power Herb
id-248,11,パワフルハーブ
id-248,12,强力香草
id-249,1,どくどくだま
id-249,3,맹독구슬
id-249,4,劇毒寶珠
id-249,5,Orbe Toxique
id-249,6,Toxik-Orb
id-249,7,Toxisfera
id-249,8,Tossicsfera
id-249,9,Toxic Orb
id-249,11,どくどくだま
id-249,12,剧毒宝珠
id-250,1,かえんだま
id-250,3,화염구슬
id-250,4,火焰寶珠
id-250,5,Orbe Flamme
id-250,6,Heiß-Orb
id-250,7,Llamasfera
id-250,8,Fiammosfera
id-250,9,Flame Orb
id-250,11,かえんだま
id-250,12,火焰宝珠
id-251,1,スピードパウダー
id-251,3,스피드파우더
id-251,4,速度粉
id-251,5,Poudre Vite
id-251,6,Flottstaub
id-251,7,Polvo Veloz
id-251,8,Velopolvere
id-251,9,Quick Powder
id-251,11,スピードパウダー
id-251,12,速度粉
id-252,1,きあいのタスキ
id-252,3,기합의띠
id-252,4,氣勢披帶
id-252,5,Ceinture Force
id-252,6,Fokusgurt
id-252,7,Banda Focus
id-252,8,Focalnastro
id-252,9,Focus Sash
id-252,11,きあいのタスキ
id-252,12,气势披带
id-253,1,フォーカスレンズ
id-253,3,포커스렌즈
id-253,4,對焦鏡
id-253,5,Lentille Zoom
id-253,6,Zoomlinse
id-253,7,Telescopio
id-253,8,Zoomlente
id-253,9,Zoom Lens
id-253,11,フォーカスレンズ
id-253,12,对焦镜
id-254,1,メトロノーム
id-254,3,메트로놈
id-254,4,節拍器
id-254,5,Métronome
id-254,6,Metronom
id-254,7,Metrónomo
id-254,8,Plessimetro
id-254,9,Metronome
id-254,11,メトロノーム
id-254,12,节拍器
id-255,1,くろいてっきゅう
id-255,3,검은철구
id-255,4,黑色鐵球
id-255,5,Balle Fer
id-255,6,Eisenkugel
id-255,7,Bola Férrea
id-255,8,Ferropalla
id-255,9,Iron Ball
id-255,11,くろいてっきゅう
id-255,12,黑色铁球
id-256,1,こうこうのしっぽ
id-256,3,느림보꼬리
id-256,4,後攻之尾
id-256,5,Ralentiqueue
id-256,6,Schwerschweif
id-256,7,Cola Plúmbea
id-256,8,Rallentocoda
id-256,9,Lagging Tail
id-256,11,こうこうのしっぽ
id-256,12,后攻之尾
id-257,1,あかいいと
id-257,3,빨간실
id-257,4,紅線
id-257,5,Nœud Destin
id-257,6,Fatumknoten
id-257,7,Lazo Destino
id-257,8,Destincomune
id-257,9,Destiny Knot
id-257,11,あかいいと
id-257,12,红线
id-258,1,くろいヘドロ
id-258,3,검은진흙
id-258,4,黑色污泥
id-258,5,Boue Noire
id-258,6,Giftschleim
id-258,7,Lodo Negro
id-258,8,Fangopece
id-258,9,Black Sludge
id-258,11,くろいヘドロ
id-258,12,黑色污泥
id-259,1,つめたいいわ
id-259,3,차가운바위
id-259,4,冰冷岩石
id-259,5,Roche Glace
id-259,6,Eisbrocken
id-259,7,Roca Helada
id-259,8,Rocciafredda
id-259,9,Icy Rock
id-259,11,つめたいいわ
id-259,12,冰冷岩石
id-260,1,さらさらいわ
id-260,3,보송보송바위
id-260,4,沙沙岩石
id-260,5,Roche Lisse
id-260,6,Glattbrocken
id-260,7,Roca Suave
id-260,8,Roccialiscia
id-260,9,Smooth Rock
id-260,11,さらさらいわ
id-260,12,沙沙岩石
id-261,1,あついいわ
id-261,3,뜨거운바위
id-261,4,熾熱岩石
id-261,5,Roche Chaude
id-261,6,Heißbrocken
id-261,7,Roca Calor
id-261,8,Rocciacalda
id-261,9,Heat Rock
id-261,11,あついいわ
id-261,12,炽热岩石
id-262,1,しめったいわ
id-262,3,축축한바위
id-262,4,潮濕岩石
id-262,5,Roche Humide
id-262,6,Nassbrocken
id-262,7,Roca Lluvia
id-262,8,Rocciaumida
id-262,9,Damp Rock
id-262,11,しめったいわ
id-262,12,潮湿岩石
id-263,1,ねばりのかぎづめ
id-263,3,끈기갈고리손톱
id-263,4,緊纏鉤爪
id-263,5,Accro Griffe
id-263,6,Griffklaue
id-263,7,Garra Garfio
id-263,8,Presartigli
id-263,9,Grip Claw
id-263,11,ねばりのかぎづめ
id-263,12,紧缠钩爪
id-264,1,こだわりスカーフ
id-264,3,구애스카프
id-264,4,講究圍巾
id-264,5,Mouchoir Choix
id-264,6,Wahlschal
id-264,7,Pañuelo Elección
id-264,8,Stolascelta
id-264,9,Choice Scarf
id-264,11,こだわりスカーフ
id-264,12,讲究围巾
id-265,1,くっつきバリ
id-265,3,끈적끈적바늘
id-265,4,附著針
id-265,5,Piquants
id-265,6,Klettdorn
id-265,7,Toxiestrella
id-265,8,Vischiopunta
id-265,9,Sticky Barb
id-265,11,くっつきバリ
id-265,12,附着针
id-266,1,パワーリスト
id-266,3,파워리스트
id-266,4,力量護腕
id-266,5,Poignet Pouvoir
id-266,6,Machtreif
id-266,7,Brazal Recio
id-266,8,Vigorcerchio
id-266,9,Power Bracer
id-266,11,パワーリスト
id-266,12,力量护腕
id-267,1,パワーベルト
id-267,3,파워벨트
id-267,4,力量腰帶
id-267,5,Ceinture Pouvoir
id-267,6,Machtgurt
id-267,7,Cinto Recio
id-267,8,Vigorfascia
id-267,9,Power Belt
id-267,11,パワーベルト
id-267,12,力量腰带
id-268,1,パワーレンズ
id-268,3,파워렌즈
id-268,4,力量鏡
id-268,5,Lentille Pouvoir
id-268,6,Machtlinse
id-268,7,Lente Recia
id-268,8,Vigorlente
id-268,9,Power Lens
id-268,11,パワーレンズ
id-268,12,力量镜
id-269,1,パワーバンド
id-269,3,파워밴드
id-269,4,力量束帶
id-269,5,Bandeau Pouvoir
id-269,6,Machtband
id-269,7,Banda Recia
id-269,8,Vigorbanda
id-269,9,Power Band
id-269,11,パワーバンド
id-269,12,力量束带
id-270,1,パワーアンクル
id-270,3,파워앵클릿
id-270,4,力量護踝
id-270,5,Chaîne Pouvoir
id-270,6,Machtkette
id-270,7,Franja Recia
id-270,8,Vigorgliera
id-270,9,Power Anklet
id-270,11,パワーアンクル
id-270,12,力量护踝
id-271,1,パワーウエイト
id-271,3,파워웨이트
id-271,4,力量負重
id-271,5,Poids Pouvoir
id-271,6,Machtgewicht
id-271,7,Pesa Recia
id-271,8,Vigorpeso
id-271,9,Power Weight
id-271,11,パワーウエイト
id-271,12,力量负重
id-272,1,きれいなぬけがら
id-272,3,아름다운허물
id-272,4,美麗空殼
id-272,5,Carapace Mue
id-272,6,Wechselhülle
id-272,7,Muda Concha
id-272,8,Disfoguscio
id-272,9,Shed Shell
id-272,11,きれいなぬけがら
id-272,12,美丽空壳
id-273,1,おおきなねっこ
id-273,3,큰뿌리
id-273,4,大根莖
id-273,5,Grosse Racine
id-273,6,Großwurzel
id-273,7,Raíz Grande
id-273,8,Granradice
id-273,9,Big Root
id-273,11,おおきなねっこ
id-273,12,大根茎
id-274,1,こだわりメガネ
id-274,3,구애안경
id-274,4,講究眼鏡
id-274,5,Lunettes Choix
id-274,6,Wahlbrille
id-274,7,Gafas Elección
id-274,8,Lentiscelta
id-274,9,Choice Specs
id-274,11,こだわりメガネ
id-274,12,讲究眼镜
id-275,1,ひのたまプレート
id-275,3,불구슬플레이트
id-275,4,火球石板
id-275,5,Plaque Flamme
id-275,6,Feuertafel
id-275,7,Tabla Llama
id-275,8,Lastrarogo
id-275,9,Flame Plate
id-275,11,ひのたまプレート
id-275,12,火球石板
id-276,1,しずくプレート
id-276,3,물방울플레이트
id-276,4,水滴石板
id-276,5,Plaque Hydro
id-276,6,Wassertafel
id-276,7,Tabla Linfa
id-276,8,Lastraidro
id-276,9,Splash Plate
id-276,11,しずくプレート
id-276,12,水滴石板
id-277,1,いかずちプレート
id-277,3,우뢰플레이트
id-277,4,雷電石板
id-277,5,Plaque Volt
id-277,6,Blitztafel
id-277,7,Tabla Trueno
id-277,8,Lastrasaetta
id-277,9,Zap Plate
id-277,11,いかずちプレート
id-277,12,雷电石板
id-278,1,みどりのプレート
id-278,3,초록플레이트
id-278,4,碧綠石板
id-278,5,Plaque Herbe
id-278,6,Wiesentafel
id-278,7,Tabla Pradal
id-278,8,Lastraprato
id-278,9,Meadow Plate
id-278,11,みどりのプレート
id-278,12,碧绿石板
id-279,1,つららのプレート
id-279,3,고드름플레이트
id-279,4,冰柱石板
id-279,5,Plaque Glace
id-279,6,Frosttafel
id-279,7,Tabla Helada
id-279,8,Lastragelo
id-279,9,Icicle Plate
id-279,11,つららのプレート
id-279,12,冰柱石板
id-280,1,こぶしのプレート
id-280,3,주먹플레이트
id-280,4,拳頭石板
id-280,5,Plaque Poing
id-280,6,Fausttafel
id-280,7,Tabla Fuerte
id-280,8,Lastrapugno
id-280,9,Fist Plate
id-280,11,こぶしのプレート
id-280,12,拳头石板
id-281,1,もうどくプレート
id-281,3,맹독플레이트
id-281,4,劇毒石板
id-281,5,Plaque Toxicité
id-281,6,Gifttafel
id-281,7,Tabla Tóxica
id-281,8,Lastrafiele
id-281,9,Toxic Plate
id-281,11,もうどくプレート
id-281,12,剧毒石板
id-282,1,だいちのプレート
id-282,3,대지플레이트
id-282,4,大地石板
id-282,5,Plaque Terre
id-282,6,Erdtafel
id-282,7,Tabla Terrax
id-282,8,Lastrageo
id-282,9,Earth Plate
id-282,11,だいちのプレート
id-282,12,大地石板
id-283,1,あおぞらプレート
id-283,3,푸른하늘플레이트
id-283,4,藍天石板
id-283,5,Plaque Ciel
id-283,6,Wolkentafel
id-283,7,Tabla Cielo
id-283,8,Lastracielo
id-283,9,Sky Plate
id-283,11,あおぞらプレート
id-283,12,蓝天石板
id-284,1,ふしぎのプレート
id-284,3,이상한플레이트
id-284,4,神奇石板
id-284,5,Plaque Esprit
id-284,6,Hirntafel
id-284,7,Tabla Mental
id-284,8,Lastramente
id-284,9,Mind Plate
id-284,11,ふしぎのプレート
id-284,12,神奇石板
id-285,1,たまむしプレート
id-285,3,비단벌레플레이트
id-285,4,玉蟲石板
id-285,5,Plaque Insecte
id-285,6,Käfertafel
id-285,7,Tabla Bicho
id-285,8,Lastrabaco
id-285,9,Insect Plate
id-285,11,たまむしプレート
id-285,12,玉虫石板
id-286,1,がんせきプレート
id-286,3,암석플레이트
id-286,4,岩石石板
id-286,5,Plaque Roc
id-286,6,Steintafel
id-286,7,Tabla Pétrea
id-286,8,Lastrapietra
id-286,9,Stone Plate
id-286,11,がんせきプレート
id-286,12,岩石石板
id-287,1,もののけプレート
id-287,3,원령플레이트
id-287,4,妖怪石板
id-287,5,Plaque Fantôme
id-287,6,Spuktafel
id-287,7,Tabla Terror
id-287,8,Lastratetra
id-287,9,Spooky Plate
id-287,11,もののけプレート
id-287,12,妖怪石板
id-288,1,りゅうのプレート
id-288,3,용의플레이트
id-288,4,龍之石板
id-288,5,Plaque Draco
id-288,6,Dracotafel
id-288,7,Tabla Draco
id-288,8,Lastradrakon
id-288,9,Draco Plate
id-288,11,りゅうのプレート
id-288,12,龙之石板
id-289,1,こわもてプレート
id-289,3,공포플레이트
id-289,4,惡顏石板
id-289,5,Plaque Ombre
id-289,6,Furchttafel
id-289,7,Tabla Oscura
id-289,8,Lastratimore
id-289,9,Dread Plate
id-289,11,こわもてプレート
id-289,12,恶颜石板
id-290,1,こうてつプレート
id-290,3,강철플레이트
id-290,4,鋼鐵石板
id-290,5,Plaque Fer
id-290,6,Eisentafel
id-290,7,Tabla Acero
id-290,8,Lastraferro
id-290,9,Iron Plate
id-290,11,こうてつプレート
id-290,12,钢铁石板
id-291,1,あやしいおこう
id-291,3,괴상한향로
id-291,4,奇異薰香
id-291,5,Encens Bizarre
id-291,6,Schrägrauch
id-291,7,Incienso Raro
id-291,8,Bizzoaroma
id-291,9,Odd Incense
id-291,11,あやしいおこう
id-291,12,奇异薰香
id-292,1,がんせきおこう
id-292,3,암석향로
id-292,4,岩石薰香
id-292,5,Encens Roc
id-292,6,Steinrauch
id-292,7,Incienso Roca
id-292,8,Roccioaroma
id-292,9,Rock Incense
id-292,11,がんせきおこう
id-292,12,岩石薰香
id-293,1,まんぷくおこう
id-293,3,만복향로
id-293,4,飽腹薰香
id-293,5,Encens Plein
id-293,6,Lahmrauch
id-293,7,Incienso Lento
id-293,8,Gonfioaroma
id-293,9,Full Incense
id-293,11,まんぷくおこう
id-293,12,饱腹薰香
id-294,1,さざなみのおこう
id-294,3,잔물결향로
id-294,4,漣漪薰香
id-294,5,Encens Vague
id-294,6,Wellenrauch
id-294,7,Incienso Acua
id-294,8,Ondaroma
id-294,9,Wave Incense
id-294,11,さざなみのおこう
id-294,12,涟漪薰香
id-295,1,おはなのおこう
id-295,3,꽃향로
id-295,4,花朵薰香
id-295,5,Encens Fleur
id-295,6,Rosenrauch
id-295,7,Incienso Floral
id-295,8,Rosaroma
id-295,9,Rose Incense
id-295,11,おはなのおこう
id-295,12,花朵薰香
id-296,1,こううんのおこう
id-296,3,행운의향로
id-296,4,幸運薰香
id-296,5,Encens Veine
id-296,6,Glücksrauch
id-296,7,Incienso Duplo
id-296,8,Fortunaroma
id-296,9,Luck Incense
id-296,11,こううんのおこう
id-296,12,幸运薰香
id-297,1,きよめのおこう
id-297,3,순결의향로
id-297,4,潔淨薰香
id-297,5,Encens Pur
id-297,6,Scheuchrauch
id-297,7,Incienso Puro
id-297,8,Puroaroma
id-297,9,Pure Incense
id-297,11,きよめのおこう
id-297,12,洁净薰香
id-298,1,プロテクター
id-298,3,프로텍터
id-298,4,護具
id-298,5,Protecteur
id-298,6,Schützer
id-298,7,Protector
id-298,8,Copertura
id-298,9,Protector
id-298,11,プロテクター
id-298,12,护具
id-299,1,エレキブースター
id-299,3,에레키부스터
id-299,4,電力增幅器
id-299,5,Électriseur
id-299,6,Stromisierer
id-299,7,Electrizador
id-299,8,Elettritore
id-299,9,Electirizer
id-299,11,エレキブースター
id-299,12,电力增幅器
id-300,1,マグマブースター
id-300,3,마그마부스터
id-300,4,熔岩增幅器
id-300,5,Magmariseur
id-300,6,Magmaisierer
id-300,7,Magmatizador
id-300,8,Magmatore
id-300,9,Magmarizer
id-300,11,マグマブースター
id-300,12,熔岩增幅器
id-301,1,あやしいパッチ
id-301,3,괴상한패치
id-301,4,可疑修正檔
id-301,5,CD Douteux
id-301,6,Dubiosdisc
id-301,7,Disco Extraño
id-301,8,Dubbiodisco
id-301,9,Dubious Disc
id-301,11,あやしいパッチ
id-301,12,可疑补丁
id-302,1,れいかいのぬの
