move,local_language,name
id-218,7,Frustración
id-218,8,Frustrazione
id-218,9,Frustration
id-218,11,やつあたり
id-218,12,迁怒
id-219,1,しんぴのまもり
id-219,3,신비의부적
id-219,4,神秘守護
id-219,5,Rune Protect
id-219,6,Bodyguard
id-219,7,Velo Sagrado
id-219,8,Salvaguardia
id-219,9,Safeguard
id-219,11,しんぴのまもり
id-219,12,神秘守护
id-220,1,いたみわけ
id-220,3,아픔나누기
id-220,4,分擔痛楚
id-220,5,Balance
id-220,6,Leidteiler
id-220,7,Divide Dolor
id-220,8,Malcomune
id-220,9,Pain Split
id-220,11,いたみわけ
id-220,12,分担痛楚
id-221,1,せいなるほのお
id-221,3,성스러운불꽃
id-221,4,神聖之火
id-221,5,Feu Sacré
id-221,6,Läuterfeuer
id-221,7,Fuego Sagrado
id-221,8,Magifuoco
id-221,9,Sacred Fire
id-221,11,せいなるほのお
id-221,12,神圣之火
id-222,1,マグニチュード
id-222,3,매그니튜드
id-222,4,震級
id-222,5,Ampleur
id-222,6,Intensität
id-222,7,Magnitud
id-222,8,Magnitudo
id-222,9,Magnitude
id-222,11,マグニチュード
id-222,12,震级
id-223,1,ばくれつパンチ
id-223,3,폭발펀치
id-223,4,爆裂拳
id-223,5,Dynamo-Poing
id-223,6,Wuchtschlag
id-223,7,Puño Dinámico
id-223,8,Dinamipugno
id-223,9,Dynamic Punch
id-223,11,ばくれつパンチ
id-223,12,爆裂拳
id-224,1,メガホーン
id-224,3,메가폰
id-224,4,超級角擊
id-224,5,Mégacorne
id-224,6,Vielender
id-224,7,Megacuerno
id-224,8,Megacorno
id-224,9,Megahorn
id-224,11,メガホーン
id-224,12,超级角击
id-225,1,りゅうのいぶき
id-225,3,용의숨결
id-225,4,龍息
id-225,5,Draco-Souffle
id-225,6,Feuerodem
id-225,7,Dragoaliento
id-225,8,Dragospiro
id-225,9,Dragon Breath
id-225,11,りゅうのいぶき
id-225,12,龙息
id-226,1,バトンタッチ
id-226,3,바톤터치
id-226,4,接棒
id-226,5,Relais
id-226,6,Stafette
id-226,7,Relevo
id-226,8,Staffetta
id-226,9,Baton Pass
id-226,11,バトンタッチ
id-226,12,接棒
id-227,1,アンコール
id-227,3,앵콜
id-227,4,再來一次
id-227,5,Encore
id-227,6,Zugabe
id-227,7,Otra Vez
id-227,8,Ripeti
id-227,9,Encore
id-227,11,アンコール
id-227,12,再来一次
id-228,1,おいうち
id-228,3,따라가때리기
id-228,4,追打
id-228,5,Poursuite
id-228,6,Verfolgung
id-228,7,Persecución
id-228,8,Inseguimento
id-228,9,Pursuit
id-228,11,おいうち
id-228,12,追打
id-229,1,こうそくスピン
id-229,3,고속스핀
id-229,4,高速旋轉
id-229,5,Tour Rapide
id-229,6,Turbodreher
id-229,7,Giro Rápido
id-229,8,Rapigiro
id-229,9,Rapid Spin
id-229,11,こうそくスピン
id-229,12,高速旋转
id-230,1,あまいかおり
id-230,3,달콤한향기
id-230,4,甜甜香氣
id-230,5,Doux Parfum
id-230,6,Lockduft
id-230,7,Dulce Aroma
id-230,8,Profumino
id-230,9,Sweet Scent
id-230,11,あまいかおり
id-230,12,甜甜香气
id-231,1,アイアンテール
id-231,3,아이언테일
id-231,4,鐵尾
id-231,5,Queue de Fer
id-231,6,Eisenschweif
id-231,7,Cola Férrea
id-231,8,Codacciaio
id-231,9,Iron Tail
id-231,11,アイアンテール
id-231,12,铁尾
id-232,1,メタルクロー
id-232,3,메탈크로우
id-232,4,金屬爪
id-232,5,Griffe Acier
id-232,6,Metallklaue
id-232,7,Garra Metal
id-232,8,Ferrartigli
id-232,9,Metal Claw
id-232,11,メタルクロー
id-232,12,金属爪
id-233,1,あてみなげ
id-233,3,받아던지기
id-233,4,借力摔
id-233,5,Corps Perdu
id-233,6,Überwurf
id-233,7,Tiro Vital
id-233,8,Vitaltiro
id-233,9,Vital Throw
id-233,11,あてみなげ
id-233,12,借力摔
id-234,1,あさのひざし
id-234,3,아침햇살
id-234,4,晨光
id-234,5,Aurore
id-234,6,Morgengrauen
id-234,7,Sol Matinal
id-234,8,Mattindoro
id-234,9,Morning Sun
id-234,11,あさのひざし
id-234,12,晨光
id-235,1,こうごうせい
id-235,3,광합성
id-235,4,光合作用
id-235,5,Synthèse
id-235,6,Synthese
id-235,7,Síntesis
id-235,8,Sintesi
id-235,9,Synthesis
id-235,11,こうごうせい
id-235,12,光合作用
id-236,1,つきのひかり
id-236,3,달의불빛
id-236,4,月光
id-236,5,Rayon Lune
id-236,6,Mondschein
id-236,7,Luz Lunar
id-236,8,Lucelunare
id-236,9,Moonlight
id-236,11,つきのひかり
id-236,12,月光
id-237,1,めざめるパワー
id-237,3,잠재파워
id-237,4,覺醒力量
id-237,5,Puissance Cachée
id-237,6,Kraftreserve
id-237,7,Poder Oculto
id-237,8,Introforza
id-237,9,Hidden Power
id-237,11,めざめるパワー
id-237,12,觉醒力量
id-238,1,クロスチョップ
id-238,3,크로스촙
id-238,4,十字劈
id-238,5,Coup Croix
id-238,6,Kreuzhieb
id-238,7,Tajo Cruzado
id-238,8,Incrocolpo
id-238,9,Cross Chop
id-238,11,クロスチョップ
id-238,12,十字劈
id-239,1,たつまき
id-239,3,회오리
id-239,4,龍捲風
id-239,5,Ouragan
id-239,6,Windhose
id-239,7,Ciclón
id-239,8,Tornado
id-239,9,Twister
id-239,11,たつまき
id-239,12,龙卷风
id-240,1,あまごい
id-240,3,비바라기
id-240,4,求雨
id-240,5,Danse Pluie
id-240,6,Regentanz
id-240,7,Danza Lluvia
id-240,8,Pioggiadanza
id-240,9,Rain Dance
id-240,11,あまごい
id-240,12,求雨
id-241,1,にほんばれ
id-241,3,쾌청
id-241,4,大晴天
id-241,5,Zénith
id-241,6,Sonnentag
id-241,7,Día Soleado
id-241,8,Giornodisole
id-241,9,Sunny Day
id-241,11,にほんばれ
id-241,12,大晴天
id-242,1,かみくだく
id-242,3,깨물어부수기
id-242,4,咬碎
id-242,5,Mâchouille
id-242,6,Knirscher
id-242,7,Triturar
id-242,8,Sgranocchio
id-242,9,Crunch
id-242,11,かみくだく
id-242,12,咬碎
id-243,1,ミラーコート
id-243,3,미러코트
id-243,4,鏡面反射
id-243,5,Voile Miroir
id-243,6,Spiegelcape
id-243,7,Manto Espejo
id-243,8,Specchiovelo
id-243,9,Mirror Coat
id-243,11,ミラーコート
id-243,12,镜面反射
id-244,1,じこあんじ
id-244,3,자기암시
id-244,4,自我暗示
id-244,5,Boost
id-244,6,Psycho-Plus
id-244,7,Más Psique
id-244,8,Psicamisù
id-244,9,Psych Up
id-244,11,じこあんじ
id-244,12,自我暗示
id-245,1,しんそく
id-245,3,신속
id-245,4,神速
id-245,5,Vitesse Extrême
id-245,6,Turbotempo
id-245,7,Veloc. Extrema
id-245,8,Extrarapido
id-245,9,Extreme Speed
id-245,11,しんそく
id-245,12,神速
id-246,1,げんしのちから
id-246,3,원시의힘
id-246,4,原始之力
id-246,5,Pouvoir Antique
id-246,6,Antik-Kraft
id-246,7,Poder Pasado
id-246,8,Forzantica
id-246,9,Ancient Power
id-246,11,げんしのちから
id-246,12,原始之力
id-247,1,シャドーボール
id-247,3,섀도볼
id-247,4,暗影球
id-247,5,Ball’Ombre
id-247,6,Spukball
id-247,7,Bola Sombra
id-247,8,Palla Ombra
id-247,9,Shadow Ball
id-247,11,シャドーボール
id-247,12,暗影球
id-248,1,みらいよち
id-248,3,미래예지
id-248,4,預知未來
id-248,5,Prescience
id-248,6,Seher
id-248,7,Premonición
id-248,8,Divinazione
id-248,9,Future Sight
id-248,11,みらいよち
id-248,12,预知未来
id-249,1,いわくだき
id-249,3,바위깨기
id-249,4,碎岩
id-249,5,Éclate-Roc
id-249,6,Zertrümmerer
id-249,7,Golpe Roca
id-249,8,Spaccaroccia
id-249,9,Rock Smash
id-249,11,いわくだき
id-249,12,碎岩
id-250,1,うずしお
id-250,3,바다회오리
id-250,4,潮旋
id-250,5,Siphon
id-250,6,Whirlpool
id-250,7,Torbellino
id-250,8,Mulinello
id-250,9,Whirlpool
id-250,11,うずしお
id-250,12,潮旋
id-251,1,ふくろだたき
id-251,3,집단구타
id-251,4,圍攻
id-251,5,Baston
id-251,6,Prügler
id-251,7,Paliza
id-251,8,Picchiaduro
id-251,9,Beat Up
id-251,11,ふくろだたき
id-251,12,围攻
id-252,1,ねこだまし
id-252,3,속이다
id-252,4,擊掌奇襲
id-252,5,Bluff
id-252,6,Mogelhieb
id-252,7,Sorpresa
id-252,8,Bruciapelo
id-252,9,Fake Out
id-252,11,ねこだまし
id-252,12,击掌奇袭
id-253,1,さわぐ
id-253,3,소란피기
id-253,4,吵鬧
id-253,5,Brouhaha
id-253,6,Aufruhr
id-253,7,Alboroto
id-253,8,Baraonda
id-253,9,Uproar
id-253,11,さわぐ
id-253,12,吵闹
id-254,1,たくわえる
id-254,3,비축하기
id-254,4,蓄力
id-254,5,Stockage
id-254,6,Horter
id-254,7,Reserva
id-254,8,Accumulo
id-254,9,Stockpile
id-254,11,たくわえる
id-254,12,蓄力
id-255,1,はきだす
id-255,3,토해내기
id-255,4,噴出
id-255,5,Relâche
id-255,6,Entfessler
id-255,7,Escupir
id-255,8,Sfoghenergia
id-255,9,Spit Up
id-255,11,はきだす
id-255,12,喷出
id-256,1,のみこむ
id-256,3,꿀꺽
id-256,4,吞下
id-256,5,Avale
id-256,6,Verzehrer
id-256,7,Tragar
id-256,8,Introenergia
id-256,9,Swallow
id-256,11,のみこむ
id-256,12,吞下
id-257,1,ねっぷう
id-257,3,열풍
id-257,4,熱風
id-257,5,Canicule
id-257,6,Hitzewelle
id-257,7,Onda Ígnea
id-257,8,Ondacalda
id-257,9,Heat Wave
id-257,11,ねっぷう
id-257,12,热风
id-258,1,あられ
id-258,3,싸라기눈
id-258,4,冰雹
id-258,5,Grêle
id-258,6,Hagelsturm
id-258,7,Granizo
id-258,8,Grandine
id-258,9,Hail
id-258,11,あられ
id-258,12,冰雹
id-259,1,いちゃもん
id-259,3,트집
id-259,4,無理取鬧
id-259,5,Tourmente
id-259,6,Folterknecht
id-259,7,Tormento
id-259,8,Attaccalite
id-259,9,Torment
id-259,11,いちゃもん
id-259,12,无理取闹
id-260,1,おだてる
id-260,3,부추기기
id-260,4,吹捧
id-260,5,Flatterie
id-260,6,Schmeichler
id-260,7,Camelo
id-260,8,Adulazione
id-260,9,Flatter
id-260,11,おだてる
id-260,12,吹捧
id-261,1,おにび
id-261,3,도깨비불
id-261,4,鬼火
id-261,5,Feu Follet
id-261,6,Irrlicht
id-261,7,Fuego Fatuo
id-261,8,Fuocofatuo
id-261,9,Will-O-Wisp
id-261,11,おにび
id-261,12,鬼火
id-262,1,おきみやげ
id-262,3,추억의선물
id-262,4,臨別禮物
id-262,5,Souvenir
id-262,6,Memento-Mori
id-262,7,Legado
id-262,8,Memento
id-262,9,Memento
id-262,11,おきみやげ
id-262,12,临别礼物
id-263,1,からげんき
id-263,3,객기
id-263,4,硬撐
id-263,5,Façade
id-263,6,Fassade
id-263,7,Imagen
id-263,8,Facciata
id-263,9,Facade
id-263,11,からげんき
id-263,12,硬撑
id-264,1,きあいパンチ
id-264,3,힘껏펀치
id-264,4,真氣拳
id-264,5,Mitra-Poing
id-264,6,Power-Punch
id-264,7,Puño Certero
id-264,8,Centripugno
id-264,9,Focus Punch
id-264,11,きあいパンチ
id-264,12,真气拳
id-265,1,きつけ
id-265,3,정신차리기
id-265,4,清醒
id-265,5,Stimulant
id-265,6,Riechsalz
id-265,7,Estímulo
id-265,8,Maniereforti
id-265,9,Smelling Salts
id-265,11,きつけ
id-265,12,清醒
id-266,1,このゆびとまれ
id-266,3,날따름
id-266,4,看我嘛
id-266,5,Par Ici
id-266,6,Spotlight
id-266,7,Señuelo
id-266,8,Sonoqui
id-266,9,Follow Me
id-266,11,このゆびとまれ
id-266,12,看我嘛
id-267,1,しぜんのちから
id-267,3,자연의힘
id-267,4,自然之力
id-267,5,Force Nature
id-267,6,Natur-Kraft
id-267,7,Adaptación
id-267,8,Naturforza
id-267,9,Nature Power
id-267,11,しぜんのちから
id-267,12,自然之力
id-268,1,じゅうでん
id-268,3,충전
id-268,4,充電
id-268,5,Chargeur
id-268,6,Ladevorgang
id-268,7,Carga
id-268,8,Sottocarica
id-268,9,Charge
id-268,11,じゅうでん
id-268,12,充电
id-269,1,ちょうはつ
id-269,3,도발
id-269,4,挑釁
id-269,5,Provoc
id-269,6,Verhöhner
id-269,7,Mofa
id-269,8,Provocazione
id-269,9,Taunt
id-269,11,ちょうはつ
id-269,12,挑衅
id-270,1,てだすけ
id-270,3,도우미
id-270,4,幫助
id-270,5,Coup d’Main
id-270,6,Rechte Hand
id-270,7,Refuerzo
id-270,8,Altruismo
id-270,9,Helping Hand
id-270,11,てだすけ
id-270,12,帮助
id-271,1,トリック
id-271,3,트릭
id-271,4,戲法
id-271,5,Tour de Magie
id-271,6,Trickbetrug
id-271,7,Truco
id-271,8,Raggiro
id-271,9,Trick
id-271,11,トリック
id-271,12,戏法
id-272,1,なりきり
id-272,3,역할
id-272,4,扮演
id-272,5,Imitation
id-272,6,Rollenspiel
id-272,7,Imitación
id-272,8,Giocodiruolo
id-272,9,Role Play
id-272,11,なりきり
id-272,12,扮演
id-273,1,ねがいごと
id-273,3,희망사항
id-273,4,祈願
id-273,5,Vœu
id-273,6,Wunschtraum
id-273,7,Deseo
id-273,8,Desiderio
id-273,9,Wish
id-273,11,ねがいごと
id-273,12,祈愿
id-274,1,ねこのて
id-274,3,조수
id-274,4,借助
id-274,5,Assistance
id-274,6,Zuschuss
id-274,7,Ayuda
id-274,8,Assistente
id-274,9,Assist
id-274,11,ねこのて
id-274,12,借助
id-275,1,ねをはる
id-275,3,뿌리박기
id-275,4,扎根
id-275,5,Racines
id-275,6,Verwurzler
id-275,7,Arraigo
id-275,8,Radicamento
id-275,9,Ingrain
id-275,11,ねをはる
id-275,12,扎根
id-276,1,ばかぢから
id-276,3,엄청난힘
id-276,4,蠻力
id-276,5,Surpuissance
id-276,6,Kraftkoloss
id-276,7,Fuerza Bruta
id-276,8,Troppoforte
id-276,9,Superpower
id-276,11,ばかぢから
id-276,12,蛮力
id-277,1,マジックコート
id-277,3,매직코트
id-277,4,魔法反射
id-277,5,Reflet Magik
id-277,6,Magiemantel
id-277,7,Capa Mágica
id-277,8,Magivelo
id-277,9,Magic Coat
id-277,11,マジックコート
id-277,12,魔法反射
id-278,1,リサイクル
id-278,3,리사이클
id-278,4,回收利用
id-278,5,Recyclage
id-278,6,Aufbereitung
id-278,7,Reciclaje
id-278,8,Riciclo
id-278,9,Recycle
id-278,11,リサイクル
id-278,12,回收利用
id-279,1,リベンジ
id-279,3,리벤지
id-279,4,報復
id-279,5,Vendetta
id-279,6,Vergeltung
id-279,7,Desquite
id-279,8,Vendetta
id-279,9,Revenge
id-279,11,リベンジ
id-279,12,报复
id-280,1,かわらわり
id-280,3,깨트리다
id-280,4,劈瓦
id-280,5,Casse-Brique
id-280,6,Durchbruch
id-280,7,Demolición
id-280,8,Breccia
id-280,9,Brick Break
id-280,11,かわらわり
id-280,12,劈瓦
id-281,1,あくび
id-281,3,하품
id-281,4,哈欠
id-281,5,Bâillement
id-281,6,Gähner
id-281,7,Bostezo
id-281,8,Sbadiglio
id-281,9,Yawn
id-281,11,あくび
id-281,12,哈欠
id-282,1,はたきおとす
id-282,3,탁쳐서떨구기
id-282,4,拍落
id-282,5,Sabotage
id-282,6,Abschlag
id-282,7,Desarme
id-282,8,Privazione
id-282,9,Knock Off
id-282,11,はたきおとす
id-282,12,拍落
id-283,1,がむしゃら
id-283,3,죽기살기
id-283,4,蠻幹
id-283,5,Effort
id-283,6,Notsituation
id-283,7,Esfuerzo
id-283,8,Rimonta
id-283,9,Endeavor
id-283,11,がむしゃら
id-283,12,蛮干
id-284,1,ふんか
id-284,3,분화
id-284,4,噴火
id-284,5,Éruption
id-284,6,Eruption
id-284,7,Estallido
id-284,8,Eruzione
id-284,9,Eruption
id-284,11,ふんか
id-284,12,喷火
id-285,1,スキルスワップ
id-285,3,스킬스웹
id-285,4,特性互換
id-285,5,Échange
id-285,6,Fähigkeitstausch
id-285,7,Intercambio
id-285,8,Baratto
id-285,9,Skill Swap
id-285,11,スキルスワップ
id-285,12,特性互换
id-286,1,ふういん
id-286,3,봉인
id-286,4,封印
id-286,5,Possessif
id-286,6,Begrenzer
id-286,7,Sellar
id-286,8,Esclusiva
id-286,9,Imprison
id-286,11,ふういん
id-286,12,封印
id-287,1,リフレッシュ
id-287,3,리프레쉬
id-287,4,煥然一新
id-287,5,Régénération
id-287,6,Heilung
id-287,7,Alivio
id-287,8,Rinfrescata
id-287,9,Refresh
id-287,11,リフレッシュ
id-287,12,焕然一新
id-288,1,おんねん
id-288,3,원념
id-288,4,怨念
id-288,5,Rancune
id-288,6,Nachspiel
id-288,7,Rabia
id-288,8,Rancore
id-288,9,Grudge
id-288,11,おんねん
id-288,12,怨念
id-289,1,よこどり
id-289,3,가로챔
id-289,4,搶奪
id-289,5,Saisie
id-289,6,Übernahme
id-289,7,Robo
id-289,8,Scippo
id-289,9,Snatch
id-289,11,よこどり
id-289,12,抢夺
id-290,1,ひみつのちから
id-290,3,비밀의힘
id-290,4,秘密之力
id-290,5,Force Cachée
id-290,6,Geheimpower
id-290,7,Daño Secreto
id-290,8,Forzasegreta
id-290,9,Secret Power
id-290,11,ひみつのちから
id-290,12,秘密之力
id-291,1,ダイビング
id-291,3,다이빙
id-291,4,潛水
id-291,5,Plongée
id-291,6,Taucher
id-291,7,Buceo
id-291,8,Sub
id-291,9,Dive
id-291,11,ダイビング
id-291,12,潜水
id-292,1,つっぱり
id-292,3,손바닥치기
id-292,4,猛推
id-292,5,Cogne
id-292,6,Armstoß
id-292,7,Empujón
id-292,8,Sberletese
id-292,9,Arm Thrust
id-292,11,つっぱり
id-292,12,猛推
id-293,1,ほごしょく
id-293,3,보호색
id-293,4,保護色
id-293,5,Camouflage
id-293,6,Tarnung
id-293,7,Camuflaje
id-293,8,Camuffamento
id-293,9,Camouflage
id-293,11,ほごしょく
id-293,12,保护色
id-294,1,ほたるび
id-294,3,반딧불
id-294,4,螢火
id-294,5,Lumi-Queue
id-294,6,Schweifglanz
id-294,7,Ráfaga
id-294,8,Codadiluce
id-294,9,Tail Glow
id-294,11,ほたるび
id-294,12,萤火
id-295,1,ラスターパージ
id-295,3,라스트버지
id-295,4,潔淨光芒
id-295,5,Lumi-Éclat
id-295,6,Scheinwerfer
id-295,7,Resplandor
id-295,8,Abbagliante
id-295,9,Luster Purge
id-295,11,ラスターパージ
id-295,12,洁净光芒
id-296,1,ミストボール
id-296,3,미스트볼
id-296,4,薄霧球
id-296,5,Ball’Brume
id-296,6,Nebelball
id-296,7,Bola Neblina
id-296,8,Foschisfera
id-296,9,Mist Ball
id-296,11,ミストボール
id-296,12,薄雾球
id-297,1,フェザーダンス
id-297,3,깃털댄스
id-297,4,羽毛舞
id-297,5,Danse Plumes
id-297,6,Daunenreigen
id-297,7,Danza Pluma
id-297,8,Danzadipiume
id-297,9,Feather Dance
id-297,11,フェザーダンス
id-297,12,羽毛舞
id-298,1,フラフラダンス
id-298,3,흔들흔들댄스
id-298,4,搖晃舞
id-298,5,Danse Folle
id-298,6,Taumeltanz
id-298,7,Danza Caos
id-298,8,Strampadanza
id-298,9,Teeter Dance
id-298,11,フラフラダンス
id-298,12,摇晃舞
id-299,1,ブレイズキック
id-299,3,브레이즈킥
id-299,4,火焰踢
id-299,5,Pied Brûleur
id-299,6,Feuerfeger
id-299,7,Patada Ígnea
id-299,8,Calciardente
id-299,9,Blaze Kick
id-299,11,ブレイズキック
id-299,12,火焰踢
id-300,1,どろあそび
id-300,3,흙놀이
id-300,4,玩泥巴
id-300,5,Lance-Boue
id-300,6,Lehmsuhler
id-300,7,Chapoteo Lodo
id-300,8,Fangata
id-300,9,Mud Sport
id-300,11,どろあそび
id-300,12,玩泥巴
id-301,1,アイスボール
id-301,3,아이스볼
id-301,4,冰球
id-301,5,Ball’Glace
id-301,6,Frostbeule
id-301,7,Bola Hielo
id-301,8,Palla Gelo
id-301,9,Ice Ball
id-301,11,アイスボール
id-301,12,冰球
id-302,1,ニードルアーム
id-302,3,바늘팔
id-302,4,尖刺臂
id-302,5,Poing Dard
id-302,6,Nietenranke
id-302,7,Brazo Pincho
id-302,8,Pugnospine
id-302,9,Needle Arm
id-302,11,ニードルアーム
id-302,12,尖刺臂
id-303,1,なまける
id-303,3,태만함
id-303,4,偷懶
id-303,5,Paresse
id-303,6,Tagedieb
id-303,7,Relajo
id-303,8,Pigro
id-303,9,Slack Off
id-303,11,なまける
id-303,12,偷懒
id-304,1,ハイパーボイス
id-304,3,하이퍼보이스
id-304,4,巨聲
id-304,5,Mégaphone
id-304,6,Schallwelle
id-304,7,Vozarrón
id-304,8,Granvoce
id-304,9,Hyper Voice
id-304,11,ハイパーボイス
id-304,12,巨声
id-305,1,どくどくのキバ
id-305,3,독엄니
id-305,4,劇毒牙
id-305,5,Crochet Venin
id-305,6,Giftzahn
id-305,7,Colmillo Veneno
id-305,8,Velenodenti
id-305,9,Poison Fang
id-305,11,どくどくのキバ
id-305,12,剧毒牙
id-306,1,ブレイククロー
id-306,3,브레이크크루
id-306,4,撕裂爪
id-306,5,Éclate Griffe
id-306,6,Zermalmklaue
id-306,7,Garra Brutal
id-306,8,Tritartigli
id-306,9,Crush Claw
id-306,11,ブレイククロー
id-306,12,撕裂爪
id-307,1,ブラストバーン
id-307,3,블러스트번
id-307,4,爆炸烈焰
id-307,5,Rafale Feu
id-307,6,Lohekanonade
id-307,7,Anillo Ígneo
id-307,8,Incendio
id-307,9,Blast Burn
id-307,11,ブラストバーン
id-307,12,爆炸烈焰
id-308,1,ハイドロカノン
id-308,3,하이드로캐논
id-308,4,加農水炮
id-308,5,Hydroblast
id-308,6,Aquahaubitze
id-308,7,Hidrocañón
id-308,8,Idrocannone
id-308,9,Hydro Cannon
id-308,11,ハイドロカノン
id-308,12,加农水炮
id-309,1,コメットパンチ
id-309,3,코멧펀치
id-309,4,彗星拳
id-309,5,Poing Météore
id-309,6,Sternenhieb
id-309,7,Puño Meteoro
id-309,8,Meteorpugno
id-309,9,Meteor Mash
id-309,11,コメットパンチ
id-309,12,彗星拳
id-310,1,おどろかす
id-310,3,놀래키기
id-310,4,驚嚇
id-310,5,Étonnement
id-310,6,Erstauner
id-310,7,Impresionar
id-310,8,Sgomento
id-310,9,Astonish
id-310,11,おどろかす
id-310,12,惊吓
id-311,1,ウェザーボール
id-311,3,웨더볼
id-311,4,氣象球
id-311,5,Ball’Météo
id-311,6,Meteorologe
id-311,7,Meteorobola
id-311,8,Palla Clima
id-311,9,Weather Ball
id-311,11,ウェザーボール
id-311,12,气象球
id-312,1,アロマセラピー
id-312,3,아로마테라피
id-312,4,芳香治療
id-312,5,Aromathérapie
id-312,6,Aromakur
id-312,7,Aromaterapia
id-312,8,Aromaterapia
id-312,9,Aromatherapy
id-312,11,アロマセラピー
id-312,12,芳香治疗
id-313,1,うそなき
id-313,3,거짓울음
id-313,4,假哭
id-313,5,Croco Larme
id-313,6,Trugträne
id-313,7,Llanto Falso
id-313,8,Falselacrime
id-313,9,Fake Tears
id-313,11,うそなき
id-313,12,假哭
id-314,1,エアカッター
id-314,3,에어컷터
id-314,4,空氣利刃
id-314,5,Tranch’Air
id-314,6,Windschnitt
id-314,7,Aire Afilado
id-314,8,Aerasoio
id-314,9,Air Cutter
id-314,11,エアカッター
id-314,12,空气利刃
id-315,1,オーバーヒート
id-315,3,오버히트
id-315,4,過熱
id-315,5,Surchauffe
id-315,6,Hitzekoller
id-315,7,Sofoco
id-315,8,Vampata
id-315,9,Overheat
id-315,11,オーバーヒート
id-315,12,过热
id-316,1,かぎわける
id-316,3,냄새구별
id-316,4,氣味偵測
id-316,5,Flair
id-316,6,Schnüffler
id-316,7,Rastreo
id-316,8,Segugio
id-316,9,Odor Sleuth
id-316,11,かぎわける
id-316,12,气味侦测
id-317,1,がんせきふうじ
id-317,3,암석봉인
id-317,4,岩石封鎖
id-317,5,Tomberoche
id-317,6,Felsgrab
id-317,7,Tumba Rocas
id-317,8,Rocciotomba
id-317,9,Rock Tomb
id-317,11,がんせきふうじ
id-317,12,岩石封锁
id-318,1,ぎんいろのかぜ
id-318,3,은빛바람
id-318,4,銀色旋風
id-318,5,Vent Argenté
id-318,6,Silberhauch
id-318,7,Viento Plata
id-318,8,Ventargenteo
id-318,9,Silver Wind
id-318,11,ぎんいろのかぜ
