species,local_language,name,genus
id-851,12,焚焰蚣,发热宝可梦
id-852,1,タタッコ,だだっこポケモン
id-852,3,때때무노,떼쟁이포켓몬
id-852,4,拳拳蛸,纏人寶可夢
id-852,5,Poulpaf,Pokémon Caprice
id-852,6,Klopptopus,Balg-Pokémon
id-852,7,Clobbopus,Pokémon Malcriado
id-852,8,Clobbopus,Pokémon Bizze
id-852,9,Clobbopus,Tantrum Pokémon
id-852,11,タタッコ,だだっこポケモン
id-852,12,拳拳蛸,缠人宝可梦
id-853,1,オトスパス,じゅうじゅつポケモン
id-853,3,케오퍼스,유술포켓몬
id-853,4,八爪武師,柔術寶可夢
id-853,5,Krakos,Pokémon Jujitsu
id-853,6,Kaocto,Jiu-Jitsu-Pokémon
id-853,7,Grapploct,Pokémon Jiu-Jitsu
id-853,8,Grapploct,Pokémon Jujitsu
id-853,9,Grapploct,Jujitsu Pokémon
id-853,11,オトスパス,じゅうじゅつポケモン
id-853,12,八爪武师,柔术宝可梦
id-854,1,ヤバチャ,こうちゃポケモン
id-854,3,데인차,홍차포켓몬
id-854,4,來悲茶,紅茶寶可夢
id-854,5,Théffroi,Pokémon Thé Noir
id-854,6,Fatalitee,Schwarztee-Pokémon
id-854,7,Sinistea,Pokémon Té
id-854,8,Sinistea,Pokémon Tè
id-854,9,Sinistea,Black Tea Pokémon
id-854,11,ヤバチャ,こうちゃポケモン
id-854,12,来悲茶,红茶宝可梦
id-855,1,ポットデス,こうちゃポケモン
id-855,3,포트데스,홍차포켓몬
id-855,4,怖思壺,紅茶寶可夢
id-855,5,Polthégeist,Pokémon Thé Noir
id-855,6,Mortipot,Schwarztee-Pokémon
id-855,7,Polteageist,Pokémon Té
id-855,8,Polteageist,Pokémon Tè
id-855,9,Polteageist,Black Tea Pokémon
id-855,11,ポットデス,こうちゃポケモン
id-855,12,怖思壶,红茶宝可梦
id-856,1,ミブリム,おだやかポケモン
id-856,3,몸지브림,차분포켓몬
id-856,4,迷布莉姆,寧靜寶可夢
id-856,5,Bibichut,Pokémon Calme
id-856,6,Brimova,Geruhsam-Pokémon
id-856,7,Hatenna,Pokémon Calma
id-856,8,Hatenna,Pokémon Calma
id-856,9,Hatenna,Calm Pokémon
id-856,11,ミブリム,おだやかポケモン
id-856,12,迷布莉姆,宁静宝可梦
id-857,1,テブリム,せいしゅくポケモン
id-857,3,손지브림,정숙포켓몬
id-857,4,提布莉姆,肅靜寶可夢
id-857,5,Chapotus,Pokémon Serein
id-857,6,Brimano,Ruhe-Pokémon
id-857,7,Hattrem,Pokémon Serenidad
id-857,8,Hattrem,Pokémon Quiete
id-857,9,Hattrem,Serene Pokémon
id-857,11,テブリム,せいしゅくポケモン
id-857,12,提布莉姆,肃静宝可梦
id-858,1,ブリムオン,せいじゃくポケモン
id-858,3,브리무음,정적포켓몬
id-858,4,布莉姆溫,寂靜寶可夢
id-858,5,Sorcilence,Pokémon Silencieux
id-858,6,Silembrim,Stille-Pokémon
id-858,7,Hatterene,Pokémon Silencio
id-858,8,Hatterene,Pokémon Silenzio
id-858,9,Hatterene,Silent Pokémon
id-858,11,ブリムオン,せいじゃくポケモン
id-858,12,布莉姆温,寂静宝可梦
id-859,1,ベロバー,いじわるポケモン
id-859,3,메롱꿍,꾀부리기포켓몬
id-859,4,搗蛋小妖,捉弄寶可夢
id-859,5,Grimalin,Pokémon Malin
id-859,6,Bähmon,Hinterlist-Pokémon
id-859,7,Impidimp,Pokémon Astuto
id-859,8,Impidimp,Pokémon Scaltro
id-859,9,Impidimp,Wily Pokémon
id-859,11,ベロバー,いじわるポケモン
id-859,12,捣蛋小妖,捉弄宝可梦
id-860,1,ギモー,しょうわるポケモン
id-860,3,쏘겨모,성악포켓몬
id-860,4,詐唬魔,壞心眼寶可夢
id-860,5,Fourbelin,Pokémon Scélérat
id-860,6,Pelzebub,Schelm-Pokémon
id-860,7,Morgrem,Pokémon Malicioso
id-860,8,Morgrem,Pokémon Furbizia
id-860,9,Morgrem,Devious Pokémon
id-860,11,ギモー,しょうわるポケモン
id-860,12,诈唬魔,坏心眼宝可梦
id-861,1,オーロンゲ,ビルドアップポケモン
id-861,3,오롱털,벌크업포켓몬
id-861,4,長毛巨魔,健美寶可夢
id-861,5,Angoliath,Pokémon Gonflette
id-861,6,Olangaar,Muskelaufbau-Pokémon
id-861,7,Grimmsnarl,Pokémon Voluminoso
id-861,8,Grimmsnarl,Pokémon Granfisico
id-861,9,Grimmsnarl,Bulk Up Pokémon
id-861,11,オーロンゲ,ビルドアップポケモン
id-861,12,长毛巨魔,健美宝可梦
id-862,1,タチフサグマ,ていしポケモン
id-862,3,가로막구리,정지포켓몬
id-862,4,堵攔熊,停止寶可夢
id-862,5,Ixon,Pokémon Barrage
id-862,6,Barrikadax,Barrikaden-Pokémon
id-862,7,Obstagoon,Pokémon Bloqueador
id-862,8,Obstagoon,Pokémon Bloccaggio
id-862,9,Obstagoon,Blocking Pokémon
id-862,11,タチフサグマ,ていしポケモン
id-862,12,堵拦熊,停止宝可梦
id-863,1,ニャイキング,バイキングポケモン
id-863,3,나이킹,바이킹포켓몬
id-863,4,喵頭目,維京寶可夢
id-863,5,Berserkatt,Pokémon Viking
id-863,6,Mauzinger,Wikinger-Pokémon
id-863,7,Perrserker,Pokémon Vikingo
id-863,8,Perrserker,Pokémon Vichingo
id-863,9,Perrserker,Viking Pokémon
id-863,11,ニャイキング,バイキングポケモン
id-863,12,喵头目,维京宝可梦
id-864,1,サニゴーン,さんごポケモン
id-864,3,산호르곤,산호포켓몬
id-864,4,魔靈珊瑚,珊瑚寶可夢
id-864,5,Corayôme,Pokémon Corail
id-864,6,Gorgasonn,Korallen-Pokémon
id-864,7,Cursola,Pokémon Coral
id-864,8,Cursola,Pokémon Corallo
id-864,9,Cursola,Coral Pokémon
id-864,11,サニゴーン,さんごポケモン
id-864,12,魔灵珊瑚,珊瑚宝可梦
id-865,1,ネギガナイト,かるがもポケモン
id-865,3,창파나이트,청둥오리포켓몬
id-865,4,蔥遊兵,黃嘴鴨寶可夢
id-865,5,Palarticho,Pokémon Canard Fou
id-865,6,Lauchzelot,Wildenten-Pokémon
id-865,7,Sirfetch’d,Pokémon Pato Salvaje
id-865,8,Sirfetch’d,Pokémon Selvanatra
id-865,9,Sirfetch’d,Wild Duck Pokémon
id-865,11,ネギガナイト,かるがもポケモン
id-865,12,葱游兵,黄嘴鸭宝可梦
id-866,1,バリコオル,コメディアンポケモン
id-866,3,마임꽁꽁,코미디언포켓몬
id-866,4,踏冰人偶,喜劇演員寶可夢
id-866,5,M. Glaquette,Pokémon Comédien
id-866,6,Pantifrost,Komiker-Pokémon
id-866,7,Mr. Rime,Pokémon Cómico
id-866,8,Mr. Rime,Pokémon Comico
id-866,9,Mr. Rime,Comedian Pokémon
id-866,11,バリコオル,コメディアンポケモン
id-866,12,踏冰人偶,喜剧演员宝可梦
id-867,1,デスバーン,おんねんポケモン
id-867,3,데스판,원념포켓몬
id-867,4,死神板,怨念寶可夢
id-867,5,Tutétékri,Pokémon Rancune
id-867,6,Oghnatoll,Gram-Pokémon
id-867,7,Runerigus,Pokémon Resquemor
id-867,8,Runerigus,Pokémon Rancore
id-867,9,Runerigus,Grudge Pokémon
id-867,11,デスバーン,おんねんポケモン
id-867,12,迭失板,怨念宝可梦
id-868,1,マホミル,クリームポケモン
id-868,3,마빌크,크림포켓몬
id-868,4,小仙奶,鮮奶油寶可夢
id-868,5,Crèmy,Pokémon Crème
id-868,6,Hokumil,Sahne-Pokémon
id-868,7,Milcery,Pokémon Nata
id-868,8,Milcery,Pokémon Pannafresca
id-868,9,Milcery,Cream Pokémon
id-868,11,マホミル,クリームポケモン
id-868,12,小仙奶,鲜奶油宝可梦
id-869,1,マホイップ,クリームポケモン
id-869,3,마휘핑,크림포켓몬
id-869,4,霜奶仙,鮮奶油寶可夢
id-869,5,Charmilly,Pokémon Crème
id-869,6,Pokusan,Sahne-Pokémon
id-869,7,Alcremie,Pokémon Nata
id-869,8,Alcremie,Pokémon Pannafresca
id-869,9,Alcremie,Cream Pokémon
id-869,11,マホイップ,クリームポケモン
id-869,12,霜奶仙,鲜奶油宝可梦
id-870,1,タイレーツ,じんけいポケモン
id-870,3,대여르,진형포켓몬
id-870,4,列陣兵,陣形寶可夢
id-870,5,Hexadron,Pokémon Escadron
id-870,6,Legios,Formations-Pokémon
id-870,7,Falinks,Pokémon Formación
id-870,8,Falinks,Pokémon Schieramento
id-870,9,Falinks,Formation Pokémon
id-870,11,タイレーツ,じんけいポケモン
id-870,12,列阵兵,阵形宝可梦
id-871,1,バチンウニ,うにポケモン
id-871,3,찌르성게,성게포켓몬
id-871,4,啪嚓海膽,海膽寶可夢
id-871,5,Wattapik,Pokémon Oursin
id-871,6,Britzigel,Seeigel-Pokémon
id-871,7,Pincurchin,Pokémon Erizo de Mar
id-871,8,Pincurchin,Pokémon Echino
id-871,9,Pincurchin,Sea Urchin Pokémon
id-871,11,バチンウニ,うにポケモン
id-871,12,啪嚓海胆,海胆宝可梦
id-872,1,ユキハミ,いもむしポケモン
id-872,3,누니머기,애벌레포켓몬
id-872,4,雪吞蟲,蟲寶寶寶可夢
id-872,5,Frissonille,Pokémon Ver
id-872,6,Snomnom,Wurm-Pokémon
id-872,7,Snom,Pokémon Gusano
id-872,8,Snom,Pokémon Baco
id-872,9,Snom,Worm Pokémon
id-872,11,ユキハミ,いもむしポケモン
id-872,12,雪吞虫,虫宝宝宝可梦
id-873,1,モスノウ,こおりがポケモン
id-873,3,모스노우,얼음나방포켓몬
id-873,4,雪絨蛾,冰蛾寶可夢
id-873,5,Beldeneige,Pokémon Mite Givre
id-873,6,Mottineva,Eismotten-Pokémon
id-873,7,Frosmoth,Pokémon Polillahielo
id-873,8,Frosmoth,Pokémon Gelofalena
id-873,9,Frosmoth,Frost Moth Pokémon
id-873,11,モスノウ,こおりがポケモン
id-873,12,雪绒蛾,冰蛾宝可梦
id-874,1,イシヘンジン,きょせきポケモン
id-874,3,돌헨진,거석포켓몬
id-874,4,巨石丁,巨石寶可夢
id-874,5,Dolman,Pokémon Mégalithe
id-874,6,Humanolith,Megalithen-Pokémon
id-874,7,Stonjourner,Pokémon Megalito
id-874,8,Stonjourner,Pokémon Megalito
id-874,9,Stonjourner,Big Rock Pokémon
id-874,11,イシヘンジン,きょせきポケモン
id-874,12,巨石丁,巨石宝可梦
id-875,1,コオリッポ,ペンギンポケモン
id-875,3,빙큐보,펭귄포켓몬
id-875,4,冰砌鵝,企鵝寶可夢
id-875,5,Bekaglaçon,Pokémon Pingouin
id-875,6,Kubuin,Pinguin-Pokémon
id-875,7,Eiscue,Pokémon Pingüino
id-875,8,Eiscue,Pokémon Pinguino
id-875,9,Eiscue,Penguin Pokémon
id-875,11,コオリッポ,ペンギンポケモン
id-875,12,冰砌鹅,企鹅宝可梦
id-876,1,イエッサン,かんじょうポケモン
id-876,3,에써르,감정포켓몬
id-876,4,愛管侍,感情寶可夢
id-876,5,Wimessir,Pokémon Émotion
id-876,6,Servol,Emotions-Pokémon
id-876,7,Indeedee,Pokémon Sensorio
id-876,8,Indeedee,Pokémon Emozione
id-876,9,Indeedee,Emotion Pokémon
id-876,11,イエッサン,かんじょうポケモン
id-876,12,爱管侍,感情宝可梦
id-877,1,モルペコ,にめんポケモン
id-877,3,모르페코,양면포켓몬
id-877,4,莫魯貝可,雙面寶可夢
id-877,5,Morpeko,Pokémon Volt Face
id-877,6,Morpeko,Alter Ego-Pokémon
id-877,7,Morpeko,Pokémon Dos Caras
id-877,8,Morpeko,Pokémon Doppiafaccia
id-877,9,Morpeko,Two-Sided Pokémon
id-877,11,モルペコ,にめんポケモン
id-877,12,莫鲁贝可,双面宝可梦
id-878,1,ゾウドウ,どうぞうポケモン
id-878,3,끼리동,동상포켓몬
id-878,4,銅象,像銅寶可夢
id-878,5,Charibari,Pokémon Pachycuivre
id-878,6,Kupfanti,Kupferfant-Pokémon
id-878,7,Cufant,Pokémon Broncefante
id-878,8,Cufant,Pokémon Bronzofante
id-878,9,Cufant,Copperderm Pokémon
id-878,11,ゾウドウ,どうぞうポケモン
id-878,12,铜象,像铜宝可梦
id-879,1,ダイオウドウ,どうぞうポケモン
id-879,3,대왕끼리동,동상포켓몬
id-879,4,大王銅象,像銅寶可夢
id-879,5,Pachyradjah,Pokémon Pachycuivre
id-879,6,Patinaraja,Kupferfant-Pokémon
id-879,7,Copperajah,Pokémon Broncefante
id-879,8,Copperajah,Pokémon Bronzofante
id-879,9,Copperajah,Copperderm Pokémon
id-879,11,ダイオウドウ,どうぞうポケモン
id-879,12,大王铜象,像铜宝可梦
id-880,1,パッチラゴン,かせきポケモン
id-880,3,파치래곤,화석포켓몬
id-880,4,雷鳥龍,化石寶可夢
id-880,5,Galvagon,Pokémon Fossile
id-880,6,Lectragon,Fossil-Pokémon
id-880,7,Dracozolt,Pokémon Fósil
id-880,8,Dracozolt,Pokémon Fossile
id-880,9,Dracozolt,Fossil Pokémon
id-880,11,パッチラゴン,かせきポケモン
id-880,12,雷鸟龙,化石宝可梦
id-881,1,パッチルドン,かせきポケモン
id-881,3,파치르돈,화석포켓몬
id-881,4,雷鳥海獸,化石寶可夢
id-881,5,Galvagla,Pokémon Fossile
id-881,6,Lecryodon,Fossil-Pokémon
id-881,7,Arctozolt,Pokémon Fósil
id-881,8,Arctozolt,Pokémon Fossile
id-881,9,Arctozolt,Fossil Pokémon
id-881,11,パッチルドン,かせきポケモン
id-881,12,雷鸟海兽,化石宝可梦
id-882,1,ウオノラゴン,かせきポケモン
id-882,3,어래곤,화석포켓몬
id-882,4,鰓魚龍,化石寶可夢
id-882,5,Hydragon,Pokémon Fossile
id-882,6,Pescragon,Fossil-Pokémon
id-882,7,Dracovish,Pokémon Fósil
id-882,8,Dracovish,Pokémon Fossile
id-882,9,Dracovish,Fossil Pokémon
id-882,11,ウオノラゴン,かせきポケモン
id-882,12,鳃鱼龙,化石宝可梦
id-883,1,ウオチルドン,かせきポケモン
id-883,3,어치르돈,화석포켓몬
id-883,4,鰓魚海獸,化石寶可夢
id-883,5,Hydragla,Pokémon Fossile
id-883,6,Pescryodon,Fossil-Pokémon
id-883,7,Arctovish,Pokémon Fósil
id-883,8,Arctovish,Pokémon Fossile
id-883,9,Arctovish,Fossil Pokémon
id-883,11,ウオチルドン,かせきポケモン
id-883,12,鳃鱼海兽,化石宝可梦
id-884,1,ジュラルドン,ごうきんポケモン
id-884,3,두랄루돈,합금포켓몬
id-884,4,鋁鋼龍,合金寶可夢
id-884,5,Duralugon,Pokémon Alliage
id-884,6,Duraludon,Legierungs-Pokémon
id-884,7,Duraludon,Pokémon Aleación
id-884,8,Duraludon,Pokémon Metallolega
id-884,9,Duraludon,Alloy Pokémon
id-884,11,ジュラルドン,ごうきんポケモン
id-884,12,铝钢龙,合金宝可梦
id-885,1,ドラメシヤ,うらめしポケモン
id-885,3,드라꼰,원망포켓몬
id-885,4,多龍梅西亞,哀怨寶可夢
id-885,5,Fantyrm,Pokémon Âme Errante
id-885,6,Grolldra,Missgunst-Pokémon
id-885,7,Dreepy,Pokémon Resentido
id-885,8,Dreepy,Pokémon Risentimento
id-885,9,Dreepy,Lingering Pokémon
id-885,11,ドラメシヤ,うらめしポケモン
id-885,12,多龙梅西亚,哀怨宝可梦
id-886,1,ドロンチ,せわやくポケモン
id-886,3,드래런치,돌보미포켓몬
id-886,4,多龍奇,保姆寶可夢
id-886,5,Dispareptil,Pokémon Baby-sitter
id-886,6,Phandra,Betreuer-Pokémon
id-886,7,Drakloak,Pokémon Cuidador
id-886,8,Drakloak,Pokémon Sostegno
id-886,9,Drakloak,Caretaker Pokémon
id-886,11,ドロンチ,せわやくポケモン
id-886,12,多龙奇,保姆宝可梦
id-887,1,ドラパルト,ステルスポケモン
id-887,3,드래펄트,스텔스포켓몬
id-887,4,多龍巴魯托,隱形寶可夢
id-887,5,Lanssorien,Pokémon Furtif
id-887,6,Katapuldra,Tarnkünstler-Pokémon
id-887,7,Dragapult,Pokémon Furtivo
id-887,8,Dragapult,Pokémon Furtivo
id-887,9,Dragapult,Stealth Pokémon
id-887,11,ドラパルト,ステルスポケモン
id-887,12,多龙巴鲁托,隐形宝可梦
id-888,1,ザシアン,つわものポケモン
id-888,3,자시안,강자포켓몬
id-888,4,蒼響,強者寶可夢
id-888,5,Zacian,Pokémon Valeureux
id-888,6,Zacian,Krieger-Pokémon
id-888,7,Zacian,Pokémon Guerrero
id-888,8,Zacian,Pokémon Guerriero
id-888,9,Zacian,Warrior Pokémon
id-888,11,ザシアン,つわものポケモン
id-888,12,苍响,强者宝可梦
id-889,1,ザマゼンタ,つわものポケモン
id-889,3,자마젠타,강자포켓몬
id-889,4,藏瑪然特,強者寶可夢
id-889,5,Zamazenta,Pokémon Valeureux
id-889,6,Zamazenta,Krieger-Pokémon
id-889,7,Zamazenta,Pokémon Guerrero
id-889,8,Zamazenta,Pokémon Guerriero
id-889,9,Zamazenta,Warrior Pokémon
id-889,11,ザマゼンタ,つわものポケモン
id-889,12,藏玛然特,强者宝可梦
id-890,1,ムゲンダイナ,キョダイポケモン
id-890,3,무한다이노,거대포켓몬
id-890,4,無極汰那,超極巨寶可夢
id-890,5,Éthernatos,Pokémon Giga
id-890,6,Endynalos,Giganten-Pokémon
id-890,7,Eternatus,Pokémon Gigantesco
id-890,8,Eternatus,Pokémon Gigante
id-890,9,Eternatus,Gigantic Pokémon
id-890,11,ムゲンダイナ,キョダイポケモン
id-890,12,无极汰那,超极巨宝可梦
id-891,1,ダクマ,けんぽうポケモン
id-891,3,치고마,권법포켓몬
id-891,4,熊徒弟,拳法寶可夢
id-891,5,Wushours,Pokémon Kung-fu
id-891,6,Dakuma,Kung-Fu-Pokémon
id-891,7,Kubfu,Pokémon Kung-fu
id-891,8,Kubfu,Pokémon Kung Fu
id-891,9,Kubfu,Wushu Pokémon
id-891,11,ダクマ,けんぽうポケモン
id-891,12,熊徒弟,拳法宝可梦
id-892,1,ウーラオス,けんぽうポケモン
id-892,3,우라오스,권법포켓몬
id-892,4,武道熊師,拳法寶可夢
id-892,5,Shifours,Pokémon Kung-fu
id-892,6,Wulaosu,Kung-Fu-Pokémon
id-892,7,Urshifu,Pokémon Kung-fu
id-892,8,Urshifu,Pokémon Kung Fu
id-892,9,Urshifu,Wushu Pokémon
id-892,11,ウーラオス,けんぽうポケモン
id-892,12,武道熊师,拳法宝可梦
id-893,1,ザルード,わるざるポケモン
id-893,3,자루도,나쁜원숭이포켓몬
id-893,4,薩戮德,惡猿寶可夢
id-893,5,Zarude,Pokémon Vilain Singe
id-893,6,Zarude,Finsteraffen-Pokémon
id-893,7,Zarude,Pokémon Simiestro
id-893,8,Zarude,Pokémon Scimmialigna
id-893,9,Zarude,Rogue Monkey Pokémon
id-893,11,ザルード,わるざるポケモン
id-893,12,萨戮德,恶猿宝可梦
id-894,1,レジエレキ,エレクトロンポケモン
id-894,3,레지에레키,일렉트론포켓몬
id-894,4,雷吉艾勒奇,電子寶可夢
id-894,5,Regieleki,Pokémon Électron
id-894,6,Regieleki,Elektronen-Pokémon
id-894,7,Regieleki,Pokémon Electrón
id-894,8,Regieleki,Pokémon Elettrone
id-894,9,Regieleki,Electron Pokémon
id-894,11,レジエレキ,エレクトロンポケモン
id-894,12,雷吉艾勒奇,电子宝可梦
id-895,1,レジドラゴ,りゅうぎょくポケモン
id-895,3,레지드래고,용옥포켓몬
id-895,4,雷吉鐸拉戈,龍玉寶可夢
id-895,5,Regidrago,Pokémon Boule Dragon
id-895,6,Regidrago,Drachenkugel-Pokémon
id-895,7,Regidrago,Pokémon Dragosfera
id-895,8,Regidrago,Pokémon Dracosfera
id-895,9,Regidrago,Dragon Orb Pokémon
id-895,11,レジドラゴ,りゅうぎょくポケモン
id-895,12,雷吉铎拉戈,龙玉宝可梦
id-896,1,ブリザポス,あばれうまポケモン
id-896,3,블리자포스,사나운말포켓몬
id-896,4,雪暴馬,烈馬寶可夢
id-896,5,Blizzeval,Pokémon Cheval Rétif
id-896,6,Polaross,Wildblut-Pokémon
id-896,7,Glastrier,Pokémon Corcel Feroz
id-896,8,Glastrier,Pokémon Furiequino
id-896,9,Glastrier,Wild Horse Pokémon
id-896,11,ブリザポス,あばれうまポケモン
id-896,12,雪暴马,烈马宝可梦
id-897,1,レイスポス,しゅんばポケモン
id-897,3,레이스포스,빠른말포켓몬
id-897,4,靈幽馬,駿馬寶可夢
id-897,5,Spectreval,Pokémon Cheval Vif
id-897,6,Phantoross,Flinkblut-Pokémon
id-897,7,Spectrier,Pokémon Corcel Veloz
id-897,8,Spectrier,Pokémon Sveltequino
id-897,9,Spectrier,Swift Horse Pokémon
id-897,11,レイスポス,しゅんばポケモン
id-897,12,灵幽马,骏马宝可梦
id-898,1,バドレックス,キングポケモン
id-898,3,버드렉스,킹포켓몬
id-898,4,蕾冠王,國王寶可夢
id-898,5,Sylveroy,Pokémon Roi
id-898,6,Coronospa,Königs-Pokémon
id-898,7,Calyrex,Pokémon Rey
id-898,8,Calyrex,Pokémon Re
id-898,9,Calyrex,King Pokémon
id-898,11,バドレックス,キングポケモン
id-898,12,蕾冠王,国王宝可梦
rec-801-dup-0,11,マギアナ,じんぞうポケモン
rec-801-dup-0,6,Magearna,Fabrikats-Pokémon
rec-801-dup-0,12,玛机雅娜,人造宝可梦
rec-801-dup-0,3,마기아나,인조포켓몬
rec-801-dup-0,1,マギアナ,じんぞうポケモン
rec-801-dup-0,8,Magearna,Pokémon Artificiale
rec-801-dup-0,9,Magearna,Artificial Pokémon
rec-801-dup-0,4,瑪機雅娜,人造寶可夢
rec-801-dup-0,5,Magearna,Pokémon Artificiel
rec-801-dup-0,7,Magearna,Pokémon Artificial
rec-82-dup-0,11,レアコイル,じしゃくポケモン
rec-82-dup-0,9,Magneton,Magnet Pokémon
rec-82-dup-0,7,Magneton,Pokémon Imán
rec-82-dup-0,4,三合一磁怪,磁鐵寶可夢
rec-82-dup-0,3,레어코일,자석포켓몬
rec-82-dup-0,2,Rarecoil,
rec-82-dup-0,12,三合一磁怪,磁铁宝可梦
rec-82-dup-0,1,レアコイル,じしゃくポケモン
rec-82-dup-0,8,Magneton,Pokémon Calamita
rec-82-dup-0,5,Magnéton,Pokémon Magnétique
rec-82-dup-0,6,Magneton,Magnet-Pokémon
rec-773-dup-1,9,Silvally,Synthetic Pokémon
rec-773-dup-1,11,シルヴァディ,じんこうポケモン
rec-773-dup-1,8,Silvally,Pokémon Multigene
rec-773-dup-1,4,銀伴戰獸,人工寶可夢
rec-773-dup-1,5,Silvallié,Pokémon Multigénome
rec-773-dup-1,7,Silvally,Pokémon Multigénico
rec-773-dup-1,12,银伴战兽,人工宝可梦
rec-773-dup-1,6,Amigento,Modifikations-Pokémon
rec-773-dup-1,1,シルヴァディ,じんこうポケモン
rec-773-dup-1,3,실버디,인공포켓몬
rec-199-dup-0,7,Slowking,Pokémon Regio
rec-199-dup-0,5,Roigada,Pokémon Royal
rec-199-dup-0,9,Slowking,Royal Pokémon
rec-199-dup-0,1,ヤドキング,おうじゃポケモン
rec-199-dup-0,12,呆呆王,王者宝可梦
rec-199-dup-0,11,ヤドキング,おうじゃポケモン
rec-199-dup-0,6,Laschoking,Monarchen-Pokémon
rec-199-dup-0,8,Slowking,Pokémon Reale
rec-199-dup-0,2,Yadoking,
rec-199-dup-0,4,呆呆王,王者寶可夢
rec-199-dup-0,3,야도킹,임금포켓몬
rec-850-dup-0,12,烧火蚣,发热宝可梦
rec-850-dup-0,11,ヤクデ,はつねつポケモン
rec-850-dup-0,3,태우지네,발열포켓몬
rec-850-dup-0,1,ヤクデ,はつねつポケモン
